ClassName	X	Y
Fuben_4_guaiwu_1	2143	2466
Fuben_4_guaiwu_1	2872	2686
Fuben_4_guaiwu_1	2640	2331
Fuben_4_guaiwu_1	2052	2137
Fuben_4_guaiwu_1	3156	2389
Fuben_4_guaiwu_1	2453	1969
Fuben_4_guaiwu_1	2892	2027
Fuben_4_guaiwu_2	4803	3054
Fuben_4_guaiwu_2	5300	2647
Fuben_4_guaiwu_2	4706	2428
Fuben_4_guaiwu_2	5055	2221
Fuben_4_guaiwu_2	5500	2234
Fuben_4_guaiwu_2	4884	2708
Fuben_4_guaiwu_2	5254	3097
Fuben_4_guaiwu_2	5605	2936
Fuben_4_guaiwu_3	4952	5853
Fuben_4_guaiwu_3	4403	5594
Fuben_4_guaiwu_3	5470	5631
Fuben_4_guaiwu_3	4699	5292
Fuben_4_guaiwu_3	5211	5280
Fuben_4_guaiwu_3	4267	5076
Fuben_4_guaiwu_3	4952	4897
Fuben_4_guaiwu_3	5673	4916
Fuben_4_guaiwu_3	3904	5465
Fuben_4_guaiwu_4	8849	9319
QiLiu1	5121	3354
Home_Enemy_Pos_1	3704	19100
Home_Enemy_Pos_1	4208	19054
Home_Enemy_Pos_1	4095	18659
Home_Enemy_Pos_1	4107	18088
Home_Enemy_Pos_1	4074	17564
Home_Enemy_Pos_1	4036	17064
Home_Enemy_Pos_1	3494	17358
Home_Enemy_Pos_1	3226	17963
Home_Enemy_Pos_1	3406	18298
Home_Enemy_Pos_1	3717	18017
Home_Enemy_Pos_2	4510	21409
Home_Enemy_Pos_2	4985	20825
Home_Enemy_Pos_2	3918	20775
Home_Enemy_Pos_2	3507	20624
Home_Enemy_Pos_2	3486	20124
Home_Enemy_Pos_2	4695	20485
Home_Enemy_Pos_2	4473	20943
Home_Enemy_Pos_2	4153	20469
Home_Enemy_Pos_2	4821	21245
Home_Enemy_Pos_2	4880	19931
Home_Enemy_Pos_2	4447	19969
Home_Enemy_Pos_3	5522	15037
Home_Enemy_Pos_3	5018	14365
Home_Enemy_Pos_3	5702	14281
Home_Enemy_Pos_3	4863	14785
Home_Enemy_Pos_3	6492	15389
Home_Enemy_Pos_3	6097	14902
Home_Enemy_Pos_3	6105	15398
Home_Enemy_Pos_3	5539	16048
Home_Enemy_Pos_3	5514	15738
Home_Enemy_Pos_3	6156	15868
Home_Enemy_Pos_3	5043	15843
Home_Enemy_Pos_3	4661	15142
Home_Enemy_Pos_3	5446	14596
Home_Enemy_Pos_3	4619	14604
Home_Enemy_Pos_3	5333	14172
Home_Enemy_Pos_4	5732	19083
Home_Enemy_Pos_4	5539	18811
Home_Enemy_Pos_4	5493	18466
Home_Enemy_Pos_4	5064	18093
Home_Enemy_Pos_4	5488	18097
Home_Enemy_Pos_4	5530	17669
Home_Enemy_Pos_4	5631	17316
Home_Enemy_Pos_4	5753	16968
Home_Enemy_Pos_5	1971	7053
Home_Enemy_Pos_5	2437	7082
Home_Enemy_Pos_5	2059	8169
Home_Enemy_Pos_5	2470	7892
Home_Enemy_Pos_5	2688	8203
Home_Enemy_Pos_5	1971	7775
Home_Enemy_Pos_5	2369	5735
Home_Enemy_Pos_5	2403	5264
Home_Enemy_Pos_5	2777	4714
Home_Enemy_Pos_5	2336	4761
Home_Boss_Pos_1	4422	6515
Trap_Pos_1	6171	18080
Trap_Pos_2	1205	6519
Daiyanren1	4300	6900
Daiyanren2	4300	6100
Gouhuo	3600	6500
