AttribType	Level	FightPower	AttribValue	Value1	Value2	Value3	SpecialDesc
strength_v	49	16300	14700000	0			
strength_v	50	16500	15000000	0			
strength_v	51	0	0	0			
strength_v	52	0	0	0			
strength_v	53	0	0	0			
strength_v	54	0	0	0			
strength_v	55	0	0	0			
strength_v	56	0	0	0			
strength_v	57	0	0	0			
strength_v	58	0	0	0			
strength_v	59	0	0	0			
strength_v	60	0	0	0			
dexterity_v	1	5	5000	3			
dexterity_v	2	7	7500	5			
dexterity_v	3	10	10000	8			
dexterity_v	4	15	15000	10			
dexterity_v	5	20	20000	13			
dexterity_v	6	30	30000	15			
dexterity_v	7	40	40000	18			
dexterity_v	8	60	60000	20			
dexterity_v	9	100	100000	23			
dexterity_v	10	160	160000	25			
dexterity_v	11	250	240000	28			
dexterity_v	12	400	360000	30			
dexterity_v	13	600	500000	33			
dexterity_v	14	1000	800000	35			
dexterity_v	15	1600	1000000	38			
dexterity_v	16	2400	1200000	40			
dexterity_v	17	3500	1500000	43			
dexterity_v	18	5000	1800000	45			
dexterity_v	19	6000	2400000	48			
dexterity_v	20	7500	3000000	50			
dexterity_v	21	8000	3600000	53			
dexterity_v	22	8500	4200000	55			
dexterity_v	23	9000	4800000	58			
dexterity_v	24	9500	5400000	60			
dexterity_v	25	10000	6000000	63			
dexterity_v	26	10500	6600000	65			
dexterity_v	27	11000	7200000	68			
dexterity_v	28	11500	7800000	70			
dexterity_v	29	12000	8400000	73			
dexterity_v	30	12500	9000000	75			
dexterity_v	31	12700	9300000	78			
dexterity_v	32	12900	9600000	82			
dexterity_v	33	13100	9900000	86			
dexterity_v	34	13300	10200000	90			
dexterity_v	35	13500	10500000	95			
dexterity_v	36	13700	10800000	99			
dexterity_v	37	13900	11100000	104			
dexterity_v	38	14100	11400000	109			
dexterity_v	39	14300	11700000	115			
dexterity_v	40	14500	12000000	120			
dexterity_v	41	14700	12300000	126			
dexterity_v	42	14900	12600000	132			
dexterity_v	43	15100	12900000	139			
dexterity_v	44	15300	13200000	146			
dexterity_v	45	15500	13500000	153			
dexterity_v	46	15700	13800000	160			
dexterity_v	47	15900	14100000	0			
dexterity_v	48	16100	14400000	0			
dexterity_v	49	16300	14700000	0			
dexterity_v	50	16500	15000000	0			
dexterity_v	51	0	0	0			
dexterity_v	52	0	0	0			
dexterity_v	53	0	0	0			
dexterity_v	54	0	0	0			
dexterity_v	55	0	0	0			
dexterity_v	56	0	0	0			
dexterity_v	57	0	0	0			
dexterity_v	58	0	0	0			
dexterity_v	59	0	0	0			
dexterity_v	60	0	0	0			
lifemax_v	1	5	5000	50			
lifemax_v	2	7	7500	100			
lifemax_v	3	10	10000	150			
lifemax_v	4	15	15000	200			
lifemax_v	5	20	20000	250			
lifemax_v	6	30	30000	300			
lifemax_v	7	40	40000	350			
lifemax_v	8	60	60000	400			
lifemax_v	9	100	100000	450			
lifemax_v	10	160	160000	500			
lifemax_v	11	250	240000	550			
lifemax_v	12	400	360000	600			
lifemax_v	13	600	500000	650			
lifemax_v	14	1000	800000	700			
lifemax_v	15	1600	1000000	750			
lifemax_v	16	2400	1200000	800			
lifemax_v	17	3500	1500000	850			
lifemax_v	18	5000	1800000	900			
lifemax_v	19	6000	2400000	950			
lifemax_v	20	7500	3000000	1000			
lifemax_v	21	8000	3600000	1050			
lifemax_v	22	8500	4200000	1100			
lifemax_v	23	9000	4800000	1150			
lifemax_v	24	9500	5400000	1200			
lifemax_v	25	10000	6000000	1250			
lifemax_v	26	10500	6600000	1300			
lifemax_v	27	11000	7200000	1350			
lifemax_v	28	11500	7800000	1400			
lifemax_v	29	12000	8400000	1450			
lifemax_v	30	12500	9000000	1500			
lifemax_v	31	12700	9300000	1573			
lifemax_v	32	12900	9600000	1650			
lifemax_v	33	13100	9900000	1730			
lifemax_v	34	13300	10200000	1815			
lifemax_v	35	13500	10500000	1903			
lifemax_v	36	13700	10800000	1996			
lifemax_v	37	13900	11100000	2093			
lifemax_v	38	14100	11400000	2196			
lifemax_v	39	14300	11700000	2303			
lifemax_v	40	14500	12000000	2415			
lifemax_v	41	14700	12300000	2533			
lifemax_v	42	14900	12600000	2657			
lifemax_v	43	15100	12900000	2787			
lifemax_v	44	15300	13200000	2923			
lifemax_v	45	15500	13500000	3065			
lifemax_v	46	15700	13800000	3215			
lifemax_v	47	15900	14100000	0			
lifemax_v	48	16100	14400000	0			
lifemax_v	49	16300	14700000	0			
lifemax_v	50	16500	15000000	0			
lifemax_v	51	0	0	0			
lifemax_v	52	0	0	0			
lifemax_v	53	0	0	0			
lifemax_v	54	0	0	0			
lifemax_v	55	0	0	0			
lifemax_v	56	0	0	0			
lifemax_v	57	0	0	0			
lifemax_v	58	0	0	0			
lifemax_v	59	0	0	0			
lifemax_v	60	0	0	0			
lifemax_p	1	5	5000	1			
lifemax_p	2	7	7500	2			
lifemax_p	3	10	10000	3			
lifemax_p	4	15	15000	4			
lifemax_p	5	20	20000	5			
lifemax_p	6	30	30000	6			
lifemax_p	7	40	40000	7			
lifemax_p	8	60	60000	8			
lifemax_p	9	100	100000	9			
lifemax_p	10	160	160000	10			
lifemax_p	11	250	240000	11			
lifemax_p	12	400	360000	12			
lifemax_p	13	600	500000	13			
lifemax_p	14	1000	800000	14			
lifemax_p	15	1600	1000000	15			
lifemax_p	16	2400	1200000	16			
lifemax_p	17	3500	1500000	17			
lifemax_p	18	5000	1800000	18			
lifemax_p	19	6000	2400000	19			
lifemax_p	20	7500	3000000	20			
lifemax_p	21	8000	3600000	21			
lifemax_p	22	8500	4200000	22			
lifemax_p	23	9000	4800000	23			
lifemax_p	24	9500	5400000	24			
lifemax_p	25	10000	6000000	25			
lifemax_p	26	10500	6600000	26			
lifemax_p	27	11000	7200000	27			
lifemax_p	28	11500	7800000	28			
lifemax_p	29	12000	8400000	29			
lifemax_p	30	12500	9000000	30			
lifemax_p	31	12700	9300000	31			
lifemax_p	32	12900	9600000	32			
lifemax_p	33	13100	9900000	33			
lifemax_p	34	13300	10200000	34			
lifemax_p	35	13500	10500000	35			
lifemax_p	36	13700	10800000	36			
lifemax_p	37	13900	11100000	37			
lifemax_p	38	14100	11400000	38			
lifemax_p	39	14300	11700000	39			
lifemax_p	40	14500	12000000	40			
lifemax_p	41	14700	12300000	41			
lifemax_p	42	14900	12600000	42			
lifemax_p	43	15100	12900000	43			
lifemax_p	44	15300	13200000	44			
lifemax_p	45	15500	13500000	45			
lifemax_p	46	15700	13800000	46			
lifemax_p	47	15900	14100000	0			
lifemax_p	48	16100	14400000	0			
lifemax_p	49	16300	14700000	0			
lifemax_p	50	16500	15000000	0			
lifemax_p	51	0	0	0			
lifemax_p	52	0	0	0			
lifemax_p	53	0	0	0			
lifemax_p	54	0	0	0			
lifemax_p	55	0	0	0			
lifemax_p	56	0	0	0			
lifemax_p	57	0	0	0			
lifemax_p	58	0	0	0			
lifemax_p	59	0	0	0			
lifemax_p	60	0	0	0			
basic_damage_v	1	5	5000	3		3	
basic_damage_v	2	7	7500	5		5	
basic_damage_v	3	10	10000	8		8	
basic_damage_v	4	15	15000	10		10	
basic_damage_v	5	20	20000	13		13	
basic_damage_v	6	30	30000	15		15	
basic_damage_v	7	40	40000	18		18	
basic_damage_v	8	60	60000	20		20	
basic_damage_v	9	100	100000	23		23	
basic_damage_v	10	160	160000	25		25	
basic_damage_v	11	250	240000	28		28	
basic_damage_v	12	400	360000	30		30	
basic_damage_v	13	600	500000	33		33	
basic_damage_v	14	1000	800000	35		35	
basic_damage_v	15	1600	1000000	38		38	
basic_damage_v	16	2400	1200000	40		40	
basic_damage_v	17	3500	1500000	43		43	
basic_damage_v	18	5000	1800000	45		45	
basic_damage_v	19	6000	2400000	48		48	
basic_damage_v	20	7500	3000000	50		50	
basic_damage_v	21	8000	3600000	53		53	
basic_damage_v	22	8500	4200000	55		55	
basic_damage_v	23	9000	4800000	58		58	
basic_damage_v	24	9500	5400000	60		60	
basic_damage_v	25	10000	6000000	63		63	
basic_damage_v	26	10500	6600000	65		65	
basic_damage_v	27	11000	7200000	68		68	
basic_damage_v	28	11500	7800000	70		70	
basic_damage_v	29	12000	8400000	73		73	
basic_damage_v	30	12500	9000000	75		75	
basic_damage_v	31	12700	9300000	78		78	
basic_damage_v	32	12900	9600000	82		82	
basic_damage_v	33	13100	9900000	86		86	
basic_damage_v	34	13300	10200000	90		90	
basic_damage_v	35	13500	10500000	95		95	
basic_damage_v	36	13700	10800000	99		99	
basic_damage_v	37	13900	11100000	104		104	
basic_damage_v	38	14100	11400000	109		109	
basic_damage_v	39	14300	11700000	115		115	
basic_damage_v	40	14500	12000000	120		120	
basic_damage_v	41	14700	12300000	126		126	
basic_damage_v	42	14900	12600000	132		132	
basic_damage_v	43	15100	12900000	139		139	
basic_damage_v	44	15300	13200000	146		146	
basic_damage_v	45	15500	13500000	153		153	
basic_damage_v	46	15700	13800000	160		160	
basic_damage_v	47	15900	14100000	0		0	
basic_damage_v	48	16100	14400000	0		0	
basic_damage_v	49	16300	14700000	0		0	
basic_damage_v	50	16500	15000000	0		0	
basic_damage_v	51	0	0	0		0	
basic_damage_v	52	0	0	0		0	
basic_damage_v	53	0	0	0		0	
basic_damage_v	54	0	0	0		0	
basic_damage_v	55	0	0	0		0	
basic_damage_v	56	0	0	0		0	
basic_damage_v	57	0	0	0		0	
basic_damage_v	58	0	0	0		0	
basic_damage_v	59	0	0	0		0	
basic_damage_v	60	0	0	0		0	
physical_damage_v	1	5	5000	3		3	
physical_damage_v	2	7	7500	5		5	
physical_damage_v	3	10	10000	8		8	
physical_damage_v	4	15	15000	10		10	
physical_damage_v	5	20	20000	13		13	
physical_damage_v	6	30	30000	15		15	
physical_damage_v	7	40	40000	18		18	
physical_damage_v	8	60	60000	20		20	
physical_damage_v	9	100	100000	23		23	
physical_damage_v	10	160	160000	25		25	
physical_damage_v	11	250	240000	28		28	
physical_damage_v	12	400	360000	30		30	
physical_damage_v	13	600	500000	33		33	
physical_damage_v	14	1000	800000	35		35	
physical_damage_v	15	1600	1000000	38		38	
physical_damage_v	16	2400	1200000	40		40	
physical_damage_v	17	3500	1500000	43		43	
physical_damage_v	18	5000	1800000	45		45	
physical_damage_v	19	6000	2400000	48		48	
physical_damage_v	20	7500	3000000	50		50	
physical_damage_v	21	8000	3600000	53		53	
physical_damage_v	22	8500	4200000	55		55	
physical_damage_v	23	9000	4800000	58		58	
physical_damage_v	24	9500	5400000	60		60	
physical_damage_v	25	10000	6000000	63		63	
physical_damage_v	26	10500	6600000	65		65	
physical_damage_v	27	11000	7200000	68		68	
physical_damage_v	28	11500	7800000	70		70	
physical_damage_v	29	12000	8400000	73		73	
physical_damage_v	30	12500	9000000	75		75	
physical_damage_v	31	12700	9300000	78		78	
physical_damage_v	32	12900	9600000	82		82	
physical_damage_v	33	13100	9900000	86		86	
physical_damage_v	34	13300	10200000	90		90	
physical_damage_v	35	13500	10500000	95		95	
physical_damage_v	36	13700	10800000	99		99	
physical_damage_v	37	13900	11100000	104		104	
physical_damage_v	38	14100	11400000	109		109	
physical_damage_v	39	14300	11700000	115		115	
physical_damage_v	40	14500	12000000	120		120	
physical_damage_v	41	14700	12300000	126		126	
physical_damage_v	42	14900	12600000	132		132	
physical_damage_v	43	15100	12900000	139		139	
physical_damage_v	44	15300	13200000	146		146	
physical_damage_v	45	15500	13500000	153		153	
physical_damage_v	46	15700	13800000	160		160	
physical_damage_v	47	15900	14100000	0		0	
physical_damage_v	48	16100	14400000	0		0	
physical_damage_v	49	16300	14700000	0		0	
physical_damage_v	50	16500	15000000	0		0	
physical_damage_v	51	0	0	0		0	
physical_damage_v	52	0	0	0		0	
physical_damage_v	53	0	0	0		0	
physical_damage_v	54	0	0	0		0	
physical_damage_v	55	0	0	0		0	
physical_damage_v	56	0	0	0		0	
physical_damage_v	57	0	0	0		0	
physical_damage_v	58	0	0	0		0	
physical_damage_v	59	0	0	0		0	
physical_damage_v	60	0	0	0		0	
physical_metaldamage_v	1	5	5000	3			
physical_metaldamage_v	2	7	7500	5			
physical_metaldamage_v	3	10	10000	8			
physical_metaldamage_v	4	15	15000	10			
physical_metaldamage_v	5	20	20000	13			
physical_metaldamage_v	6	30	30000	15			
physical_metaldamage_v	7	40	40000	18			
physical_metaldamage_v	8	60	60000	20			
physical_metaldamage_v	9	100	100000	23			
physical_metaldamage_v	10	160	160000	25			
physical_metaldamage_v	11	250	240000	28			
physical_metaldamage_v	12	400	360000	30			
physical_metaldamage_v	13	600	500000	33			
physical_metaldamage_v	14	1000	800000	35			
physical_metaldamage_v	15	1600	1000000	38			
physical_metaldamage_v	16	2400	1200000	40			
physical_metaldamage_v	17	3500	1500000	43			
physical_metaldamage_v	18	5000	1800000	45			
physical_metaldamage_v	19	6000	2400000	48			
physical_metaldamage_v	20	7500	3000000	50			
physical_metaldamage_v	21	8000	3600000	53			
physical_metaldamage_v	22	8500	4200000	55			
physical_metaldamage_v	23	9000	4800000	58			
physical_metaldamage_v	24	9500	5400000	60			
physical_metaldamage_v	25	10000	6000000	63			
physical_metaldamage_v	26	10500	6600000	65			
physical_metaldamage_v	27	11000	7200000	68			
physical_metaldamage_v	28	11500	7800000	70			
physical_metaldamage_v	29	12000	8400000	73			
physical_metaldamage_v	30	12500	9000000	75			
physical_metaldamage_v	31	12700	9300000	0			
physical_metaldamage_v	32	12900	9600000	0			
physical_metaldamage_v	33	13100	9900000	0			
physical_metaldamage_v	34	13300	10200000	0			
physical_metaldamage_v	35	13500	10500000	0			
physical_metaldamage_v	36	13700	10800000	0			
physical_metaldamage_v	37	13900	11100000	0			
physical_metaldamage_v	38	14100	11400000	0			
physical_metaldamage_v	39	14300	11700000	0			
physical_metaldamage_v	40	14500	12000000	0			
physical_metaldamage_v	41	14700	12300000	0			
physical_metaldamage_v	42	14900	12600000	0			
physical_metaldamage_v	43	15100	12900000	0			
physical_metaldamage_v	44	15300	13200000	0			
physical_metaldamage_v	45	15500	13500000	0			
physical_metaldamage_v	46	15700	13800000	0			
physical_metaldamage_v	47	15900	14100000	0			
physical_metaldamage_v	48	16100	14400000	0			
physical_metaldamage_v	49	16300	14700000	0			
physical_metaldamage_v	50	16500	15000000	0			
physical_metaldamage_v	51	0	0	0			
physical_metaldamage_v	52	0	0	0			
physical_metaldamage_v	53	0	0	0			
physical_metaldamage_v	54	0	0	0			
physical_metaldamage_v	55	0	0	0			
physical_metaldamage_v	56	0	0	0			
physical_metaldamage_v	57	0	0	0			
physical_metaldamage_v	58	0	0	0			
physical_metaldamage_v	59	0	0	0			
physical_metaldamage_v	60	0	0	0			
physical_earthdamage_v	1	5	5000	3			
physical_earthdamage_v	2	7	7500	5			
physical_earthdamage_v	3	10	10000	8			
physical_earthdamage_v	4	15	15000	10			
physical_earthdamage_v	5	20	20000	13			
physical_earthdamage_v	6	30	30000	15			
physical_earthdamage_v	7	40	40000	18			
physical_earthdamage_v	8	60	60000	20			
physical_earthdamage_v	9	100	100000	23			
physical_earthdamage_v	10	160	160000	25			
physical_earthdamage_v	11	250	240000	28			
physical_earthdamage_v	12	400	360000	30			
physical_earthdamage_v	13	600	500000	33			
physical_earthdamage_v	14	1000	800000	35			
physical_earthdamage_v	15	1600	1000000	38			
physical_earthdamage_v	16	2400	1200000	40			
physical_earthdamage_v	17	3500	1500000	43			
physical_earthdamage_v	18	5000	1800000	45			
physical_earthdamage_v	19	6000	2400000	48			
physical_earthdamage_v	20	7500	3000000	50			
physical_earthdamage_v	21	8000	3600000	53			
physical_earthdamage_v	22	8500	4200000	55			
physical_earthdamage_v	23	9000	4800000	58			
physical_earthdamage_v	24	9500	5400000	60			
physical_earthdamage_v	25	10000	6000000	63			
physical_earthdamage_v	26	10500	6600000	65			
physical_earthdamage_v	27	11000	7200000	68			
physical_earthdamage_v	28	11500	7800000	70			
physical_earthdamage_v	29	12000	8400000	73			
physical_earthdamage_v	30	12500	9000000	75			
physical_earthdamage_v	31	12700	9300000	0			
physical_earthdamage_v	32	12900	9600000	0			
physical_earthdamage_v	33	13100	9900000	0			
physical_earthdamage_v	34	13300	10200000	0			
physical_earthdamage_v	35	13500	10500000	0			
physical_earthdamage_v	36	13700	10800000	0			
physical_earthdamage_v	37	13900	11100000	0			
physical_earthdamage_v	38	14100	11400000	0			
physical_earthdamage_v	39	14300	11700000	0			
physical_earthdamage_v	40	14500	12000000	0			
physical_earthdamage_v	41	14700	12300000	0			
physical_earthdamage_v	42	14900	12600000	0			
physical_earthdamage_v	43	15100	12900000	0			
physical_earthdamage_v	44	15300	13200000	0			
physical_earthdamage_v	45	15500	13500000	0			
physical_earthdamage_v	46	15700	13800000	0			
physical_earthdamage_v	47	15900	14100000	0			
physical_earthdamage_v	48	16100	14400000	0			
physical_earthdamage_v	49	16300	14700000	0			
physical_earthdamage_v	50	16500	15000000	0			
physical_earthdamage_v	51	0	0	0			
physical_earthdamage_v	52	0	0	0			
physical_earthdamage_v	53	0	0	0			
physical_earthdamage_v	54	0	0	0			
physical_earthdamage_v	55	0	0	0			
physical_earthdamage_v	56	0	0	0			
physical_earthdamage_v	57	0	0	0			
physical_earthdamage_v	58	0	0	0			
physical_earthdamage_v	59	0	0	0			
physical_earthdamage_v	60	0	0	0			
physical_waterdamage_v	1	5	5000	3			
physical_waterdamage_v	2	7	7500	5			
physical_waterdamage_v	3	10	10000	8			
physical_waterdamage_v	4	15	15000	10			
physical_waterdamage_v	5	20	20000	13			
physical_waterdamage_v	6	30	30000	15			
physical_waterdamage_v	7	40	40000	18			
physical_waterdamage_v	8	60	60000	20			
physical_waterdamage_v	9	100	100000	23			
physical_waterdamage_v	10	160	160000	25			
physical_waterdamage_v	11	250	240000	28			
physical_waterdamage_v	12	400	360000	30			
physical_waterdamage_v	13	600	500000	33			
physical_waterdamage_v	14	1000	800000	35			
physical_waterdamage_v	15	1600	1000000	38			
physical_waterdamage_v	16	2400	1200000	40			
physical_waterdamage_v	17	3500	1500000	43			
physical_waterdamage_v	18	5000	1800000	45			
physical_waterdamage_v	19	6000	2400000	48			
physical_waterdamage_v	20	7500	3000000	50			
physical_waterdamage_v	21	8000	3600000	53			
physical_waterdamage_v	22	8500	4200000	55			
physical_waterdamage_v	23	9000	4800000	58			
physical_waterdamage_v	24	9500	5400000	60			
physical_waterdamage_v	25	10000	6000000	63			
physical_waterdamage_v	26	10500	6600000	65			
physical_waterdamage_v	27	11000	7200000	68			
physical_waterdamage_v	28	11500	7800000	70			
physical_waterdamage_v	29	12000	8400000	73			
physical_waterdamage_v	30	12500	9000000	75			
physical_waterdamage_v	31	12700	9300000	0			
physical_waterdamage_v	32	12900	9600000	0			
physical_waterdamage_v	33	13100	9900000	0			
physical_waterdamage_v	34	13300	10200000	0			
physical_waterdamage_v	35	13500	10500000	0			
physical_waterdamage_v	36	13700	10800000	0			
physical_waterdamage_v	37	13900	11100000	0			
physical_waterdamage_v	38	14100	11400000	0			
physical_waterdamage_v	39	14300	11700000	0			
physical_waterdamage_v	40	14500	12000000	0			
physical_waterdamage_v	41	14700	12300000	0			
physical_waterdamage_v	42	14900	12600000	0			
physical_waterdamage_v	43	15100	12900000	0			
physical_waterdamage_v	44	15300	13200000	0			
physical_waterdamage_v	45	15500	13500000	0			
physical_waterdamage_v	46	15700	13800000	0			
physical_waterdamage_v	47	15900	14100000	0			
physical_waterdamage_v	48	16100	14400000	0			
physical_waterdamage_v	49	16300	14700000	0			
physical_waterdamage_v	50	16500	15000000	0			
physical_waterdamage_v	51	0	0	0			
physical_waterdamage_v	52	0	0	0			
physical_waterdamage_v	53	0	0	0			
physical_waterdamage_v	54	0	0	0			
physical_waterdamage_v	55	0	0	0			
physical_waterdamage_v	56	0	0	0			
physical_waterdamage_v	57	0	0	0			
physical_waterdamage_v	58	0	0	0			
physical_waterdamage_v	59	0	0	0			
physical_waterdamage_v	60	0	0	0			
physical_firedamage_v	1	5	5000	3			
physical_firedamage_v	2	7	7500	5			
physical_firedamage_v	3	10	10000	8			
physical_firedamage_v	4	15	15000	10			
physical_firedamage_v	5	20	20000	13			
physical_firedamage_v	6	30	30000	15			
physical_firedamage_v	7	40	40000	18			
physical_firedamage_v	8	60	60000	20			
physical_firedamage_v	9	100	100000	23			
physical_firedamage_v	10	160	160000	25			
physical_firedamage_v	11	250	240000	28			
physical_firedamage_v	12	400	360000	30			
physical_firedamage_v	13	600	500000	33			
physical_firedamage_v	14	1000	800000	35			
physical_firedamage_v	15	1600	1000000	38			
physical_firedamage_v	16	2400	1200000	40			
physical_firedamage_v	17	3500	1500000	43			
physical_firedamage_v	18	5000	1800000	45			
physical_firedamage_v	19	6000	2400000	48			
physical_firedamage_v	20	7500	3000000	50			
physical_firedamage_v	21	8000	3600000	53			
physical_firedamage_v	22	8500	4200000	55			
physical_firedamage_v	23	9000	4800000	58			
physical_firedamage_v	24	9500	5400000	60			
physical_firedamage_v	25	10000	6000000	63			
physical_firedamage_v	26	10500	6600000	65			
physical_firedamage_v	27	11000	7200000	68			
physical_firedamage_v	28	11500	7800000	70			
physical_firedamage_v	29	12000	8400000	73			
physical_firedamage_v	30	12500	9000000	75			
physical_firedamage_v	31	12700	9300000	0			
physical_firedamage_v	32	12900	9600000	0			
physical_firedamage_v	33	13100	9900000	0			
physical_firedamage_v	34	13300	10200000	0			
physical_firedamage_v	35	13500	10500000	0			
physical_firedamage_v	36	13700	10800000	0			
physical_firedamage_v	37	13900	11100000	0			
physical_firedamage_v	38	14100	11400000	0			
physical_firedamage_v	39	14300	11700000	0			
physical_firedamage_v	40	14500	12000000	0			
physical_firedamage_v	41	14700	12300000	0			
physical_firedamage_v	42	14900	12600000	0			
physical_firedamage_v	43	15100	12900000	0			
physical_firedamage_v	44	15300	13200000	0			
physical_firedamage_v	45	15500	13500000	0			
physical_firedamage_v	46	15700	13800000	0			
physical_firedamage_v	47	15900	14100000	0			
physical_firedamage_v	48	16100	14400000	0			
physical_firedamage_v	49	16300	14700000	0			
physical_firedamage_v	50	16500	15000000	0			
physical_firedamage_v	51	0	0	0			
physical_firedamage_v	52	0	0	0			
physical_firedamage_v	53	0	0	0			
physical_firedamage_v	54	0	0	0			
physical_firedamage_v	55	0	0	0			
physical_firedamage_v	56	0	0	0			
