TemplateId	Name	Kind	ShowType	ItemType	DetailType	Level	RequireLevel	RealLevel	Icon	BigIcon	ObjID	Intro	Price	Quality	ItemValue	Sellable	ClassName	ResEffect	FightPower	Attrib1Type	Attrib1Value1	Attrib1Value2	Attrib1Value3	Attrib2Type	Attrib2Value1	Attrib2Value2	Attrib2Value3	Attrib3Type	Attrib3Value1	Attrib3Value2	Attrib3Value3	Attrib4Type	Attrib4Value1	Attrib4Value2	Attrib4Value3	Attrib5Type	Attrib5Value1	Attrib5Value2	Attrib5Value3	Attrib6Type	Attrib6Value1	Attrib6Value2	Attrib6Value3	Attrib7Type	Attrib7Value1	Attrib7Value2	Attrib7Value3	Attrib8Type	Attrib8Value1	Attrib8Value2	Attrib8Value3	Attrib9Type	Attrib9Value1	Attrib9Value2	Attrib9Value3	Attrib10Type	Attrib10Value1	Attrib10Value2	Attrib10Value3	HoleCount	InsetLevel
4975	T15护腕	T15_Cuff_Q1	7115	9	1	15	163	42					1636000	7	1636000	1	equip		0	attackrate_v	1464																																							7	7
4976	T16护腕	T16_Cuff_Q1	7116	9	1	16	173	45					1800000	7	1800000	1	equip		0	attackrate_v	1611																																							7	7
4977	T17护腕	T17_Cuff_Q1	7117	9	1	17	183	48					1980000	7	1980000	1	equip		0	attackrate_v	1772																																							7	7
4978	T18护腕	T18_Cuff_Q1	7118	9	1	18	193	51					2180000	7	2180000	1	equip		0	attackrate_v	1949																																							7	7
4979	T19护腕	T19_Cuff_Q1	7119	9	1	19	203	54					800000	7	800000	1	equip		0	attackrate_v	2144																																							7	7
4980	T20护腕	T20_Cuff_Q1	7120	9	1	20	213	57					800000	7	800000	1	equip		0	attackrate_v	2358																																							7	7
1578	【传承】1阶护腕	T1_Cuff_Q3	7501	9	3	1	1	2					20000	1	20000	1	equip		0	attackrate_v	140																																								
1579	【传承】2阶护腕	T2_Cuff_Q3	7502	9	3	2	26	5					40000	2	40000	1	equip		0	attackrate_v	180																																							2	2
1580	【传承】3阶护腕	T3_Cuff_Q3	7503	9	3	3	43	8					80000	3	80000	1	equip		0	attackrate_v	250																																							3	3
1581	【传承】4阶护腕	T4_Cuff_Q3	7504	9	3	4	53	11					200000	4	200000	1	equip		0	attackrate_v	350																																							3	4
1582	【传承】5阶护腕	T5_Cuff_Q3	7505	9	3	5	63	14					450000	5	450000	1	equip		0	attackrate_v	450																																							4	4
1583	【传承】6阶护腕	T6_Cuff_Q3	7506	9	3	6	73	17					600000	6	600000	1	equip		0	attackrate_v	550																																							4	5
1584	【传承】7阶护腕	T7_Cuff_Q3	7507	9	3	7	83	20					800000	7	800000	1	equip		0	attackrate_v	650																																							5	5
1585	【传承】8阶护腕	T8_Cuff_Q3	7508	9	3	8	93	23					1200000	7	1200000	1	equip		0	attackrate_v	808																																							5	6
3613	【传承】9阶护腕	T9_Cuff_Q3	7509	9	3	9	103	26					1620000	7	1800000	1	equip		0	attackrate_v	900																																							6	6
3614	【传承】10阶护腕	T10_Cuff_Q3	7510	9	3	10	113	29					2160000	7	2400000	1	equip		0	attackrate_v	1000																																							7	6
5171	【传承】11阶护腕	T11_Cuff_Q3	7511	9	3	11	123	32					2880000	7	3200000	1	equip		0	attackrate_v	1100																																							7	7
5172	【传承】12阶护腕	T12_Cuff_Q3	7512	9	3	12	133	35					3450000	7	3840000	1	equip		0	attackrate_v	1200																																							7	7
5173	【传承】13阶护腕	T13_Cuff_Q3	7513	9	3	13	143	38					3960000	7	4224000	1	equip		0	attackrate_v	1320																																							7	7
5174	【传承】14阶护腕	T14_Cuff_Q3	7514	9	3	14	153	41					4360000	7	4350000	1	equip		0	attackrate_v	1452																																							7	7
5175	【传承】15阶护腕	T15_Cuff_Q3	7515	9	3	15	163	44					4800000	7	4809000	1	equip		0	attackrate_v	1597																																							7	7
5176	【传承】16阶护腕	T16_Cuff_Q3	7516	9	3	16	173	47					5300000	7	5300000	1	equip		0	attackrate_v	1757																																							7	7
5177	【传承】17阶护腕	T17_Cuff_Q3	7517	9	3	17	183	50					5800000	7	5800000	1	equip		0	attackrate_v	1933																																							7	7
5178	【传承】18阶护腕	T18_Cuff_Q3	7518	9	3	18	193	53					6380000	7	6380000	1	equip		0	attackrate_v	2126																																							7	7
5179	【传承】19阶护腕	T19_Cuff_Q3	7519	9	3	19	203	56					2400000	7	2400000	1	equip		0	attackrate_v	2338																																							7	7
5180	【传承】20阶护腕	T20_Cuff_Q3	7520	9	3	20	213	59					2400000	7	2400000	1	equip		0	attackrate_v	2572																																							7	7
171	【稀有】1阶护腕	T1_Cuff_Q2	7201	9	2	1	1	4					50000	1	50000	1	equip		0	attackrate_v	172																																								
172	【稀有】2阶护腕	T2_Cuff_Q2	7202	9	2	2	26	7					100000	2	100000	1	equip		0	attackrate_v	230																																							3	3
173	【稀有】3阶护腕	T3_Cuff_Q2	7203	9	2	3	43	10					250000	3	250000	1	equip		0	attackrate_v	330																																							3	4
174	【稀有】4阶护腕	T4_Cuff_Q2	7204	9	2	4	53	13					600000	4	600000	1	equip		0	attackrate_v	430																																							4	4
175	【稀有】5阶护腕	T5_Cuff_Q2	7205	9	2	5	63	16					1250000	5	1250000	1	equip		0	attackrate_v	530																																							4	5
176	【稀有】6阶护腕	T6_Cuff_Q2	7206	9	2	6	73	19					1500000	6	1500000	1	equip		0	attackrate_v	630																																							5	5
177	【稀有】7阶护腕	T7_Cuff_Q2	7207	9	2	7	83	22					2000000	7	2000000	1	equip		0	attackrate_v	770																																							5	6
178	【稀有】8阶护腕	T8_Cuff_Q2	7208	9	2	8	93	25					2700000	7	2700000	1	equip		0	attackrate_v	848																																							6	6
179	【稀有】9阶护腕	T9_Cuff_Q2	7209	9	2	9	103	28					3600000	7	4000000	1	equip		0	attackrate_v	1001																																							7	6
180	【稀有】10阶护腕	T10_Cuff_Q2	7210	9	2	10	113	31					4500000	7	5000000	1	equip		0	attackrate_v	1102																																							7	7
5071	【稀有】11阶护腕	T11_Cuff_Q2	7211	9	2	11	123	34					5700000	7	6250000	1	equip		0	attackrate_v	1200																																							7	7
5072	【稀有】12阶护腕	T12_Cuff_Q2	7212	9	2	12	133	37					6840000	7	7500000	1	equip		0	attackrate_v	1320																																							7	7
5073	【稀有】13阶护腕	T13_Cuff_Q2	7213	9	2	13	143	40					7120000	7	8250000	1	equip		0	attackrate_v	1452																																							7	7
5074	【稀有】14阶护腕	T14_Cuff_Q2	7214	9	2	14	153	43					7840000	7	7830000	1	equip		0	attackrate_v	1597																																							7	7
5075	【稀有】15阶护腕	T15_Cuff_Q2	7215	9	2	15	163	46					8630000	7	8628000	1	equip		0	attackrate_v	1757																																							7	7
5076	【稀有】16阶护腕	T16_Cuff_Q2	7216	9	2	16	173	49					9500000	7	9500000	1	equip		0	attackrate_v	1933																																							7	7
5077	【稀有】17阶护腕	T17_Cuff_Q2	7217	9	2	17	183	52					10450000	7	10450000	1	equip		0	attackrate_v	2126																																							7	7
5078	【稀有】18阶护腕	T18_Cuff_Q2	7218	9	2	18	193	55					11500000	7	11500000	1	equip		0	attackrate_v	2338																																							7	7
5079	【稀有】19阶护腕	T19_Cuff_Q2	7219	9	2	19	203	58					5000000	7	5000000	1	equip		0	attackrate_v	2572																																							7	7
5080	【稀有】20阶护腕	T20_Cuff_Q2	7220	9	2	20	213	61					5000000	7	5000000	1	equip		0	attackrate_v	2830																																							7	7
2785	【黄金】6阶护腕	T6_Cuff_Q4	7306	9	4	6	73	101					19500000	7	19500000	1	equip		18000	attackrate_v	820																																							5	6
2786	【黄金】7阶护腕	T7_Cuff_Q4	7307	9	4	7	83	102					30800000	7	30800000	1	equip		28800	attackrate_v	1001																																							6	6
2787	【黄金】8阶护腕	T8_Cuff_Q4	7308	9	4	8	93	103					45900000	7	45900000	1	equip		43200	attackrate_v	1102																																							7	6
3633	【黄金】9阶护腕	T9_Cuff_Q4	7309	9	4	9	103	104					61600000	7	61600000	1	equip		57600	attackrate_v	1200																																							7	7
3634	【黄金】10阶护腕	T10_Cuff_Q4	7310	9	4	10	113	105					77000000	7	77000000	1	equip		72000	attackrate_v	1400																																							7	7
5395	【黄金】11阶护腕	T11_Cuff_Q4	7311	9	4	11	123	106					92650000	7	92650000	1	equip		86400	attackrate_v	1600																																							7	7
5396	【黄金】12阶护腕	T12_Cuff_Q4	7312	9	4	12	133	107					108300000	7	108300000	1	equip		108300	attackrate_v	1800																																							7	7
5397	【黄金】13阶护腕	T13_Cuff_Q4	7313	9	4	13	143	108					122700000	7	122700000	1	equip		122700	attackrate_v	1980																																							7	7
5398	【黄金】14阶护腕	T14_Cuff_Q4	7314	9	4	14	153	109					137100000	7	137100000	1	equip		137100	attackrate_v	2178																																							7	7
5399	【黄金】15阶护腕	T15_Cuff_Q4	7315	9	4	15	163	110					151500000	7	151500000	1	equip		151500	attackrate_v	2396																																							7	7
9780	【黄金】16阶护腕	T16_Cuff_Q4	7316	9	4	16	173	111					165900000	7	165900000	1	equip		165900	attackrate_v	2635																																							7	7
9781	【黄金】17阶护腕	T17_Cuff_Q4	7317	9	4	17	183	112					180300000	7	180300000	1	equip		180300	attackrate_v	2899																																							7	7
9782	【黄金】18阶护腕	T18_Cuff_Q4	7318	9	4	18	193	113					194700000	7	194700000	1	equip		194700	attackrate_v	3189																																							7	7
9783	【黄金】19阶护腕	T19_Cuff_Q4	7319	9	4	19	203	114					151500000	7	151500000	1	equip		151500	attackrate_v	3508																																							7	7
9784	【黄金】20阶护腕	T20_Cuff_Q4	7320	9	4	20	213	115					151500000	7	151500000	1	equip		151500	attackrate_v	3858																																							7	7
10071	【白金】10阶护腕	T10_Cuff_Q5	7910	9	5	10	113	105					84200000	7	84200000	1	equip		79200	attackrate_v	1600																																							7	7
10072	【白金】11阶护腕	T11_Cuff_Q5	7911	9	5	11	123	106					103450000	7	103450000	1	equip		97200	attackrate_v	1800																																							7	7
10073	【白金】12阶护腕	T12_Cuff_Q5	7912	9	5	12	133	107					122700000	7	122700000	1	equip		122700	attackrate_v	2000																																							7	7
10074	【白金】13阶护腕	T13_Cuff_Q5	7913	9	5	13	143	108					140700000	7	140700000	1	equip		140700	attackrate_v	2200																																							7	7
10075	【白金】14阶护腕	T14_Cuff_Q5	7914	9	5	14	153	109					158700000	7	158700000	1	equip		158700	attackrate_v	2400																																							7	7
10076	【白金】15阶护腕	T15_Cuff_Q5	7915	9	5	15	163	110					176700000	7	176700000	1	equip		176700	attackrate_v	2700																																							7	7
10077	【白金】16阶护腕	T16_Cuff_Q5	7916	9	5	16	173	111					194700000	7	194700000	1	equip		194700	attackrate_v	2928																																							7	7
10078	【白金】17阶护腕	T17_Cuff_Q5	7917	9	5	17	183	112					212700000	7	212700000	1	equip		212700	attackrate_v	3221																																							7	7
10079	【白金】18阶护腕	T18_Cuff_Q5	7918	9	5	18	193	113					230700000	7	230700000	1	equip		230700	attackrate_v	3543																																							7	7
10080	【白金】19阶护腕	T19_Cuff_Q5	7919	9	5	19	203	114					176700000	7	176700000	1	equip		169200	attackrate_v	3897																																							7	7
10081	【白金】20阶护腕	T20_Cuff_Q5	7920	9	5	20	213	115					176700000	7	176700000	1	equip		169200	attackrate_v	4287																																							7	7
435	T1护腕(低）	T1_Cuff_Test_Q1	7101	9	1	1	1	1					20000	1	3000	1	equip		0	attackrate_v	120																																								
436	T2护腕(低）	T2_Cuff_Test_Q1	7102	9	1	2	1	3					40000	2	3000	1	equip		0	attackrate_v	160																																							3	1
437	T3护腕(低）	T3_Cuff_Test_Q1	7103	9	1	3	1	6					80000	3	3000	1	equip		0	attackrate_v	200																																							3	2
438	T4护腕(低）	T4_Cuff_Test_Q1	7104	9	1	4	1	9					200000	4	3000	1	equip		0	attackrate_v	240																																							3	3
439	T5护腕(低）	T5_Cuff_Test_Q1	7105	9	1	5	1	12					500000	5	3000	1	equip		0	attackrate_v	300																																							3	3
440	T6护腕(低）	T6_Cuff_Test_Q1	7106	9	1	6	73	15					1200000	6	3000	1	equip		0	attackrate_v	500																																							4	5
441	T7护腕(低）	T7_Cuff_Test_Q1	7107	9	1	7	83	18					3200000	7	3000	1	equip		0	attackrate_v	600																																							4	5
442	T8护腕(低）	T8_Cuff_Test_Q1	7108	9	1	8	93	21					7000000	7	3000	1	equip		0	attackrate_v	700																																							5	5
3836	T9护腕(低）	T9_Cuff_Test_Q1	7109	9	1	9	103	24					7000000	7	3000	1	equip		0	attackrate_v	800																																							6	6
3837	T10护腕(低）	T10_Cuff_Test_Q1	7110	9	1	10	113	27					7000000	7	3000	1	equip		0	attackrate_v	900																																							7	6
443	T1护腕(中）	T1_Cuff_Test_Q2	7101	9	2	1	1	1					20000	1	3000	1	equip		0	attackrate_v	120																																								
444	T2护腕(中）	T2_Cuff_Test_Q2	7102	9	2	2	20	3					40000	2	3000	1	equip		0	attackrate_v	160																																							3	1
445	T3护腕(中）	T3_Cuff_Test_Q2	7103	9	2	3	46	6					80000	3	3000	1	equip		0	attackrate_v	200																																							3	2
446	T4护腕(中）	T4_Cuff_Test_Q2	7104	9	2	4	56	9					200000	4	3000	1	equip		0	attackrate_v	240																																							3	3
447	T5护腕(中）	T5_Cuff_Test_Q2	7105	9	2	5	66	12					500000	5	3000	1	equip		0	attackrate_v	300																																							3	3
448	【传承】6阶护腕	T6_Cuff_Test_Q2	7506	9	2	6	73	15					600000	6	600000	1	equip		0	attackrate_v	550																																							4	5
449	T7护腕(中）	T7_Cuff_Test_Q2	7107	9	2	7	83	18					3200000	7	3000	1	equip		0	attackrate_v	650																																							5	5
450	T8护腕(中）	T8_Cuff_Test_Q2	7108	9	2	8	93	21					7000000	7	3000	1	equip		0	attackrate_v	808																																							5	6
3838	T9护腕(中）	T9_Cuff_Test_Q2	7109	9	2	9	103	24					7000000	7	3000	1	equip		0	attackrate_v	900																																							6	6
3839	T10护腕(中）	T10_Cuff_Test_Q2	7110	9	2	10	113	27					7000000	7	3000	1	equip		0	attackrate_v	1000																																							7	6
451	T1护腕(高）	T1_Cuff_Test_Q3	7201	9	3	1	1	1					20000	1	3000	1	equip		0	attackrate_v	120																																								
452	T2护腕(高）	T2_Cuff_Test_Q3	7202	9	3	2	26	3					40000	2	3000	1	equip		0	attackrate_v	160																																							3	3
453	T3护腕(高）	T3_Cuff_Test_Q3	7203	9	3	3	43	6					80000	3	3000	1	equip		0	attackrate_v	200																																							3	4
454	T4护腕(高）	T4_Cuff_Test_Q3	7204	9	3	4	53	9					200000	4	3000	1	equip		0	attackrate_v	240																																							4	4
455	T5护腕(高）	T5_Cuff_Test_Q3	7205	9	3	5	63	12					500000	5	3000	1	equip		0	attackrate_v	300																																							4	5
456	T6护腕(高）	T6_Cuff_Test_Q3	7206	9	3	6	73	15					1200000	6	3000	1	equip		0	attackrate_v	630																																							5	5
457	T7护腕(高）	T7_Cuff_Test_Q3	7207	9	3	7	83	18					3200000	7	3000	1	equip		0	attackrate_v	420																																							5	6
458	T8护腕(高）	T8_Cuff_Test_Q3	7208	9	3	8	93	21					7000000	7	3000	1	equip		0	attackrate_v	480																																							6	6
3840	T9护腕(高）	T9_Cuff_Test_Q3	7209	9	3	9	103	24					7000000	7	3000	1	equip		0	attackrate_v	1001																																							7	6
3841	T10护腕(高）	T10_Cuff_Test_Q3	7210	9	3	10	113	27					7000000	7	3000	1	equip		0	attackrate_v	1102																																							7	7
1253	T1护腕(定制）	Cus_T1_Cuff_Q1	7101	9	1	1	1	1					5000	1	5000	1	equip		0	attackrate_v	120																																								
