TemplateId	Name	Kind	ShowType	ItemType	DetailType	Level	RequireLevel	RealLevel	Icon	BigIcon	ObjID	Intro	Price	Quality	ItemValue	Sellable	ClassName	ResEffect	FightPower	Attrib1Type	Attrib1Value1	Attrib1Value2	Attrib1Value3	Attrib2Type	Attrib2Value1	Attrib2Value2	Attrib2Value3	Attrib3Type	Attrib3Value1	Attrib3Value2	Attrib3Value3	Attrib4Type	Attrib4Value1	Attrib4Value2	Attrib4Value3	Attrib5Type	Attrib5Value1	Attrib5Value2	Attrib5Value3	Attrib6Type	Attrib6Value1	Attrib6Value2	Attrib6Value3	Attrib7Type	Attrib7Value1	Attrib7Value2	Attrib7Value3	Attrib8Type	Attrib8Value1	Attrib8Value2	Attrib8Value3	Attrib9Type	Attrib9Value1	Attrib9Value2	Attrib9Value3	Attrib10Type	Attrib10Value1	Attrib10Value2	Attrib10Value3	HoleCount	InsetLevel
5095	【稀有】15阶鞋子	T15_Boots_Q2	9215	6	2	15	169	46					8630000	7	8628000	1	equip		0	runspeed_v	36			defense_v	0																																			7	7
5096	【稀有】16阶鞋子	T16_Boots_Q2	9216	6	2	16	179	49					9500000	7	9500000	1	equip		0	runspeed_v	36			defense_v	88																																			7	7
5097	【稀有】17阶鞋子	T17_Boots_Q2	9217	6	2	17	189	52					10450000	7	10450000	1	equip		0	runspeed_v	36			defense_v	97																																			7	7
5098	【稀有】18阶鞋子	T18_Boots_Q2	9218	6	2	18	199	55					11500000	7	11500000	1	equip		0	runspeed_v	36			defense_v	106																																			7	7
5099	【稀有】19阶鞋子	T19_Boots_Q2	9219	6	2	19	209	58					5000000	7	5000000	1	equip		0	runspeed_v	36			defense_v	117																																			7	7
5100	【稀有】20阶鞋子	T20_Boots_Q2	9220	6	2	20	219	61					5000000	7	5000000	1	equip		0	runspeed_v	36			defense_v	129																																			7	7
2791	【黄金】6阶鞋子	T6_Boots_Q4	9306	6	4	6	79	101					19500000	7	19500000	1	equip		18000	runspeed_v	22			defense_v	0																																			5	6
2792	【黄金】7阶鞋子	T7_Boots_Q4	9307	6	4	7	89	102					30800000	7	30800000	1	equip		28800	runspeed_v	28			defense_v	0																																			6	6
2793	【黄金】8阶鞋子	T8_Boots_Q4	9308	6	4	8	99	103					45900000	7	45900000	1	equip		43200	runspeed_v	31			defense_v	0																																			7	6
3637	【黄金】9阶鞋子	T9_Boots_Q4	9309	6	4	9	109	104					61600000	7	61600000	1	equip		57600	runspeed_v	33			defense_v	0																																			7	7
3638	【黄金】10阶鞋子	T10_Boots_Q4	9310	6	4	10	119	105					77000000	7	77000000	1	equip		72000	runspeed_v	35			defense_v	0																																			7	7
5405	【黄金】11阶鞋子	T11_Boots_Q4	9311	6	4	11	129	106					92650000	7	92650000	1	equip		86400	runspeed_v	36			defense_v	0																																			7	7
5406	【黄金】12阶鞋子	T12_Boots_Q4	9312	6	4	12	139	107					108300000	7	108300000	1	equip		108300	runspeed_v	37			defense_v	0																																			7	7
5407	【黄金】13阶鞋子	T13_Boots_Q4	9313	6	4	13	149	108					122700000	7	122700000	1	equip		122700	runspeed_v	38			defense_v	0																																			7	7
5408	【黄金】14阶鞋子	T14_Boots_Q4	9314	6	4	14	159	109					137100000	7	137100000	1	equip		137100	runspeed_v	39			defense_v	0																																			7	7
5409	【黄金】15阶鞋子	T15_Boots_Q4	9315	6	4	15	169	110					151500000	7	151500000	1	equip		151500	runspeed_v	40			defense_v	0																																			7	7
9769	【黄金】16阶鞋子	T16_Boots_Q4	9316	6	4	16	179	111					165900000	7	165900000	1	equip		165900	runspeed_v	40			defense_v	120																																			7	7
9770	【黄金】17阶鞋子	T17_Boots_Q4	9317	6	4	17	189	112					180300000	7	180300000	1	equip		180300	runspeed_v	40			defense_v	132																																			7	7
9771	【黄金】18阶鞋子	T18_Boots_Q4	9318	6	4	18	199	113					194700000	7	194700000	1	equip		194700	runspeed_v	40			defense_v	145																																			7	7
9772	【黄金】19阶鞋子	T19_Boots_Q4	9319	6	4	19	209	114					151500000	7	151500000	1	equip		151500	runspeed_v	40			defense_v	160																																			7	7
9773	【黄金】20阶鞋子	T20_Boots_Q4	9320	6	4	20	219	115					151500000	7	151500000	1	equip		151500	runspeed_v	40			defense_v	176																																			7	7
10082	【白金】10阶鞋子	T10_Boots_Q5	9910	6	5	10	119	105					84200000	7	84200000	1	equip		79200	runspeed_v	36			defense_v	0																																			7	7
10083	【白金】11阶鞋子	T11_Boots_Q5	9911	6	5	11	129	106					103450000	7	103450000	1	equip		97200	runspeed_v	37			defense_v	0																																			7	7
10084	【白金】12阶鞋子	T12_Boots_Q5	9912	6	5	12	139	107					122700000	7	122700000	1	equip		122700	runspeed_v	38			defense_v	0																																			7	7
10085	【白金】13阶鞋子	T13_Boots_Q5	9913	6	5	13	149	108					140700000	7	140700000	1	equip		140700	runspeed_v	39			defense_v	0																																			7	7
10086	【白金】14阶鞋子	T14_Boots_Q5	9914	6	5	14	159	109					158700000	7	158700000	1	equip		158700	runspeed_v	40			defense_v	0																																			7	7
10087	【白金】15阶鞋子	T15_Boots_Q5	9915	6	5	15	169	110					176700000	7	176700000	1	equip		176700	runspeed_v	41			defense_v	0																																			7	7
10088	【白金】16阶鞋子	T16_Boots_Q5	9916	6	5	16	179	111					194700000	7	194700000	1	equip		194700	runspeed_v	41			defense_v	133																																			7	7
10089	【白金】17阶鞋子	T17_Boots_Q5	9917	6	5	17	189	112					212700000	7	212700000	1	equip		212700	runspeed_v	41			defense_v	146																																			7	7
10090	【白金】18阶鞋子	T18_Boots_Q5	9918	6	5	18	199	113					230700000	7	230700000	1	equip		230700	runspeed_v	41			defense_v	161																																			7	7
10091	【白金】19阶鞋子	T19_Boots_Q5	9919	6	5	19	209	114					176700000	7	176700000	1	equip		169200	runspeed_v	41			defense_v	177																																			7	7
10092	【白金】20阶鞋子	T20_Boots_Q5	9920	6	5	20	219	115					176700000	7	176700000	1	equip		169200	runspeed_v	41			defense_v	195																																			7	7
411	T1鞋子（低）	T1_Boots_Test_Q1	9101	6	1	1	1	1					20000	1	3000	1	equip		0	runspeed_v	6			defense_v	0																																				
412	T2鞋子（低）	T2_Boots_Test_Q1	9102	6	1	2	1	3					40000	2	3000	1	equip		0	runspeed_v	8			defense_v	0																																			3	1
413	T3鞋子（低）	T3_Boots_Test_Q1	9103	6	1	3	1	6					80000	3	3000	1	equip		0	runspeed_v	9			defense_v	0																																			3	2
414	T4鞋子（低）	T4_Boots_Test_Q1	9104	6	1	4	1	9					200000	4	3000	1	equip		0	runspeed_v	10			defense_v	0																																			3	3
415	T5鞋子（低）	T5_Boots_Test_Q1	9105	6	1	5	1	12					500000	5	3000	1	equip		0	runspeed_v	12			defense_v	0																																			3	3
416	T6鞋子（低）	T6_Boots_Test_Q1	9106	6	1	6	79	15					1200000	6	3000	1	equip		0	runspeed_v	14			defense_v	0																																			4	5
417	T7鞋子（低）	T7_Boots_Test_Q1	9107	6	1	7	89	18					3200000	7	3000	1	equip		0	runspeed_v	16			defense_v	0																																			4	5
418	T8鞋子（低）	T8_Boots_Test_Q1	9108	6	1	8	99	21					7000000	7	3000	1	equip		0	runspeed_v	20			defense_v	0																																			5	5
3848	T9鞋子（低）	T9_Boots_Test_Q1	9109	6	1	9	109	24					7000000	7	3000	1	equip		0	runspeed_v	24			defense_v	0																																			6	6
3849	T10鞋子（低）	T10_Boots_Test_Q1	9110	6	1	10	119	27					7000000	7	3000	1	equip		0	runspeed_v	28			defense_v	0																																			7	6
419	T1鞋子（中）	T1_Boots_Test_Q2	9101	6	2	1	1	1					20000	1	3000	1	equip		0	runspeed_v	6			defense_v	0																																				
420	T2鞋子（中）	T2_Boots_Test_Q2	9102	6	2	2	20	3					40000	2	3000	1	equip		0	runspeed_v	8			defense_v	0																																			3	1
421	T3鞋子（中）	T3_Boots_Test_Q2	9103	6	2	3	40	6					80000	3	3000	1	equip		0	runspeed_v	9			defense_v	0																																			3	2
422	T4鞋子（中）	T4_Boots_Test_Q2	9104	6	2	4	50	9					200000	4	3000	1	equip		0	runspeed_v	10			defense_v	0																																			3	3
423	T5鞋子（中）	T5_Boots_Test_Q2	9105	6	2	5	60	12					500000	5	3000	1	equip		0	runspeed_v	12			defense_v	0																																			3	3
424	【传承】6阶鞋子	T6_Boots_Test_Q2	9506	6	2	6	79	15					600000	6	600000	1	equip		0	runspeed_v	15			defense_v	0																																			4	5
425	T7鞋子（中）	T7_Boots_Test_Q2	9107	6	2	7	89	18					3200000	7	3000	1	equip		0	runspeed_v	18			defense_v	0																																			5	5
426	T8鞋子（中）	T8_Boots_Test_Q2	9108	6	2	8	99	21					7000000	7	3000	1	equip		0	runspeed_v	23			defense_v	0																																			5	6
3850	T9鞋子（中）	T9_Boots_Test_Q2	9109	6	2	9	109	24					7000000	7	3000	1	equip		0	runspeed_v	28			defense_v	0																																			6	6
3851	T10鞋子（中）	T10_Boots_Test_Q2	9110	6	2	10	119	27					7000000	7	3000	1	equip		0	runspeed_v	28			defense_v	0																																			7	6
427	T1鞋子（高）	T1_Boots_Test_Q3	9201	6	3	1	1	1					20000	1	3000	1	equip		0	runspeed_v	6			defense_v	0																																				
428	T2鞋子（高）	T2_Boots_Test_Q3	9202	6	3	2	38	3					40000	2	3000	1	equip		0	runspeed_v	8			defense_v	0																																			3	3
429	T3鞋子（高）	T3_Boots_Test_Q3	9203	6	3	3	49	6					80000	3	3000	1	equip		0	runspeed_v	9			defense_v	0																																			3	4
430	T4鞋子（高）	T4_Boots_Test_Q3	9204	6	3	4	59	9					200000	4	3000	1	equip		0	runspeed_v	10			defense_v	0																																			4	4
431	T5鞋子（高）	T5_Boots_Test_Q3	9205	6	3	5	69	12					500000	5	3000	1	equip		0	runspeed_v	12			defense_v	0																																			4	5
432	T6鞋子（高）	T6_Boots_Test_Q3	9206	6	3	6	79	15					1200000	6	3000	1	equip		0	runspeed_v	17			defense_v	0																																			5	5
433	T7鞋子（高）	T7_Boots_Test_Q3	9207	6	3	7	89	18					3200000	7	3000	1	equip		0	runspeed_v	16			defense_v	0																																			5	6
434	T8鞋子（高）	T8_Boots_Test_Q3	9208	6	3	8	99	21					7000000	7	3000	1	equip		0	runspeed_v	20			defense_v	0																																			6	6
3852	T9鞋子（高）	T9_Boots_Test_Q3	9209	6	3	9	109	24					7000000	7	3000	1	equip		0	runspeed_v	28			defense_v	0																																			7	6
3853	T10鞋子（高）	T10_Boots_Test_Q3	9210	6	3	10	119	27					7000000	7	3000	1	equip		0	runspeed_v	31			defense_v	0																																			7	7
1255	T1鞋子（定制）	Cus_T1_Boots_Q1	9101	6	1	1	1	1					5000	1	5000	1	equip		0	runspeed_v	6			defense_v	0																																				
