TemplateId	Name	Kind	ShowType	ItemType	DetailType	Level	RequireLevel	RealLevel	Icon	BigIcon	ObjID	Intro	Price	Quality	ItemValue	Sellable	ClassName	ResEffect	FightPower	Attrib1Type	Attrib1Value1	Attrib1Value2	Attrib1Value3	Attrib2Type	Attrib2Value1	Attrib2Value2	Attrib2Value3	Attrib3Type	Attrib3Value1	Attrib3Value2	Attrib3Value3	Attrib4Type	Attrib4Value1	Attrib4Value2	Attrib4Value3	Attrib5Type	Attrib5Value1	Attrib5Value2	Attrib5Value3	Attrib6Type	Attrib6Value1	Attrib6Value2	Attrib6Value3	Attrib7Type	Attrib7Value1	Attrib7Value2	Attrib7Value3	Attrib8Type	Attrib8Value1	Attrib8Value2	Attrib8Value3	Attrib9Type	Attrib9Value1	Attrib9Value2	Attrib9Value3	Attrib10Type	Attrib10Value1	Attrib10Value2	Attrib10Value3	HoleCount	InsetLevel
463	T5头盔（低）	T5_Helm_Test_Q1	5105	8	1	5	1	12					500000	5	3000	1	equip		0	add_seriesstate_rate_v	38																																							3	3
464	T6头盔（低）	T6_Helm_Test_Q1	5106	8	1	6	71	15					1200000	6	3000	1	equip		0	add_seriesstate_rate_v	50																																							4	5
465	T7头盔（低）	T7_Helm_Test_Q1	5107	8	1	7	81	18					3200000	7	3000	1	equip		0	add_seriesstate_rate_v	60																																							4	5
466	T8头盔（低）	T8_Helm_Test_Q1	5108	8	1	8	91	21					7000000	7	3000	1	equip		0	add_seriesstate_rate_v	80																																							5	5
3824	T9头盔（低）	T9_Helm_Test_Q1	5109	8	1	9	101	24					7000000	7	3000	1	equip		0	add_seriesstate_rate_v	100																																							6	6
3825	T10头盔（低）	T10_Helm_Test_Q1	5110	8	1	10	111	27					7000000	7	3000	1	equip		0	add_seriesstate_rate_v	120																																							7	6
467	T1头盔（中）	T1_Helm_Test_Q2	5101	8	2	1	1	1					20000	1	3000	1	equip		0	add_seriesstate_rate_v	15																																								
468	T2头盔（中）	T2_Helm_Test_Q2	5102	8	2	2	20	3					40000	2	3000	1	equip		0	add_seriesstate_rate_v	20																																							3	1
469	T3头盔（中）	T3_Helm_Test_Q2	5103	8	2	3	48	6					80000	3	3000	1	equip		0	add_seriesstate_rate_v	25																																							3	2
470	T4头盔（中）	T4_Helm_Test_Q2	5104	8	2	4	58	9					200000	4	3000	1	equip		0	add_seriesstate_rate_v	30																																							3	3
471	T5头盔（中）	T5_Helm_Test_Q2	5105	8	2	5	68	12					500000	5	3000	1	equip		0	add_seriesstate_rate_v	38																																							3	3
472	【传承】6阶头盔	T6_Helm_Test_Q2	5506	8	2	6	71	15					600000	6	600000	1	equip		0	add_seriesstate_rate_v	55																																							4	5
473	T7头盔（中）	T7_Helm_Test_Q2	5107	8	2	7	81	18					3200000	7	3000	1	equip		0	add_seriesstate_rate_v	70																																							5	5
474	T8头盔（中）	T8_Helm_Test_Q2	5108	8	2	8	91	21					7000000	7	3000	1	equip		0	add_seriesstate_rate_v	92																																							5	6
3826	T9头盔（中）	T9_Helm_Test_Q2	5109	8	2	9	101	24					7000000	7	3000	1	equip		0	add_seriesstate_rate_v	115																																							6	6
3827	T10头盔（中）	T10_Helm_Test_Q2	5110	8	2	10	111	27					7000000	7	3000	1	equip		0	add_seriesstate_rate_v	125																																							7	6
475	T1头盔（高）	T1_Helm_Test_Q3	5201	8	3	1	1	1					20000	1	3000	1	equip		0	add_seriesstate_rate_v	15																																								
476	T2头盔（高）	T2_Helm_Test_Q3	5202	8	3	2	22	3					40000	2	3000	1	equip		0	add_seriesstate_rate_v	20																																							3	3
477	T3头盔（高）	T3_Helm_Test_Q3	5203	8	3	3	41	6					80000	3	3000	1	equip		0	add_seriesstate_rate_v	25																																							3	4
478	T4头盔（高）	T4_Helm_Test_Q3	5204	8	3	4	51	9					200000	4	3000	1	equip		0	add_seriesstate_rate_v	30																																							4	4
479	T5头盔（高）	T5_Helm_Test_Q3	5205	8	3	5	61	12					500000	5	3000	1	equip		0	add_seriesstate_rate_v	38																																							4	5
480	T6头盔（高）	T6_Helm_Test_Q3	5206	8	3	6	71	15					1200000	6	3000	1	equip		0	add_seriesstate_rate_v	66																																							5	5
481	T7头盔（高）	T7_Helm_Test_Q3	5207	8	3	7	81	18					3200000	7	3000	1	equip		0	add_seriesstate_rate_v	53																																							5	6
482	T8头盔（高）	T8_Helm_Test_Q3	5208	8	3	8	91	21					7000000	7	3000	1	equip		0	add_seriesstate_rate_v	60																																							6	6
3828	T9头盔（高）	T9_Helm_Test_Q3	5209	8	3	9	101	24					7000000	7	3000	1	equip		0	add_seriesstate_rate_v	125																																							7	6
3829	T10头盔（高）	T10_Helm_Test_Q3	5210	8	3	10	111	27					7000000	7	3000	1	equip		0	add_seriesstate_rate_v	135																																							7	7
1251	T1头盔（定制）	Cus_T1_Helm_Q1	5101	8	1	1	1	1					5000	1	5000	1	equip		0	add_seriesstate_rate_v	15																																								
