TemplateId	Name	Kind	ShowType	ItemType	DetailType	Level	RequireLevel	RealLevel	Icon	BigIcon	ObjID	Intro	Price	Quality	ItemValue	Sellable	ClassName	ResEffect	FightPower	Attrib1Type	Attrib1Value1	Attrib1Value2	Attrib1Value3	Attrib2Type	Attrib2Value1	Attrib2Value2	Attrib2Value3	Attrib3Type	Attrib3Value1	Attrib3Value2	Attrib3Value3	Attrib4Type	Attrib4Value1	Attrib4Value2	Attrib4Value3	Attrib5Type	Attrib5Value1	Attrib5Value2	Attrib5Value3	Attrib6Type	Attrib6Value1	Attrib6Value2	Attrib6Value3	Attrib7Type	Attrib7Value1	Attrib7Value2	Attrib7Value3	Attrib8Type	Attrib8Value1	Attrib8Value2	Attrib8Value3	Attrib9Type	Attrib9Value1	Attrib9Value2	Attrib9Value3	Attrib10Type	Attrib10Value1	Attrib10Value2	Attrib10Value3	HoleCount	InsetLevel
999201	真•云蛟驰霄鞍Lv1	T4_maan999201		16	1	1	1	1	28204	28204		真•云蛟驰霄鞍Lv1	50000	7	72000000	1	horse_equip		72000	resist_allspecialstate_rate_v	340			defense_p	90			all_series_resist_p	90																																
999202	真•云蛟驰霄鞍Lv2	T4_maan999202		16	1	2	1	2	28204	28204		真•云蛟驰霄鞍Lv2	50000	7	96000000	1	horse_equip		96000	resist_allspecialstate_rate_v	380			defense_p	100			all_series_resist_p	100																																
999203	真•云蛟驰霄鞍Lv3	T4_maan999203		16	1	3	1	3	28204	28204		真•云蛟驰霄鞍Lv3	50000	7	120000000	1	horse_equip		120000	resist_allspecialstate_rate_v	420			defense_p	110			all_series_resist_p	110																																
999204	真•云蛟驰霄鞍Lv4	T4_maan999204		16	1	4	1	4	28204	28204		真•云蛟驰霄鞍Lv4	50000	7	56000000	1	horse_equip		56000	resist_allspecialstate_rate_v	360			defense_p	100			all_series_resist_p	100																																
999205	真•云蛟驰霄鞍Lv5	T4_maan999205		16	1	5	1	5	28204	28204		真•云蛟驰霄鞍Lv5	50000	7	58000000	1	horse_equip		58000	resist_allspecialstate_rate_v	380			defense_p	105			all_series_resist_p	105																																
999206	真•云蛟驰霄鞍Lv6	T4_maan999206		16	1	6	1	6	28204	28204		真•云蛟驰霄鞍Lv6	50000	7	60000000	1	horse_equip		60000	resist_allspecialstate_rate_v	400			defense_p	110			all_series_resist_p	110																																
999207	真•云蛟驰霄鞍Lv7	T4_maan999207		16	1	7	1	7	28204	28204		真•云蛟驰霄鞍Lv7	50000	7	62000000	1	horse_equip		62000	resist_allspecialstate_rate_v	420			defense_p	115			all_series_resist_p	115																																
999208	真•云蛟驰霄鞍Lv8	T4_maan999208		16	1	8	1	8	28204	28204		真•云蛟驰霄鞍Lv8	50000	7	64000000	1	horse_equip		64000	resist_allspecialstate_rate_v	440			defense_p	120			all_series_resist_p	120																																
999209	真•云蛟驰霄鞍Lv9	T4_maan999209		16	1	9	1	9	28204	28204		真•云蛟驰霄鞍Lv9	50000	7	66000000	1	horse_equip		66000	resist_allspecialstate_rate_v	460			defense_p	125			all_series_resist_p	125																																
999210	真•云蛟驰霄鞍Lv10	T4_maan999210		16	1	10	1	10	28204	28204		真•云蛟驰霄鞍Lv10	50000	7	68000000	1	horse_equip		68000	resist_allspecialstate_rate_v	480			defense_p	130			all_series_resist_p	130																																
999301	真•云蛟驰霄蹬Lv1	T4_jiaodeng999301		17	1	1	1	1	28304	28304		真•云蛟驰霄蹬Lv1	50000	7	54000000	1	horse_equip		54000	lifemax_v	5000			reduce_final_damage_p	15																																				
999302	真•云蛟驰霄蹬Lv2	T4_jiaodeng999302		17	1	2	1	2	28304	28304		真•云蛟驰霄蹬Lv2	50000	7	72000000	1	horse_equip		72000	lifemax_v	6200			reduce_final_damage_p	17																																				
999303	真•云蛟驰霄蹬Lv3	T4_jiaodeng999303		17	1	3	1	3	28304	28304		真•云蛟驰霄蹬Lv3	50000	7	90000000	1	horse_equip		90000	lifemax_v	7400			reduce_final_damage_p	19																																				
999304	真•云蛟驰霄蹬Lv4	T4_jiaodeng999304		17	1	4	1	4	28304	28304		真•云蛟驰霄蹬Lv4	50000	7	44000000	1	horse_equip		44000	lifemax_v	8600			reduce_final_damage_p	21																																				
999305	真•云蛟驰霄蹬Lv5	T4_jiaodeng999305		17	1	5	1	5	28304	28304		真•云蛟驰霄蹬Lv5	50000	7	46000000	1	horse_equip		46000	lifemax_v	9800			reduce_final_damage_p	23																																				
999306	真•云蛟驰霄蹬Lv6	T4_jiaodeng999306		17	1	6	1	6	28304	28304		真•云蛟驰霄蹬Lv6	50000	7	48000000	1	horse_equip		48000	lifemax_v	11000			reduce_final_damage_p	25																																				
999307	真•云蛟驰霄蹬Lv7	T4_jiaodeng999307		17	1	7	1	7	28304	28304		真•云蛟驰霄蹬Lv7	50000	7	50000000	1	horse_equip		50000	lifemax_v	12200			reduce_final_damage_p	27																																				
999308	真•云蛟驰霄蹬Lv8	T4_jiaodeng999308		17	1	8	1	8	28304	28304		真•云蛟驰霄蹬Lv8	50000	7	52000000	1	horse_equip		52000	lifemax_v	13400			reduce_final_damage_p	29																																				
999309	真•云蛟驰霄蹬Lv9	T4_jiaodeng999309		17	1	9	1	9	28304	28304		真•云蛟驰霄蹬Lv9	50000	7	54000000	1	horse_equip		54000	lifemax_v	14600			reduce_final_damage_p	31																																				
999310	真•云蛟驰霄蹬Lv10	T4_jiaodeng999310		17	1	10	1	10	28304	28304		真•云蛟驰霄蹬Lv10	50000	7	56000000	1	horse_equip		56000	lifemax_v	15800			reduce_final_damage_p	33																																				
