TemplateId	Name	Kind	ShowType	ItemType	DetailType	Level	RequireLevel	RealLevel	Icon	BigIcon	ObjID	Intro	Price	Quality	ItemValue	Sellable	ClassName	ResEffect	FightPower	Attrib1Type	Attrib1Value1	Attrib1Value2	Attrib1Value3	Attrib2Type	Attrib2Value1	Attrib2Value2	Attrib2Value3	Attrib3Type	Attrib3Value1	Attrib3Value2	Attrib3Value3	Attrib4Type	Attrib4Value1	Attrib4Value2	Attrib4Value3	Attrib5Type	Attrib5Value1	Attrib5Value2	Attrib5Value3	Attrib6Type	Attrib6Value1	Attrib6Value2	Attrib6Value3	Attrib7Type	Attrib7Value1	Attrib7Value2	Attrib7Value3	Attrib8Type	Attrib8Value1	Attrib8Value2	Attrib8Value3	Attrib9Type	Attrib9Value1	Attrib9Value2	Attrib9Value3	Attrib10Type	Attrib10Value1	Attrib10Value2	Attrib10Value3	HoleCount	InsetLevel
4906	T16武器	T16_Weapon_Q1	1316	1	1	16	170	45					9000000	7	9000000	1	equip		0	basic_damage_v	805		805	add_seriesstate_time_v	200																																			7	7
4907	T17武器	T17_Weapon_Q1	1317	1	1	17	180	48					9900000	7	9900000	1	equip		0	basic_damage_v	886		886	add_seriesstate_time_v	220																																			7	7
4908	T18武器	T18_Weapon_Q1	1318	1	1	18	190	51					10900000	7	10900000	1	equip		0	basic_damage_v	974		974	add_seriesstate_time_v	242																																			7	7
4909	T19武器	T19_Weapon_Q1	1319	1	1	19	200	54					4000000	7	4000000	1	equip		0	basic_damage_v	1072		1072	add_seriesstate_time_v	266																																			7	7
4910	T20武器	T20_Weapon_Q1	1320	1	1	20	210	57					4000000	7	4000000	1	equip		0	basic_damage_v	1179		1179	add_seriesstate_time_v	292																																			7	7
1530	【传承】1阶武器	T1_Weapon_Q3	1501	1	3	1	1	2					100000	1	100000	1	equip		0	basic_damage_v	70		70	add_seriesstate_time_v	17																																				
1531	【传承】2阶武器	T2_Weapon_Q3	1502	1	3	2	20	5					200000	2	200000	1	equip		0	basic_damage_v	90		90	add_seriesstate_time_v	22																																			2	2
1532	【传承】3阶武器	T3_Weapon_Q3	1503	1	3	3	40	8					400000	3	400000	1	equip		0	basic_damage_v	125		125	add_seriesstate_time_v	27																																			3	3
1533	【传承】4阶武器	T4_Weapon_Q3	1504	1	3	4	50	11					1000000	4	1000000	1	equip		0	basic_damage_v	175		175	add_seriesstate_time_v	35																																			3	4
1534	【传承】5阶武器	T5_Weapon_Q3	1505	1	3	5	60	14					2250000	5	2250000	1	equip		0	basic_damage_v	225		225	add_seriesstate_time_v	45																																			4	4
1535	【传承】6阶武器	T6_Weapon_Q3	1506	1	3	6	70	17					3000000	6	3000000	1	equip		0	basic_damage_v	275		275	add_seriesstate_time_v	55																																			4	5
1536	【传承】7阶武器	T7_Weapon_Q3	1507	1	3	7	80	20					4000000	7	4000000	1	equip		0	basic_damage_v	325		325	add_seriesstate_time_v	70																																			5	5
1537	【传承】8阶武器	T8_Weapon_Q3	1508	1	3	8	90	23					6000000	7	6000000	1	equip		0	basic_damage_v	404		404	add_seriesstate_time_v	92																																			5	6
3599	【传承】9阶武器	T9_Weapon_Q3	1509	1	3	9	100	26					8100000	7	9000000	1	equip		0	basic_damage_v	450		450	add_seriesstate_time_v	115																																			6	6
3600	【传承】10阶武器	T10_Weapon_Q3	1510	1	3	10	110	29					10800000	7	12000000	1	equip		0	basic_damage_v	500		500	add_seriesstate_time_v	125																																			7	6
5101	【传承】11阶武器	T11_Weapon_Q3	1511	1	3	11	120	32					14400000	7	16000000	1	equip		0	basic_damage_v	550		550	add_seriesstate_time_v	135																																			7	7
5102	【传承】12阶武器	T12_Weapon_Q3	1512	1	3	12	130	35					17250000	7	19200000	1	equip		0	basic_damage_v	600		600	add_seriesstate_time_v	145																																			7	7
5103	【传承】13阶武器	T13_Weapon_Q3	1513	1	3	13	140	38					19800000	7	23040000	1	equip		0	basic_damage_v	660		660	add_seriesstate_time_v	155																																			7	7
5104	【传承】14阶武器	T14_Weapon_Q3	1514	1	3	14	150	41					21780000	7	21750000	1	equip		0	basic_damage_v	726		726	add_seriesstate_time_v	180																																			7	7
5105	【传承】15阶武器	T15_Weapon_Q3	1515	1	3	15	160	44					24000000	7	24045000	1	equip		0	basic_damage_v	799		799	add_seriesstate_time_v	198																																			7	7
5106	【传承】16阶武器	T16_Weapon_Q3	1516	1	3	16	170	47					26500000	7	26500000	1	equip		0	basic_damage_v	878		878	add_seriesstate_time_v	218																																			7	7
5107	【传承】17阶武器	T17_Weapon_Q3	1517	1	3	17	180	50					29000000	7	29000000	1	equip		0	basic_damage_v	966		966	add_seriesstate_time_v	240																																			7	7
5108	【传承】18阶武器	T18_Weapon_Q3	1518	1	3	18	190	53					31900000	7	31900000	1	equip		0	basic_damage_v	1063		1063	add_seriesstate_time_v	264																																			7	7
5109	【传承】19阶武器	T19_Weapon_Q3	1519	1	3	19	200	56					12000000	7	12000000	1	equip		0	basic_damage_v	1169		1169	add_seriesstate_time_v	290																																			7	7
5110	【传承】20阶武器	T20_Weapon_Q3	1520	1	3	20	210	59					12000000	7	12000000	1	equip		0	basic_damage_v	1286		1286	add_seriesstate_time_v	319																																			7	7
101	【稀有】1阶武器	T1_Weapon_Q2	1201	1	2	1	1	4					250000	1	250000	1	equip		0	basic_damage_v	86		86	add_seriesstate_time_v	21																																				
102	【稀有】2阶武器	T2_Weapon_Q2	1202	1	2	2	20	7					500000	2	500000	1	equip		0	basic_damage_v	115		115	add_seriesstate_time_v	26																																			3	3
103	【稀有】3阶武器	T3_Weapon_Q2	1203	1	2	3	40	10					1250000	3	1250000	1	equip		0	basic_damage_v	165		165	add_seriesstate_time_v	33																																			3	4
104	【稀有】4阶武器	T4_Weapon_Q2	1204	1	2	4	50	13					3000000	4	3000000	1	equip		0	basic_damage_v	215		215	add_seriesstate_time_v	43																																			4	4
105	【稀有】5阶武器	T5_Weapon_Q2	1205	1	2	5	60	16					6250000	5	6250000	1	equip		0	basic_damage_v	265		265	add_seriesstate_time_v	53																																			4	5
106	【稀有】6阶武器	T6_Weapon_Q2	1206	1	2	6	70	19					7500000	6	7500000	1	equip		0	basic_damage_v	315		315	add_seriesstate_time_v	66																																			5	5
107	【稀有】7阶武器	T7_Weapon_Q2	1207	1	2	7	80	22					10000000	7	10000000	1	equip		0	basic_damage_v	385		385	add_seriesstate_time_v	88																																			5	6
108	【稀有】8阶武器	T8_Weapon_Q2	1208	1	2	8	90	25					13500000	7	13500000	1	equip		0	basic_damage_v	424		424	add_seriesstate_time_v	96																																			6	6
109	【稀有】9阶武器	T9_Weapon_Q2	1209	1	2	9	100	28					18000000	7	20000000	1	equip		0	basic_damage_v	500		500	add_seriesstate_time_v	125																																			7	6
110	【稀有】10阶武器	T10_Weapon_Q2	1210	1	2	10	110	31					22500000	7	25000000	1	equip		0	basic_damage_v	551		551	add_seriesstate_time_v	135																																			7	7
5001	【稀有】11阶武器	T11_Weapon_Q2	1211	1	2	11	120	34					28500000	7	31250000	1	equip		0	basic_damage_v	600		600	add_seriesstate_time_v	145																																			7	7
5002	【稀有】12阶武器	T12_Weapon_Q2	1212	1	2	12	130	37					34200000	7	37500000	1	equip		0	basic_damage_v	660		660	add_seriesstate_time_v	155																																			7	7
5003	【稀有】13阶武器	T13_Weapon_Q2	1213	1	2	13	140	40					35600000	7	45000000	1	equip		0	basic_damage_v	726		726	add_seriesstate_time_v	165																																			7	7
5004	【稀有】14阶武器	T14_Weapon_Q2	1214	1	2	14	150	43					39160000	7	39150000	1	equip		0	basic_damage_v	799		799	add_seriesstate_time_v	198																																			7	7
5005	【稀有】15阶武器	T15_Weapon_Q2	1215	1	2	15	160	46					43150000	7	43140000	1	equip		0	basic_damage_v	878		878	add_seriesstate_time_v	218																																			7	7
5006	【稀有】16阶武器	T16_Weapon_Q2	1216	1	2	16	170	49					47500000	7	47500000	1	equip		0	basic_damage_v	966		966	add_seriesstate_time_v	240																																			7	7
5007	【稀有】17阶武器	T17_Weapon_Q2	1217	1	2	17	180	52					52250000	7	52250000	1	equip		0	basic_damage_v	1063		1063	add_seriesstate_time_v	264																																			7	7
5008	【稀有】18阶武器	T18_Weapon_Q2	1218	1	2	18	190	55					57500000	7	57500000	1	equip		0	basic_damage_v	1169		1169	add_seriesstate_time_v	290																																			7	7
5009	【稀有】19阶武器	T19_Weapon_Q2	1219	1	2	19	200	58					25000000	7	25000000	1	equip		0	basic_damage_v	1286		1286	add_seriesstate_time_v	319																																			7	7
5010	【稀有】20阶武器	T20_Weapon_Q2	1220	1	2	20	210	61					25000000	7	25000000	1	equip		0	basic_damage_v	1415		1415	add_seriesstate_time_v	351																																			7	7
2764	【黄金】6阶武器	T6_Weapon_Q4	1306	1	4	6	70	101					97500000	7	97500000	1	equip		90000	basic_damage_v	410		410	add_seriesstate_time_v	85																																			5	6
2765	【黄金】7阶武器	T7_Weapon_Q4	1307	1	4	7	80	102					154000000	7	154000000	1	equip		144000	basic_damage_v	500		500	add_seriesstate_time_v	114																																			6	6
2766	【黄金】8阶武器	T8_Weapon_Q4	1308	1	4	8	90	103					229500000	7	229500000	1	equip		216000	basic_damage_v	550		550	add_seriesstate_time_v	124																																			7	6
3619	【黄金】9阶武器	T9_Weapon_Q4	1309	1	4	9	100	104					308000000	7	308000000	1	equip		288000	basic_damage_v	600		600	add_seriesstate_time_v	135																																			7	7
3620	【黄金】10阶武器	T10_Weapon_Q4	1310	1	4	10	110	105					385000000	7	385000000	1	equip		360000	basic_damage_v	700		700	add_seriesstate_time_v	150																																			7	7
5360	【黄金】11阶武器	T11_Weapon_Q4	1411	1	4	11	120	106					463250000	7	463250000	1	equip		432000	basic_damage_v	800		800	add_seriesstate_time_v	160																																			7	7
5361	【黄金】12阶武器	T12_Weapon_Q4	1412	1	4	12	130	107					541500000	7	541500000	1	equip		541500	basic_damage_v	900		900	add_seriesstate_time_v	170																																			7	7
5362	【黄金】13阶武器	T13_Weapon_Q4	1413	1	4	13	140	108					613500000	7	613500000	1	equip		613500	basic_damage_v	990		990	add_seriesstate_time_v	180																																			7	7
5363	【黄金】14阶武器	T14_Weapon_Q4	1414	1	4	14	150	109					685500000	7	685500000	1	equip		685500	basic_damage_v	1089		1089	add_seriesstate_time_v	270																																			7	7
5364	【黄金】15阶武器	T15_Weapon_Q4	1415	1	4	15	160	110					757500000	7	757500000	1	equip		757500	basic_damage_v	1198		1198	add_seriesstate_time_v	297																																			7	7
9729	【黄金】16阶武器	T16_Weapon_Q4	1416	1	4	16	170	111					829500000	7	829500000	1	equip		829500	basic_damage_v	1318		1198	add_seriesstate_time_v	327																																			7	7
9730	【黄金】17阶武器	T17_Weapon_Q4	1417	1	4	17	180	112					901500000	7	901500000	1	equip		901500	basic_damage_v	1449		1198	add_seriesstate_time_v	359																																			7	7
9731	【黄金】18阶武器	T18_Weapon_Q4	1418	1	4	18	190	113					973500000	7	973500000	1	equip		973500	basic_damage_v	1594		1198	add_seriesstate_time_v	395																																			7	7
9732	【黄金】19阶武器	T19_Weapon_Q4	1419	1	4	19	200	114					757500000	7	757500000	1	equip		757500	basic_damage_v	1754		1198	add_seriesstate_time_v	435																																			7	7
9733	【黄金】20阶武器	T20_Weapon_Q4	1420	1	4	20	210	115					757500000	7	757500000	1	equip		757500	basic_damage_v	1929		1198	add_seriesstate_time_v	478																																			7	7
10016	【白金】10阶武器	T10_Weapon_Q5	1910	1	5	10	110	105					392200000	7	392200000	1	equip		396000	basic_damage_v	800		800	add_seriesstate_time_v	170																																			7	7
10017	【白金】11阶武器	T11_Weapon_Q5	1911	1	5	11	120	106					474050000	7	474050000	1	equip		486000	basic_damage_v	900		900	add_seriesstate_time_v	180																																			7	7
10018	【白金】12阶武器	T12_Weapon_Q5	1912	1	5	12	130	107					555900000	7	555900000	1	equip		613500	basic_damage_v	1000		1000	add_seriesstate_time_v	190																																			7	7
10019	【白金】13阶武器	T13_Weapon_Q5	1913	1	5	13	140	108					631500000	7	631500000	1	equip		703500	basic_damage_v	1100		1100	add_seriesstate_time_v	200																																			7	7
10020	【白金】14阶武器	T14_Weapon_Q5	1914	1	5	14	150	109					707100000	7	707100000	1	equip		793500	basic_damage_v	1200		1200	add_seriesstate_time_v	290																																			7	7
10021	【白金】15阶武器	T15_Weapon_Q5	1915	1	5	15	160	110					782700000	7	782700000	1	equip		883500	basic_damage_v	1350		1350	add_seriesstate_time_v	315																																			7	7
10022	【白金】16阶武器	T16_Weapon_Q5	1916	1	5	16	170	111					858300000	7	858300000	1	equip		973500	basic_damage_v	1464		1450	add_seriesstate_time_v	351																																			7	7
10023	【白金】17阶武器	T17_Weapon_Q5	1917	1	5	17	180	112					933900000	7	933900000	1	equip		1063500	basic_damage_v	1611		1600	add_seriesstate_time_v	386																																			7	7
10024	【白金】18阶武器	T18_Weapon_Q5	1918	1	5	18	190	113					1009500000	7	1009500000	1	equip		1153500	basic_damage_v	1772		1750	add_seriesstate_time_v	425																																			7	7
10025	【白金】19阶武器	T19_Weapon_Q5	1919	1	5	19	200	114					782700000	7	782700000	1	equip		846000	basic_damage_v	1949		2000	add_seriesstate_time_v	467																																			7	7
10026	【白金】20阶武器	T20_Weapon_Q5	1920	1	5	20	210	115					782700000	7	782700000	1	equip		846000	basic_damage_v	2144		2150	add_seriesstate_time_v	514																																			7	7
555	T1武器（低）	T1_Weapon_Test_Q1	1101	1	1	1	1	1					20000	1	3000	1	equip		0	basic_damage_v	60		60	add_seriesstate_time_v	15																																				
556	T2武器（低）	T2_Weapon_Test_Q1	1102	1	1	2	2	3					40000	2	3000	1	equip		0	basic_damage_v	80		80	add_seriesstate_time_v	20																																			3	1
557	T3武器（低）	T3_Weapon_Test_Q1	1103	1	1	3	3	6					80000	3	3000	1	equip		0	basic_damage_v	100		100	add_seriesstate_time_v	25																																			3	2
558	T4武器（低）	T4_Weapon_Test_Q1	1104	1	1	4	4	9					200000	4	3000	1	equip		0	basic_damage_v	120		120	add_seriesstate_time_v	30																																			3	3
559	T5武器（低）	T5_Weapon_Test_Q1	1105	1	1	5	5	12					500000	5	3000	1	equip		0	basic_damage_v	150		150	add_seriesstate_time_v	38																																			3	3
560	T6武器（低）	T6_Weapon_Test_Q1	1106	1	1	6	70	15					1200000	6	3000	1	equip		0	basic_damage_v	250		250	add_seriesstate_time_v	50																																			4	5
561	T7武器（低）	T7_Weapon_Test_Q1	1107	1	1	7	80	18					3200000	7	3000	1	equip		0	basic_damage_v	300		300	add_seriesstate_time_v	60																																			4	5
562	T8武器（低）	T8_Weapon_Test_Q1	1108	1	1	8	90	21					7000000	7	3000	1	equip		0	basic_damage_v	350		350	add_seriesstate_time_v	80																																			5	5
3794	T9武器（低）	T9_Weapon_Test_Q1	1109	1	1	9	100	24					7000000	7	3000	1	equip		0	basic_damage_v	400		400	add_seriesstate_time_v	100																																			6	6
3795	T10武器（低）	T10_Weapon_Test_Q1	1110	1	1	10	110	27					7000000	7	3000	1	equip		0	basic_damage_v	450		450	add_seriesstate_time_v	120																																			7	6
563	T1武器（中）	T1_Weapon_Test_Q2	1101	1	2	1	1	1					20000	1	3000	1	equip		0	basic_damage_v	60		60	add_seriesstate_time_v	15																																				
564	T2武器（中）	T2_Weapon_Test_Q2	1102	1	2	2	20	3					40000	2	3000	1	equip		0	basic_damage_v	80		80	add_seriesstate_time_v	20																																			3	1
565	T3武器（中）	T3_Weapon_Test_Q2	1103	1	2	3	49	6					80000	3	3000	1	equip		0	basic_damage_v	100		100	add_seriesstate_time_v	25																																			3	2
566	T4武器（中）	T4_Weapon_Test_Q2	1104	1	2	4	59	9					200000	4	3000	1	equip		0	basic_damage_v	120		120	add_seriesstate_time_v	30																																			3	3
567	T5武器（中）	T5_Weapon_Test_Q2	1105	1	2	5	69	12					500000	5	3000	1	equip		0	basic_damage_v	150		150	add_seriesstate_time_v	38																																			3	3
568	【传承】6阶武器	T6_Weapon_Test_Q2	1106	1	2	6	70	15					3000000	6	3000000	1	equip		0	basic_damage_v	275		275	add_seriesstate_time_v	55																																			4	5
569	T7武器（中）	T7_Weapon_Test_Q2	1107	1	2	7	80	18					3200000	7	3000	1	equip		0	basic_damage_v	325		325	add_seriesstate_time_v	70																																			5	5
570	T8武器（中）	T8_Weapon_Test_Q2	1108	1	2	8	90	21					7000000	7	3000	1	equip		0	basic_damage_v	404		404	add_seriesstate_time_v	92																																			5	6
3796	T9武器（中）	T9_Weapon_Test_Q2	1109	1	2	9	100	24					7000000	7	3000	1	equip		0	basic_damage_v	450		450	add_seriesstate_time_v	115																																			6	6
3797	T10武器（中）	T10_Weapon_Test_Q2	1110	1	2	10	110	27					7000000	7	3000	1	equip		0	basic_damage_v	500		500	add_seriesstate_time_v	125																																			7	6
571	T1武器（高）	T1_Weapon_Test_Q3	1201	1	3	1	1	1					20000	1	3000	1	equip		0	basic_damage_v	60		60	add_seriesstate_time_v	15																																				
572	T2武器（高）	T2_Weapon_Test_Q3	1202	1	3	2	20	3					40000	2	3000	1	equip		0	basic_damage_v	80		80	add_seriesstate_time_v	20																																			3	3
573	T3武器（高）	T3_Weapon_Test_Q3	1203	1	3	3	40	6					80000	3	3000	1	equip		0	basic_damage_v	100		100	add_seriesstate_time_v	25																																			3	4
574	T4武器（高）	T4_Weapon_Test_Q3	1204	1	3	4	50	9					200000	4	3000	1	equip		0	basic_damage_v	120		120	add_seriesstate_time_v	30																																			4	4
575	T5武器（高）	T5_Weapon_Test_Q3	1205	1	3	5	60	12					500000	5	3000	1	equip		0	basic_damage_v	150		150	add_seriesstate_time_v	38																																			4	5
576	T6武器（高）	T6_Weapon_Test_Q3	1206	1	3	6	70	15					1200000	6	3000	1	equip		0	basic_damage_v	315		315	add_seriesstate_time_v	66																																			5	5
577	T7武器（高）	T7_Weapon_Test_Q3	1207	1	3	7	80	18					3200000	7	3000	1	equip		0	basic_damage_v	210		210	add_seriesstate_time_v	53																																			5	6
578	T8武器（高）	T8_Weapon_Test_Q3	1208	1	3	8	90	21					7000000	7	3000	1	equip		0	basic_damage_v	240		240	add_seriesstate_time_v	60																																			6	6
3798	T9武器（高）	T9_Weapon_Test_Q3	1209	1	3	9	100	24					7000000	7	3000	1	equip		0	basic_damage_v	500		500	add_seriesstate_time_v	125																																			7	6
3799	T10武器（高）	T10_Weapon_Test_Q3	1210	1	3	10	110	27					7000000	7	3000	1	equip		0	basic_damage_v	551		551	add_seriesstate_time_v	135																																			7	7
1246	T1武器（定制）	Cus_T1_Weapon_Q1	1101	1	1	1	1	1					25000	1	25000	1	equip		0	basic_damage_v	60		60	add_seriesstate_time_v	15																																				
