Index	NpcName	TitleID	NpcTemplateId	WalkNearLength	CanAutoPath	NpcLevel	XPos	YPos	StandDir	Quantity	NpcType	NpcCamp	NpcDroprate	NpcSeriesAuto	NpcSeriesMetal	NpcSeriesWood	NpcSeriesWater	NpcSeriesFire	NpcSeriesEarth	Removewhendeath	ChangeColorScheme	HideTaskId
jinbing_1	攻城金兵		2791	50		100	11065	5102	28	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_1	攻城金兵		2791	50		100	11197	5158	35	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_1	攻城金兵		2791	50		100	11273	5070	39	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_1	攻城金兵		2791	50		100	11185	5014	52	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_1	攻城金兵		2791	50		100	10965	4888	32	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_1	攻城金兵		2791	50		100	10795	5014	37	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_1	攻城金兵		2791	50		100	10854	4744	8	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_1	攻城金兵		2791	50		100	10824	4844	43	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_1	攻城金兵		2791	50		100	11077	4680	33	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_1	攻城金兵		2791	50		100	11112	4865	3	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_1	攻城金兵		2791	50		100	11305	4794	55	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_1	攻城金兵		2791	50		100	11258	4607	10	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_1	攻城金兵		2791	50		100	11211	4741	54	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_1	攻城金兵		2791	50		100	11370	4912	21	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_1	攻城金兵		2791	50		100	11255	4926	55	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_1	攻城金兵		2791	50		100	11552	4838	28	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_1	攻城金兵		2791	50		100	11408	4736	62	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_1	攻城金兵		2791	50		100	11470	4521	56	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_1	攻城金兵		2791	50		100	11540	4671	22	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_1	攻城金兵		2791	50		100	11684	4762	6	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_1	攻城金兵		2791	50		100	11804	4665	17	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_1	攻城金兵		2791	50		100	11780	4495	2	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_1	攻城金兵		2791	50		100	11716	4604	48	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_1	攻城金兵		2791	50		100	11596	4504	19	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_1	攻城金兵		2791	50		100	11678	4360	51	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_1	攻城金兵		2791	50		100	11364	4466	25	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_1	攻城金兵		2791	50		100	11188	4539	9	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_1	攻城金兵		2791	50		100	10959	4759	26	-1	0	0		-1	0	0	0	0	0	0	0	
songbing_1	宋兵		2792	50		100	10992	9376	57	-1	0	0		-1	0	0	0	0	0	0	0	
songbing_1	宋兵		2792	50		100	11068	9307	25	-1	0	0		-1	0	0	0	0	0	0	0	
songbing_1	宋兵		2792	50		100	10886	9437	39	-1	0	0		-1	0	0	0	0	0	0	0	
songbing_1	宋兵		2792	50		100	10704	9584	5	-1	0	0		-1	0	0	0	0	0	0	0	
songbing_1	宋兵		2792	50		100	10902	9593	22	-1	0	0		-1	0	0	0	0	0	0	0	
songbing_1	宋兵		2792	50		100	10954	9709	6	-1	0	0		-1	0	0	0	0	0	0	0	
songbing_1	宋兵		2792	50		100	11082	9782	28	-1	0	0		-1	0	0	0	0	0	0	0	
songbing_1	宋兵		2792	50		100	11205	9929	13	-1	0	0		-1	0	0	0	0	0	0	0	
songbing_1	宋兵		2792	50		100	11257	9822	3	-1	0	0		-1	0	0	0	0	0	0	0	
songbing_1	宋兵		2792	50		100	11380	10004	52	-1	0	0		-1	0	0	0	0	0	0	0	
songbing_1	宋兵		2792	50		100	11382	9851	59	-1	0	0		-1	0	0	0	0	0	0	0	
songbing_1	宋兵		2792	50		100	11316	9666	13	-1	0	0		-1	0	0	0	0	0	0	0	
songbing_1	宋兵		2792	50		100	11465	9662	19	-1	0	0		-1	0	0	0	0	0	0	0	
songbing_1	宋兵		2792	50		100	11521	9811	45	-1	0	0		-1	0	0	0	0	0	0	0	
songbing_1	宋兵		2792	50		100	11382	9543	34	-1	0	0		-1	0	0	0	0	0	0	0	
songbing_1	宋兵		2792	50		100	11124	9536	25	-1	0	0		-1	0	0	0	0	0	0	0	
songbing_1	宋兵		2792	50		100	11264	9484	22	-1	0	0		-1	0	0	0	0	0	0	0	
songbing_1	宋兵		2792	50		100	11193	9321	14	-1	0	0		-1	0	0	0	0	0	0	0	
songbing_1	宋兵		2792	50		100	11150	9671	4	-1	0	0		-1	0	0	0	0	0	0	0	
songbing_1	宋兵		2792	50		100	10862	9284	52	-1	0	0		-1	0	0	0	0	0	0	0	
songbing_1	宋兵		2792	50		100	11362	4637	7	-1	0	0		-1	0	0	0	0	0	0	0	
songbing_1	宋兵		2792	50		100	11313	4705	40	-1	0	0		-1	0	0	0	0	0	0	0	
songbing_1	宋兵		2792	50		100	11224	4677	56	-1	0	0		-1	0	0	0	0	0	0	0	
songbing_1	宋兵		2792	50		100	11103	4607	20	-1	0	0		-1	0	0	0	0	0	0	0	
songbing_1	宋兵		2792	50		100	10956	4654	7	-1	0	0		-1	0	0	0	0	0	0	0	
songbing_1	宋兵		2792	50		100	11061	4787	45	-1	0	0		-1	0	0	0	0	0	0	0	
songbing_1	宋兵		2792	50		100	10892	4836	4	-1	0	0		-1	0	0	0	0	0	0	0	
songbing_1	宋兵		2792	50		100	10888	4964	25	-1	0	0		-1	0	0	0	0	0	0	0	
songbing_1	宋兵		2792	50		100	11035	5013	1	-1	0	0		-1	0	0	0	0	0	0	0	
songbing_1	宋兵		2792	50		100	11159	4936	49	-1	0	0		-1	0	0	0	0	0	0	0	
songbing_1	宋兵		2792	50		100	11210	4848	40	-1	0	0		-1	0	0	0	0	0	0	0	
songbing_1	宋兵		2792	50		100	11318	4981	51	-1	0	0		-1	0	0	0	0	0	0	0	
songbing_1	宋兵		2792	50		100	11105	5186	24	-1	0	0		-1	0	0	0	0	0	0	0	
songbing_1	宋兵		2792	50		100	11166	5077	63	-1	0	0		-1	0	0	0	0	0	0	0	
songbing_1	宋兵		2792	50		100	11427	4834	26	-1	0	0		-1	0	0	0	0	0	0	0	
songbing_1	宋兵		2792	50		100	11516	4750	23	-1	0	0		-1	0	0	0	0	0	0	0	
songbing_1	宋兵		2792	50		100	11649	4656	8	-1	0	0		-1	0	0	0	0	0	0	0	
songbing_1	宋兵		2792	50		100	11558	4574	21	-1	0	0		-1	0	0	0	0	0	0	0	
songbing_1	宋兵		2792	50		100	11694	4483	13	-1	0	0		-1	0	0	0	0	0	0	0	
songbing_1	宋兵		2792	50		100	11841	4574	44	-1	0	0		-1	0	0	0	0	0	0	0	
songbing_1	宋兵		2792	50		100	11458	4911	24	-1	0	0		-1	0	0	0	0	0	0	0	
songbing_1	宋兵		2792	50		100	11310	4857	8	-1	0	0		-1	0	0	0	0	0	0	0	
songbing_1	宋兵		2792	50		100	11346	4537	34	-1	0	0		-1	0	0	0	0	0	0	0	
songbing_1	宋兵		2792	50		100	11472	4425	22	-1	0	0		-1	0	0	0	0	0	0	0	
songbing_1	宋兵		2792	50		100	11549	4357	38	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	14848	10580	46	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	14744	10643	64	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	14640	10724	13	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	14500	10634	52	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	14378	10462	49	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	14351	10209	0	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	14265	10349	4	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	14288	10647	3	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	14139	10132	45	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	14225	9870	15	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	14274	10047	31	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	14428	9916	29	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	14514	10137	35	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	14595	10426	42	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	14505	10327	15	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	14753	10390	22	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	14672	10205	50	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	14712	9929	17	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	14604	10042	36	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	14554	9735	61	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	14749	9726	34	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	14809	5372	9	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	14674	5389	41	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	14779	5485	44	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	14523	5363	20	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	14475	5095	58	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	14583	5238	23	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	14440	5220	42	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	14341	5008	33	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	14739	5229	59	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	14761	5069	32	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	14666	5103	4	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	14566	5051	9	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	14449	4887	55	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	14384	4713	38	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	14588	4895	30	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	14726	4908	33	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	14805	4791	7	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	14831	4622	23	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	14679	4744	49	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	14557	4761	20	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	14531	4640	62	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	14692	4570	50	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	14640	4670	16	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	14883	4436	35	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	12239	7573	27	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	12031	7603	18	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	11869	7741	23	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	11903	7560	18	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	11808	7361	63	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	12142	7374	17	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	11882	7432	53	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	12322	7267	8	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	12172	7126	7	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	12013	7267	55	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	11946	7092	55	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	12175	6955	33	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	11796	6918	61	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	11762	6710	20	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	11805	7184	38	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	11992	6942	10	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	12059	7095	33	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	12028	7447	63	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	11744	7585	27	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	11719	7796	26	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	11732	7267	27	-1	0	0		-1	0	0	0	0	0	0	0	
jinbing_2	金兵先锋		2796	50		100	11673	7046	50	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	14936	10650	37	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	14939	10738	57	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	15142	10732	43	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	15049	10678	30	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	15195	10535	33	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	15305	10597	3	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	15181	10676	11	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	15077	10557	31	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	14947	10518	46	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	15035	10317	5	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	14933	10371	43	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	15235	10410	22	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	15105	10436	44	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	15429	10360	25	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	15446	10114	19	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	15156	10244	31	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	15339	9979	43	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	15272	10140	16	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	15100	10013	43	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	15004	10160	22	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	14964	9931	42	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	15054	9748	37	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	15255	9883	51	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	15088	9911	29	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	15229	10016	58	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	15105	10160	34	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	15260	9782	19	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	15052	9663	61	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	14896	9770	18	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	12891	7729	37	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	12778	7722	57	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	12689	7808	25	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	12594	7652	6	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	12509	7600	2	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	12524	7371	7	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	12420	7450	18	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	12726	7487	14	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	12931	7585	42	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	12591	7496	52	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	12671	7212	47	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	12708	7337	64	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	12876	7352	54	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	12851	7068	13	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	12659	7016	33	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	12490	7120	45	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	12347	7117	30	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	12506	6958	58	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	12610	6774	55	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	12763	6835	20	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	12812	7539	6	-1	0	0		-1	0	0	0	0	0	0	0	
songbing2	宋兵		2795	50		100	14917	5449	13	-1	0	0		-1	0	0	0	0	0			
songbing2	宋兵		2795	50		100	14933	5311	33	-1	0	0		-1	0	0	0	0	0			
songbing2	宋兵		2795	50		100	15042	5424	45	-1	0	0		-1	0	0	0	0	0			
songbing2	宋兵		2795	50		100	15058	5327	30	-1	0	0		-1	0	0	0	0	0			
songbing2	宋兵		2795	50		100	15233	5311	58	-1	0	0		-1	0	0	0	0	0			
songbing2	宋兵		2795	50		100	15156	5392	55	-1	0	0		-1	0	0	0	0	0			
songbing2	宋兵		2795	50		100	15147	5214	20	-1	0	0		-1	0	0	0	0	0			
songbing2	宋兵		2795	50		100	15297	5129	6	-1	0	0		-1	0	0	0	0	0			
songbing2	宋兵		2795	50		100	14965	5190	13	-1	0	0		-1	0	0	0	0	0			
songbing2	宋兵		2795	50		100	15062	5125	33	-1	0	0		-1	0	0	0	0	0			
songbing2	宋兵		2795	50		100	14965	5032	45	-1	0	0		-1	0	0	0	0	0			
songbing2	宋兵		2795	50		100	14973	4878	30	-1	0	0		-1	0	0	0	0	0			
songbing2	宋兵		2795	50		100	15131	4987	58	-1	0	0		-1	0	0	0	0	0			
songbing2	宋兵		2795	50		100	15277	5003	55	-1	0	0		-1	0	0	0	0	0			
songbing2	宋兵		2795	50		100	15196	5084	20	-1	0	0		-1	0	0	0	0	0			
songbing2	宋兵		2795	50		100	15370	4910	6	-1	0	0		-1	0	0	0	0	0			
songbing2	宋兵		2795	50		100	15077	4873	13	-1	0	0		-1	0	0	0	0	0			
songbing2	宋兵		2795	50		100	15235	4873	33	-1	0	0		-1	0	0	0	0	0			
songbing2	宋兵		2795	50		100	15319	4789	45	-1	0	0		-1	0	0	0	0	0			
songbing2	宋兵		2795	50		100	15248	4678	30	-1	0	0		-1	0	0	0	0	0			
songbing2	宋兵		2795	50		100	15161	4755	58	-1	0	0		-1	0	0	0	0	0			
songbing2	宋兵		2795	50		100	15040	4777	55	-1	0	0		-1	0	0	0	0	0			
songbing2	宋兵		2795	50		100	14925	4780	20	-1	0	0		-1	0	0	0	0	0			
songbing2	宋兵		2795	50		100	14906	4625	6	-1	0	0		-1	0	0	0	0	0			
songbing2	宋兵		2795	50		100	15030	4646	25	-1	0	0		-1	0	0	0	0	0			
songbing2	宋兵		2795	50		100	15158	4597	30	-1	0	0		-1	0	0	0	0	0			
songbing2	宋兵		2795	50		100	14987	4497	41	-1	0	0		-1	0	0	0	0	0			
mucai	木材		2794	50		100	8241	6577	63	-1	0	0		0	0	0	0	0	0	0	0	
mucai	木材		2794	50		100	8207	6431	11	-1	0	0		0	0	0	0	0	0	0	0	
mucai	木材		2794	50		100	7783	5880	57	-1	0	0		0	0	0	0	0	0	0	0	
mucai	木材		2794	50		100	7313	5965	9	-1	0	0		0	0	0	0	0	0	0	0	
mucai	木材		2794	50		100	7093	5949	21	-1	0	0		0	0	0	0	0	0	0	0	
mucai	木材		2794	50		100	6885	6134	63	-1	0	0		0	0	0	0	0	0	0	0	
mucai	木材		2794	50		100	6912	6342	37	-1	0	0		0	0	0	0	0	0	0	0	
mucai	木材		2794	50		100	6812	6508	59	-1	0	0		0	0	0	0	0	0	0	0	
mucai	木材		2794	50		100	6476	6612	51	-1	0	0		0	0	0	0	0	0	0	0	
mucai	木材		2794	50		100	6311	6755	34	-1	0	0		0	0	0	0	0	0	0	0	
mucai	木材		2794	50		100	6199	7055	28	-1	0	0		0	0	0	0	0	0	0	0	
mucai	木材		2794	50		100	6661	7618	28	-1	0	0		0	0	0	0	0	0	0	0	
mucai	木材		2794	50		100	6881	7614	2	-1	0	0		0	0	0	0	0	0	0	0	
mucai	木材		2794	50		100	6916	7907	21	-1	0	0		0	0	0	0	0	0	0	0	
mucai	木材		2794	50		100	7047	8077	18	-1	0	0		0	0	0	0	0	0	0	0	
mucai	木材		2794	50		100	7328	8150	52	-1	0	0		0	0	0	0	0	0	0	0	
mucai	木材		2794	50		100	7636	8208	34	-1	0	0		0	0	0	0	0	0	0	0	
mucai	木材		2794	50		100	7868	8042	45	-1	0	0		0	0	0	0	0	0	0	0	
mucai	木材		2794	50		100	7948	7880	7	-1	0	0		0	0	0	0	0	0	0	0	
mucai	木材		2794	50		100	8157	7784	16	-1	0	0		0	0	0	0	0	0	0	0	
