TemplateId	Name	Kind	ItemType	Icon	BigIcon	CDType	ClassName	DetailType	Intro	ItemValue	Level	ObjID	Price	Quality	RequireLevel	Sellable	Stack	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10
3548	西施	PartnerWeapon_SSS10	35	3548	3548		PartnerWeapon	2	西施的本命武器，使用后提升同伴属性并使同伴武器发光	10000000	1	1	1000	7	1	1	99999										
1471	独孤剑·巨阙剑	PartnerWeapon_SS1	35	11471	11471		PartnerWeapon	2	独孤剑的本命武器，使用后提升同伴属性并使同伴武器发光	3000000	1	1	1000	6	1	1	99999										
1472	南宫飞云·剑中之剑	PartnerWeapon_SS2	35	11472	11472		PartnerWeapon	2	南宫飞云的本命武器，使用后提升同伴属性并使同伴武器发光	3000000	1	1	1000	6	1	1	99999										
1473	杨影枫·悲魔之刃	PartnerWeapon_SS3	35	11473	11473		PartnerWeapon	2	杨影枫的本命武器，使用后提升同伴属性并使同伴武器发光	3000000	1	1	1000	6	1	1	99999										
1474	唐简·玄雨双星	PartnerWeapon_SS4	35	11474	11474		PartnerWeapon	2	唐简的本命武器，使用后提升同伴属性并使同伴武器发光	3000000	1	1	1000	6	1	1	99999										
1475	玄天道人·雪墨	PartnerWeapon_SS5	35	11475	11475		PartnerWeapon	2	玄天道人的本命武器，使用后提升同伴属性并使同伴武器发光	3000000	1	1	1000	6	1	1	99999										
1476	SS6·(SS6本命武器)	PartnerWeapon_SS6	35	11476	11476		PartnerWeapon	2	SS6的本命武器，使用后提升同伴属性并使同伴武器发光	3000000	1	1	1000	6	1	1	99999										
1477	李元霸·擂鼓瓮金锤	PartnerWeapon_SS7	35	11477	11477		PartnerWeapon	2	李元霸的本命武器，使用后提升同伴属性并使同伴武器发光	3000000	1	1	1000	6	1	1	99999										
1478	赵云·龙胆亮银枪	PartnerWeapon_SS8	35	11478	11478		PartnerWeapon	2	赵云的本命武器，使用后提升同伴属性并使同伴武器发光	3000000	1	1	1000	6	1	1	99999										
1479	李广·射虎弓	PartnerWeapon_SS9	35	11479	11479		PartnerWeapon	2	李广的本命武器，使用后提升同伴属性并使同伴武器发光	3000000	1	1	1000	6	1	1	99999										
1480	荆轲·麒麟匕	PartnerWeapon_SS10	35	11480	11480		PartnerWeapon	2	荆轲的本命武器，使用后提升同伴属性并使同伴武器发光	3000000	1	1	1000	6	1	1	99999										
1481	虞姬·绕梁琴	PartnerWeapon_SS11	35	11481	11481		PartnerWeapon	2	虞姬的本命武器，使用后提升同伴属性并使同伴武器发光	3000000	1	1	1000	6	1	1	99999										
1482	岳飞·沥泉神矛	PartnerWeapon_SS12	35	11482	11482		PartnerWeapon	2	岳飞的本命武器，使用后提升同伴属性并使同伴武器发光	3000000	1	1	1000	6	1	1	99999										
1483	SS13·(SS13本命武器)	PartnerWeapon_SS13	35	11483	11483		PartnerWeapon	2	SS13的本命武器，使用后提升同伴属性并使同伴武器发光	3000000	1	1	1000	6	1	1	99999										
1484	SS14·(SS14本命武器)	PartnerWeapon_SS14	35	11484	11484		PartnerWeapon	2	SS14的本命武器，使用后提升同伴属性并使同伴武器发光	3000000	1	1	1000	6	1	1	99999										
1485	SS15·(SS15本命武器)	PartnerWeapon_SS15	35	11485	11485		PartnerWeapon	2	SS15的本命武器，使用后提升同伴属性并使同伴武器发光	3000000	1	1	1000	6	1	1	99999										
1486	月眉儿·冰心仙子	PartnerWeapon_S1	35	11486	11486		PartnerWeapon	2	月眉儿的本命武器，使用后提升同伴属性并使同伴武器发光	1000000	1	1	1000	5	1	1	99999										
1487	杨瑛·朝阳灿金枪	PartnerWeapon_S2	35	11487	11487		PartnerWeapon	2	杨瑛的本命武器，使用后提升同伴属性并使同伴武器发光	1000000	1	1	1000	5	1	1	99999										
1488	清晓师太·涤尘剑	PartnerWeapon_S3	35	11488	11488		PartnerWeapon	2	清晓师太的本命武器，使用后提升同伴属性并使同伴武器发光	1000000	1	1	1000	5	1	1	99999										
1489	祝子虚·太霄神枪	PartnerWeapon_S4	35	11489	11489		PartnerWeapon	2	祝子虚的本命武器，使用后提升同伴属性并使同伴武器发光	1000000	1	1	1000	5	1	1	99999										
1490	黄暮云·碧海潮生弓	PartnerWeapon_S5	35	11490	11490		PartnerWeapon	2	黄暮云的本命武器，使用后提升同伴属性并使同伴武器发光	1000000	1	1	1000	5	1	1	99999										
1491	道一真人·璇玑剑	PartnerWeapon_S6	35	11491	11491		PartnerWeapon	2	道一真人的本命武器，使用后提升同伴属性并使同伴武器发光	1000000	1	1	1000	5	1	1	99999										
1492	端木睿·夺魂刃	PartnerWeapon_S7	35	11492	11492		PartnerWeapon	2	端木睿的本命武器，使用后提升同伴属性并使同伴武器发光	1000000	1	1	1000	5	1	1	99999										
1493	玄因·菩提禅杖	PartnerWeapon_S8	35	11493	11493		PartnerWeapon	2	玄因的本命武器，使用后提升同伴属性并使同伴武器发光	1000000	1	1	1000	5	1	1	99999										
1494	尹含烟·（尹含烟）	PartnerWeapon_S9	35	11494	11494		PartnerWeapon	2	尹含烟的本命武器，使用后提升同伴属性并使同伴武器发光	1000000	1	1	1000	5	1	1	99999										
1495	黑面郎君·五蛊夺魂	PartnerWeapon_S10	35	11495	11495		PartnerWeapon	2	黑面郎君的本命武器，使用后提升同伴属性并使同伴武器发光	1000000	1	1	1000	5	1	1	99999										
1496	璇玑子·（璇玑子）	PartnerWeapon_S11	35	11496	11496		PartnerWeapon	2	璇玑子的本命武器，使用后提升同伴属性并使同伴武器发光	1000000	1	1	1000	5	1	1	99999										
1497	何人我·虬龙棍	PartnerWeapon_S12	35	11497	11497		PartnerWeapon	2	何人我的本命武器，使用后提升同伴属性并使同伴武器发光	1000000	1	1	1000	5	1	1	99999										
1498	唐仇·无常弩	PartnerWeapon_S13	35	11498	11498		PartnerWeapon	2	唐仇的本命武器，使用后提升同伴属性并使同伴武器发光	1000000	1	1	1000	5	1	1	99999										
1499	孟知秋·沧海剑	PartnerWeapon_S14	35	11499	11499		PartnerWeapon	2	孟知秋的本命武器，使用后提升同伴属性并使同伴武器发光	1000000	1	1	1000	5	1	1	99999										
1500	高长恭·武陵白狼刃	PartnerWeapon_S15	35	11500	11500		PartnerWeapon	2	高长恭的本命武器，使用后提升同伴属性并使同伴武器发光	1000000	1	1	1000	5	1	1	99999										
1501	哲别·天鹰弩	PartnerWeapon_S16	35	11501	11501		PartnerWeapon	2	哲别的本命武器，使用后提升同伴属性并使同伴武器发光	1000000	1	1	1000	5	1	1	99999										
1502	秦良玉·暴雨梨花枪	PartnerWeapon_S17	35	11502	11502		PartnerWeapon	2	秦良玉的本命武器，使用后提升同伴属性并使同伴武器发光	1000000	1	1	1000	5	1	1	99999										
1503	袁承志·碧血剑	PartnerWeapon_S18	35	11503	11503		PartnerWeapon	2	袁承志的本命武器，使用后提升同伴属性并使同伴武器发光	1000000	1	1	1000	5	1	1	99999										
1504	鳌拜·斩鲨刀	PartnerWeapon_S19	35	11504	11504		PartnerWeapon	2	鳌拜的本命武器，使用后提升同伴属性并使同伴武器发光	1000000	1	1	1000	5	1	1	99999										
1505	韩世忠·霸虎刀	PartnerWeapon_S20	35	11505	11505		PartnerWeapon	2	韩世忠的本命武器，使用后提升同伴属性并使同伴武器发光	1000000	1	1	1000	5	1	1	99999										
1506	赤睛虎皇·白虎之爪	PartnerWeapon_S21	35	11506	11506		PartnerWeapon	2	赤睛虎皇的本命武器，使用后提升同伴属性并使同伴武器发光	1000000	1	1	1000	5	1	1	99999										
1507	撼天熊皇·暴君之牙	PartnerWeapon_S22	35	11507	11507		PartnerWeapon	2	撼天熊皇的本命武器，使用后提升同伴属性并使同伴武器发光	1000000	1	1	1000	5	1	1	99999										
1508	紫背鳄皇·紫金之鳞	PartnerWeapon_S23	35	11508	11508		PartnerWeapon	2	紫背鳄皇的本命武器，使用后提升同伴属性并使同伴武器发光	1000000	1	1	1000	5	1	1	99999										
1509	定海金刚·金刚之镯	PartnerWeapon_S24	35	11509	11509		PartnerWeapon	2	定海金刚的本命武器，使用后提升同伴属性并使同伴武器发光	1000000	1	1	1000	5	1	1	99999										
1510	金翅鹏皇·迦楼罗之羽	PartnerWeapon_S25	35	11510	11510		PartnerWeapon	2	金翅鹏皇的本命武器，使用后提升同伴属性并使同伴武器发光	1000000	1	1	1000	5	1	1	99999										
1511	银角犀皇·望月犀角	PartnerWeapon_S26	35	11511	11511		PartnerWeapon	2	银角犀皇的本命武器，使用后提升同伴属性并使同伴武器发光	1000000	1	1	1000	5	1	1	99999										
1512	张风·乘风剑	PartnerWeapon_S27	35	11512	11512		PartnerWeapon	2	张风的本命武器，使用后提升同伴属性并使同伴武器发光	1000000	1	1	1000	5	1	1	99999										
1513	南宫灭·百炼手套	PartnerWeapon_S28	35	11513	11513		PartnerWeapon	2	南宫灭的本命武器，使用后提升同伴属性并使同伴武器发光	1000000	1	1	1000	5	1	1	99999										
1514	方勉·碎星剑	PartnerWeapon_S29	35	11514	11514		PartnerWeapon	2	方勉的本命武器，使用后提升同伴属性并使同伴武器发光	1000000	1	1	1000	5	1	1	99999										
1515	唐影·千机扇	PartnerWeapon_S30	35	11515	11515		PartnerWeapon	2	唐影的本命武器，使用后提升同伴属性并使同伴武器发光	1000000	1	1	1000	5	1	1	99999										
1516	秋依水·云烟荷	PartnerWeapon_S31	35	11516	11516		PartnerWeapon	2	秋依水的本命武器，使用后提升同伴属性并使同伴武器发光	1000000	1	1	1000	5	1	1	99999										
1517	天星道长·摘星手套	PartnerWeapon_S32	35	11517	11517		PartnerWeapon	2	天星道长的本命武器，使用后提升同伴属性并使同伴武器发光	1000000	1	1	1000	5	1	1	99999										
1518	燕若雪·飘雪流云袖	PartnerWeapon_S33	35	11518	11518		PartnerWeapon	2	燕若雪的本命武器，使用后提升同伴属性并使同伴武器发光	1000000	1	1	1000	5	1	1	99999										
1519	杨熙烈·凌绝剑	PartnerWeapon_S34	35	11519	11519		PartnerWeapon	2	杨熙烈的本命武器，使用后提升同伴属性并使同伴武器发光	1000000	1	1	1000	5	1	1	99999										
1520	上官飞龙·挽月剑	PartnerWeapon_S35	35	11520	11520		PartnerWeapon	2	上官飞龙的本命武器，使用后提升同伴属性并使同伴武器发光	1000000	1	1	1000	5	1	1	99999										
1521	纳兰潜凛·天魔剑	PartnerWeapon_S36	35	11521	11521		PartnerWeapon	2	纳兰潜凛的本命武器，使用后提升同伴属性并使同伴武器发光	1000000	1	1	1000	5	1	1	99999										
1522	冰鳞蜥皇·幽冰爪	PartnerWeapon_S37	35	11522	11522		PartnerWeapon	2	冰鳞蜥皇的本命武器，使用后提升同伴属性并使同伴武器发光	1000000	1	1	1000	5	1	1	99999										
1523	银钩蝎皇·碧蓝金钳	PartnerWeapon_S38	35	11523	11523		PartnerWeapon	2	银钩蝎皇的本命武器，使用后提升同伴属性并使同伴武器发光	1000000	1	1	1000	5	1	1	99999										
1524	狂鬃獒皇·赤火鬃	PartnerWeapon_S39	35	11524	11524		PartnerWeapon	2	狂鬃獒皇的本命武器，使用后提升同伴属性并使同伴武器发光	1000000	1	1	1000	5	1	1	99999										
1525	黄真伊·本命武器	PartnerWeapon_S40	35	11525	11525		PartnerWeapon	2	黄真伊的本命武器，使用后提升同伴属性并使同伴武器发光	1000000	1	1	1000	5	1	1	99999										
6799	林更新·沧海龙吟	PartnerWeapon_S41	35	6799	6799		PartnerWeapon	2	林更新的本命武器，使用后提升同伴属性并使同伴武器发光	1000000	1	1	1000	5	1	1	99999										
6800	颖宝宝·凤凰来仪	PartnerWeapon_S42	35	6799	6799		PartnerWeapon	2	颖宝宝的本命武器，使用后提升同伴属性并使同伴武器发光	1000000	1	1	1000	5	1	1	99999										
1931	纳兰真·忘忧	PartnerWeapon_A1	35	11931	11931		PartnerWeapon	2	纳兰真的本命武器，使用后提升同伴属性并使同伴武器发光	300000	1	1	1000	4	1	1	99999										
1932	少年杨影枫·断玉剑	PartnerWeapon_A2	35	11932	11932		PartnerWeapon	2	少年杨影枫的本命武器，使用后提升同伴属性并使同伴武器发光	300000	1	1	1000	4	1	1	99999										
1933	杨铁心·素缨錾金枪	PartnerWeapon_A3	35	11933	11933		PartnerWeapon	2	杨铁心的本命武器，使用后提升同伴属性并使同伴武器发光	300000	1	1	1000	4	1	1	99999										
1934	无想·止水剑	PartnerWeapon_A4	35	11934	11934		PartnerWeapon	2	无想的本命武器，使用后提升同伴属性并使同伴武器发光	300000	1	1	1000	4	1	1	99999										
1935	柳潇庭·星河枪	PartnerWeapon_A5	35	11935	11935		PartnerWeapon	2	柳潇庭的本命武器，使用后提升同伴属性并使同伴武器发光	300000	1	1	1000	4	1	1	99999										
1936	李恬儿·赤凰弓	PartnerWeapon_A6	35	11936	11936		PartnerWeapon	2	李恬儿的本命武器，使用后提升同伴属性并使同伴武器发光	300000	1	1	1000	4	1	1	99999										
1937	李天目·天枢剑	PartnerWeapon_A7	35	11937	11937		PartnerWeapon	2	李天目的本命武器，使用后提升同伴属性并使同伴武器发光	300000	1	1	1000	4	1	1	99999										
1938	完颜襄·(完颜襄)	PartnerWeapon_A8	35	11938	11938		PartnerWeapon	2	完颜襄的本命武器，使用后提升同伴属性并使同伴武器发光	300000	1	1	1000	4	1	1	99999										
1939	玄慈·(玄慈)	PartnerWeapon_A9	35	11939	11939		PartnerWeapon	2	玄慈的本命武器，使用后提升同伴属性并使同伴武器发光	300000	1	1	1000	4	1	1	99999										
1940	尹筱雨·(尹筱雨)	PartnerWeapon_A10	35	11940	11940		PartnerWeapon	2	尹筱雨的本命武器，使用后提升同伴属性并使同伴武器发光	300000	1	1	1000	4	1	1	99999										
1941	古嫣然·(古嫣然)	PartnerWeapon_A11	35	11941	11941		PartnerWeapon	2	古嫣然的本命武器，使用后提升同伴属性并使同伴武器发光	300000	1	1	1000	4	1	1	99999										
1942	宋秋石·(宋秋石)	PartnerWeapon_A12	35	11942	11942		PartnerWeapon	2	宋秋石的本命武器，使用后提升同伴属性并使同伴武器发光	300000	1	1	1000	4	1	1	99999										
1943	石轩辕·(石轩辕)	PartnerWeapon_A13	35	11943	11943		PartnerWeapon	2	石轩辕的本命武器，使用后提升同伴属性并使同伴武器发光	300000	1	1	1000	4	1	1	99999										
1944	唐晓·(唐晓)	PartnerWeapon_A14	35	11944	11944		PartnerWeapon	2	唐晓的本命武器，使用后提升同伴属性并使同伴武器发光	300000	1	1	1000	4	1	1	99999										
1945	双首异兽·龙龟甲	PartnerWeapon_A15	35	11945	11945		PartnerWeapon	2	双首异兽的本命武器，使用后提升同伴属性并使同伴武器发光	300000	1	1	1000	4	1	1	99999										
1946	奔焰豹王·奔焰爪	PartnerWeapon_A16	35	11946	11946		PartnerWeapon	2	奔焰豹王的本命武器，使用后提升同伴属性并使同伴武器发光	300000	1	1	1000	4	1	1	99999										
1947	九尾狐王·天狐尾	PartnerWeapon_A17	35	11947	11947		PartnerWeapon	2	九尾狐王的本命武器，使用后提升同伴属性并使同伴武器发光	300000	1	1	1000	4	1	1	99999										
1948	唐潇·七杀镰	PartnerWeapon_A18	35	11948	11948		PartnerWeapon	2	唐潇的本命武器，使用后提升同伴属性并使同伴武器发光	300000	1	1	1000	4	1	1	99999										
1949	紫轩·听雨伞	PartnerWeapon_A19	35	11949	11949		PartnerWeapon	2	紫轩的本命武器，使用后提升同伴属性并使同伴武器发光	300000	1	1	1000	4	1	1	99999										
1950	蔷薇·蔷薇袖	PartnerWeapon_A20	35	11950	11950		PartnerWeapon	2	蔷薇的本命武器，使用后提升同伴属性并使同伴武器发光	300000	1	1	1000	4	1	1	99999										
1951	卓非凡·绝情断意剑	PartnerWeapon_A21	35	11951	11951		PartnerWeapon	2	卓非凡的本命武器，使用后提升同伴属性并使同伴武器发光	300000	1	1	1000	4	1	1	99999										
1952	月明瑶·浣花手套	PartnerWeapon_A22	35	11952	11952		PartnerWeapon	2	月明瑶的本命武器，使用后提升同伴属性并使同伴武器发光	300000	1	1	1000	4	1	1	99999										
1953	南宫彩虹·玉露剑	PartnerWeapon_A23	35	11953	11953		PartnerWeapon	2	南宫彩虹的本命武器，使用后提升同伴属性并使同伴武器发光	300000	1	1	1000	4	1	1	99999										
1954	张如梦·金风剑	PartnerWeapon_A24	35	11954	11954		PartnerWeapon	2	张如梦的本命武器，使用后提升同伴属性并使同伴武器发光	300000	1	1	1000	4	1	1	99999										
1955	张琳心·飞凤剑	PartnerWeapon_A25	35	11955	11955		PartnerWeapon	2	张琳心的本命武器，使用后提升同伴属性并使同伴武器发光	300000	1	1	1000	4	1	1	99999										
1956	封玉书·翠玉枪	PartnerWeapon_A26	35	11956	11956		PartnerWeapon	2	封玉书的本命武器，使用后提升同伴属性并使同伴武器发光	300000	1	1	1000	4	1	1	99999										
1957	曲霞·紫玉蛇袖	PartnerWeapon_A27	35	11957	11957		PartnerWeapon	2	曲霞的本命武器，使用后提升同伴属性并使同伴武器发光	300000	1	1	1000	4	1	1	99999										
1958	耶律辟离·火麟爪	PartnerWeapon_A28	35	11958	11958		PartnerWeapon	2	耶律辟离的本命武器，使用后提升同伴属性并使同伴武器发光	300000	1	1	1000	4	1	1	99999										
1959	林海·秋枫剑	PartnerWeapon_A29	35	11959	11959		PartnerWeapon	2	林海的本命武器，使用后提升同伴属性并使同伴武器发光	300000	1	1	1000	4	1	1	99999										
1960	陆文龙·纹龙刀	PartnerWeapon_A30	35	11960	11960		PartnerWeapon	2	陆文龙的本命武器，使用后提升同伴属性并使同伴武器发光	300000	1	1	1000	4	1	1	99999										
1961	赵无双·挽花剑	PartnerWeapon_A31	35	11961	11961		PartnerWeapon	2	赵无双的本命武器，使用后提升同伴属性并使同伴武器发光	300000	1	1	1000	4	1	1	99999										
1962	无相·月牙铲	PartnerWeapon_A32	35	11962	11962		PartnerWeapon	2	无相的本命武器，使用后提升同伴属性并使同伴武器发光	300000	1	1	1000	4	1	1	99999										
1963	赵节·贪狼戟	PartnerWeapon_A33	35	11963	11963		PartnerWeapon	2	赵节的本命武器，使用后提升同伴属性并使同伴武器发光	300000	1	1	1000	4	1	1	99999										
1964	邵骑风·流金袖	PartnerWeapon_A34	35	11964	11964		PartnerWeapon	2	邵骑风的本命武器，使用后提升同伴属性并使同伴武器发光	300000	1	1	1000	4	1	1	99999										
1965	何暮雪·轻雪飞袖	PartnerWeapon_A35	35	11965	11965		PartnerWeapon	2	何暮雪的本命武器，使用后提升同伴属性并使同伴武器发光	300000	1	1	1000	4	1	1	99999										
1966	赵升权·风雪枪	PartnerWeapon_A36	35	11966	11966		PartnerWeapon	2	赵升权的本命武器，使用后提升同伴属性并使同伴武器发光	300000	1	1	1000	4	1	1	99999										
1967	柴嵩·墨竹扇	PartnerWeapon_A37	35	11967	11967		PartnerWeapon	2	柴嵩的本命武器，使用后提升同伴属性并使同伴武器发光	300000	1	1	1000	4	1	1	99999										
