TemplateId	Name	Kind	ItemType	Icon	BigIcon	CDType	ClassName	DetailType	Intro	ItemValue	Level	ObjID	Price	Quality	RequireLevel	Sellable	Stack	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10	ShowType
4075	墨香博古架	Furniture_guizi_13	34	4075	4075		FurnitureItem	999	以墨蓝色清漆均匀上色的博古架，隐隐渗出一股淡淡的墨香	1500000	1	1	1000	4	1	1	99999	513										
4076	幻彩流光博古架	Furniture_guizi_14	34	4076	4076		FurnitureItem	999	色泽多变明亮的博古架，光华流转，置身其中，恍如误入仙境	3000000	1	1	1000	5	1	1	99999	514										
4077	紫檀鎏金博古架	Furniture_guizi_15	34	4077	4077		FurnitureItem	999	以上等紫檀木制成的博古架，以黄金描边，高贵大气之余不显粗俗，多为大户人家所用	6000000	1	1	1000	6	1	1	99999	515										
10790	墨绿镶金博古架	Furniture_guizi_35	34	50075	50075		FurnitureItem	999	以罕见的上品黄花梨木制成的博古架，木材榫合处皆镶以黄金，工艺精湛，浑然天成	12000000	1	1	1000	6	1	1	99999	535										
10791	绛红雕金博古架	Furniture_guizi_36	34	50076	50076		FurnitureItem	999	绝品金丝楠木与数百块黄金交错打造而成的博古架，黄金处更由当世第一金匠手工雕刻，木料黄金相得益彰，让人叹为观止	24000000	1	1	1000	7	1	1	99999	536										
4078	松木杂物架	Furniture_guizi_16	34	4078	4078		FurnitureItem	999	松木制成的杂物架，纹理天然美观，经久耐用，物美而价廉	300000	1	1	1000	2	1	1	99999	516										
4079	桦木杂物架	Furniture_guizi_17	34	4079	4079		FurnitureItem	999	桦木制成的杂物架，色泽较深，看上去厚重沉稳，坚固牢靠	750000	1	1	1000	3	1	1	99999	517										
4080	墨香杂物架	Furniture_guizi_18	34	4080	4080		FurnitureItem	999	以墨蓝色清漆均匀上色的杂物架，隐隐渗出一股淡淡的墨香	1500000	1	1	1000	4	1	1	99999	518										
4081	幻彩流光杂物架	Furniture_guizi_19	34	4081	4081		FurnitureItem	999	色泽多变明亮的杂物架，光华流转，置身其中，恍如误入仙境	3000000	1	1	1000	5	1	1	99999	519										
4082	紫檀鎏金杂物架	Furniture_guizi_20	34	4082	4082		FurnitureItem	999	以上等紫檀木制成的杂物架，以黄金描边，高贵大气之余不显粗俗，多为大户人家所用	6000000	1	1	1000	6	1	1	99999	520										
10792	墨绿镶金杂物架	Furniture_guizi_37	34	50077	50077		FurnitureItem	999	以罕见的上品黄花梨木制成的杂物架，木材榫合处皆镶以黄金，工艺精湛，浑然天成	12000000	1	1	1000	6	1	1	99999	537										
10793	绛红雕金杂物架	Furniture_guizi_38	34	50078	50078		FurnitureItem	999	绝品金丝楠木与数百块黄金交错打造而成的杂物架，黄金处更由当世第一金匠手工雕刻，木料黄金相得益彰，让人叹为观止	24000000	1	1	1000	7	1	1	99999	538										
4083	松木多宝格	Furniture_guizi_21	34	4083	4083		FurnitureItem	999	松木制成的多宝格，纹理天然美观，经久耐用，物美而价廉	300000	1	1	1000	2	1	1	99999	521										
4084	桦木多宝格	Furniture_guizi_22	34	4084	4084		FurnitureItem	999	桦木制成的多宝格，色泽较深，看上去厚重沉稳，坚固牢靠	750000	1	1	1000	3	1	1	99999	522										
4085	墨香多宝格	Furniture_guizi_23	34	4085	4085		FurnitureItem	999	以墨蓝色清漆均匀上色的多宝格，隐隐渗出一股淡淡的墨香	1500000	1	1	1000	4	1	1	99999	523										
4086	幻彩流光多宝格	Furniture_guizi_24	34	4086	4086		FurnitureItem	999	色泽多变明亮的多宝格，光华流转，置身其中，恍如误入仙境	3000000	1	1	1000	5	1	1	99999	524										
4087	紫檀鎏金多宝格	Furniture_guizi_25	34	4087	4087		FurnitureItem	999	以上等紫檀木制成的多宝格，以黄金描边，高贵大气之余不显粗俗，多为大户人家所用	6000000	1	1	1000	6	1	1	99999	525										
10794	墨绿镶金多宝格	Furniture_guizi_39	34	50079	50079		FurnitureItem	999	以罕见的上品黄花梨木制成的多宝格，木材榫合处皆镶以黄金，工艺精湛，浑然天成	12000000	1	1	1000	6	1	1	99999	539										
10795	绛红雕金多宝格	Furniture_guizi_40	34	50080	50080		FurnitureItem	999	绝品金丝楠木与数百块黄金交错打造而成的多宝格，黄金处更由当世第一金匠手工雕刻，木料黄金相得益彰，让人叹为观止	24000000	1	1	1000	7	1	1	99999	540										
4088	松木小方柜	Furniture_guizi_26	34	4088	4088		FurnitureItem	999	松木制成的小方柜，纹理天然美观，经久耐用，物美而价廉	300000	1	1	1000	2	1	1	99999	526										
4089	桦木小方柜	Furniture_guizi_27	34	4089	4089		FurnitureItem	999	桦木制成的小方柜，色泽较深，看上去厚重沉稳，坚固牢靠	750000	1	1	1000	3	1	1	99999	527										
4090	墨香小方柜	Furniture_guizi_28	34	4090	4090		FurnitureItem	999	以墨蓝色清漆均匀上色的小方柜，隐隐渗出一股淡淡的墨香	1500000	1	1	1000	4	1	1	99999	528										
4091	幻彩流光小方柜	Furniture_guizi_29	34	4091	4091		FurnitureItem	999	色泽多变明亮的小方柜，光华流转，置身其中，恍如误入仙境	3000000	1	1	1000	5	1	1	99999	529										
4092	紫檀鎏金小方柜	Furniture_guizi_30	34	4092	4092		FurnitureItem	999	以上等紫檀木制成的小方柜，以黄金描边，高贵大气之余不显粗俗，多为大户人家所用	6000000	1	1	1000	6	1	1	99999	530										
10796	墨绿镶金小方柜	Furniture_guizi_41	34	50081	50081		FurnitureItem	999	以罕见的上品黄花梨木制成的小方柜，木材榫合处皆镶以黄金，工艺精湛，浑然天成	12000000	1	1	1000	6	1	1	99999	541										
10797	绛红雕金小方柜	Furniture_guizi_42	34	50082	50082		FurnitureItem	999	绝品金丝楠木与数百块黄金交错打造而成的小方柜，黄金处更由当世第一金匠手工雕刻，木料黄金相得益彰，让人叹为观止	24000000	1	1	1000	7	1	1	99999	542										
4093	松木方桌	Furniture_zhuozi_1	34	4093	4093		FurnitureItem	999	松木制成的方桌，纹理天然美观，经久耐用，物美而价廉	300000	1	1	1000	2	1	1	99999	1001										
4094	桦木方桌	Furniture_zhuozi_2	34	4094	4094		FurnitureItem	999	桦木制成的方桌，色泽较深，看上去厚重沉稳，坚固牢靠	750000	1	1	1000	3	1	1	99999	1002										
4095	墨香圆桌	Furniture_zhuozi_3	34	4095	4095		FurnitureItem	999	以墨蓝色清漆均匀上色的圆桌，隐隐渗出一股淡淡的墨香	1500000	1	1	1000	4	1	1	99999	1003										
4096	幻彩流光圆桌	Furniture_zhuozi_4	34	4096	4096		FurnitureItem	999	色泽多变明亮的圆桌，光华流转，置身其中，恍如误入仙境	3000000	1	1	1000	5	1	1	99999	1004										
4097	紫檀鎏金圆桌	Furniture_zhuozi_5	34	4097	4097		FurnitureItem	999	以上等紫檀木制成的圆桌，以黄金描边，高贵大气之余不显粗俗，多为大户人家所用	6000000	1	1	1000	6	1	1	99999	1005										
10798	墨绿镶金圆桌	Furniture_zhuozi_31	34	50083	50083		FurnitureItem	999	以罕见的上品黄花梨木制成的圆桌，木材榫合处皆镶以黄金，工艺精湛，浑然天成	12000000	1	1	1000	6	1	1	99999	1031										
10799	绛红雕金圆桌	Furniture_zhuozi_32	34	50084	50084		FurnitureItem	999	绝品金丝楠木与数百块黄金交错打造而成的圆桌，黄金处更由当世第一金匠手工雕刻，木料黄金相得益彰，让人叹为观止	24000000	1	1	1000	7	1	1	99999	1032										
4098	松木案	Furniture_zhuozi_6	34	4098	4098		FurnitureItem	999	松木制成的木案，纹理天然美观，经久耐用，物美而价廉	300000	1	1	1000	2	1	1	99999	1006										
4099	桦木案	Furniture_zhuozi_7	34	4099	4099		FurnitureItem	999	桦木制成的木案，色泽较深，看上去厚重沉稳，坚固牢靠	750000	1	1	1000	3	1	1	99999	1007										
4100	墨香案	Furniture_zhuozi_8	34	4100	4100		FurnitureItem	999	以墨蓝色清漆均匀上色的木案，隐隐渗出一股淡淡的墨香	1500000	1	1	1000	4	1	1	99999	1008										
4101	幻彩流光案	Furniture_zhuozi_9	34	4101	4101		FurnitureItem	999	色泽多变明亮的木案，光华流转，置身其中，恍如误入仙境	3000000	1	1	1000	5	1	1	99999	1009										
4102	紫檀鎏金案	Furniture_zhuozi_10	34	4102	4102		FurnitureItem	999	以上等紫檀木制成的木案，以黄金描边，高贵大气之余不显粗俗，多为大户人家所用	6000000	1	1	1000	6	1	1	99999	1010										
10800	墨绿镶金案	Furniture_zhuozi_33	34	50085	50085		FurnitureItem	999	以罕见的上品黄花梨木制成的木案，木材榫合处皆镶以黄金，工艺精湛，浑然天成	12000000	1	1	1000	6	1	1	99999	1033										
10801	绛红雕金案	Furniture_zhuozi_34	34	50086	50086		FurnitureItem	999	绝品金丝楠木与数百块黄金交错打造而成的木案，黄金处更由当世第一金匠手工雕刻，木料黄金相得益彰，让人叹为观止	24000000	1	1	1000	7	1	1	99999	1034										
4103	松木方案	Furniture_zhuozi_11	34	4103	4103		FurnitureItem	999	松木制成的方案，纹理天然美观，经久耐用，物美而价廉	300000	1	1	1000	2	1	1	99999	1011										
4104	桦木方案	Furniture_zhuozi_12	34	4104	4104		FurnitureItem	999	桦木制成的方案，色泽较深，看上去厚重沉稳，坚固牢靠	750000	1	1	1000	3	1	1	99999	1012										
4105	墨香方案	Furniture_zhuozi_13	34	4105	4105		FurnitureItem	999	以墨蓝色清漆均匀上色的方案，隐隐渗出一股淡淡的墨香	1500000	1	1	1000	4	1	1	99999	1013										
4106	幻彩流光方案	Furniture_zhuozi_14	34	4106	4106		FurnitureItem	999	色泽多变明亮的方案，光华流转，置身其中，恍如误入仙境	3000000	1	1	1000	5	1	1	99999	1014										
4107	紫檀鎏金方案	Furniture_zhuozi_15	34	4107	4107		FurnitureItem	999	以上等紫檀木制成的方案，以黄金描边，高贵大气之余不显粗俗，多为大户人家所用	6000000	1	1	1000	6	1	1	99999	1015										
10802	墨绿镶金方案	Furniture_zhuozi_35	34	50087	50087		FurnitureItem	999	以罕见的上品黄花梨木制成的方案，木材榫合处皆镶以黄金，工艺精湛，浑然天成	12000000	1	1	1000	6	1	1	99999	1035										
10803	绛红雕金方案	Furniture_zhuozi_36	34	50088	50088		FurnitureItem	999	绝品金丝楠木与数百块黄金交错打造而成的方案，黄金处更由当世第一金匠手工雕刻，木料黄金相得益彰，让人叹为观止	24000000	1	1	1000	7	1	1	99999	1036										
4108	松木翘头案	Furniture_zhuozi_16	34	4108	4108		FurnitureItem	999	松木制成的翘头案，纹理天然美观，经久耐用，物美而价廉	300000	1	1	1000	2	1	1	99999	1016										
4109	桦木翘头案	Furniture_zhuozi_17	34	4109	4109		FurnitureItem	999	桦木制成的翘头案，色泽较深，看上去厚重沉稳，坚固牢靠	750000	1	1	1000	3	1	1	99999	1017										
4110	墨香翘头案	Furniture_zhuozi_18	34	4110	4110		FurnitureItem	999	以墨蓝色清漆均匀上色的翘头案，隐隐渗出一股淡淡的墨香	1500000	1	1	1000	4	1	1	99999	1018										
4111	幻彩流光翘头案	Furniture_zhuozi_19	34	4111	4111		FurnitureItem	999	色泽多变明亮的翘头案，光华流转，置身其中，恍如误入仙境	3000000	1	1	1000	5	1	1	99999	1019										
4112	紫檀鎏金翘头案	Furniture_zhuozi_20	34	4112	4112		FurnitureItem	999	以上等紫檀木制成的翘头案，以黄金描边，高贵大气之余不显粗俗，多为大户人家所用	6000000	1	1	1000	6	1	1	99999	1020										
10804	墨绿镶金翘头案	Furniture_zhuozi_37	34	50089	50089		FurnitureItem	999	以罕见的上品黄花梨木制成的翘头案，木材榫合处皆镶以黄金，工艺精湛，浑然天成	12000000	1	1	1000	6	1	1	99999	1037										
10805	绛红雕金翘头案	Furniture_zhuozi_38	34	50090	50090		FurnitureItem	999	绝品金丝楠木与数百块黄金交错打造而成的翘头案，黄金处更由当世第一金匠手工雕刻，木料黄金相得益彰，让人叹为观止	24000000	1	1	1000	7	1	1	99999	1038										
4113	松木盆景架	Furniture_zhuozi_21	34	4113	4113		FurnitureItem	999	松木制成的盆景架，纹理天然美观，经久耐用，物美而价廉	300000	1	1	1000	2	1	1	99999	1021										
4114	桦木盆景架	Furniture_zhuozi_22	34	4114	4114		FurnitureItem	999	桦木制成的盆景架，色泽较深，看上去厚重沉稳，坚固牢靠	750000	1	1	1000	3	1	1	99999	1022										
4115	墨香盆景架	Furniture_zhuozi_23	34	4115	4115		FurnitureItem	999	以墨蓝色清漆均匀上色的盆景架，隐隐渗出一股淡淡的墨香	1500000	1	1	1000	4	1	1	99999	1023										
4116	幻彩流光盆景架	Furniture_zhuozi_24	34	4116	4116		FurnitureItem	999	色泽多变明亮的盆景架，光华流转，置身其中，恍如误入仙境	3000000	1	1	1000	5	1	1	99999	1024										
4117	紫檀鎏金盆景架	Furniture_zhuozi_25	34	4117	4117		FurnitureItem	999	以上等紫檀木制成的盆景架，以黄金描边，高贵大气之余不显粗俗，多为大户人家所用	6000000	1	1	1000	6	1	1	99999	1025										
10806	墨绿镶金盆景架	Furniture_zhuozi_39	34	50091	50091		FurnitureItem	999	以罕见的上品黄花梨木制成的盆景架，木材榫合处皆镶以黄金，工艺精湛，浑然天成	12000000	1	1	1000	6	1	1	99999	1039										
4118	松木棋盘	Furniture_zhuozi_26	34	4118	4118		FurnitureItem	999	松木制成的棋盘，纹理天然美观，经久耐用，物美而价廉	300000	1	1	1000	2	1	1	99999	1026										
4119	桦木棋盘	Furniture_zhuozi_27	34	4119	4119		FurnitureItem	999	桦木制成的棋盘，色泽较深，看上去厚重沉稳，坚固牢靠	750000	1	1	1000	3	1	1	99999	1027										
4120	墨香棋盘	Furniture_zhuozi_28	34	4120	4120		FurnitureItem	999	以墨蓝色清漆均匀上色的棋盘，隐隐渗出一股淡淡的墨香	1500000	1	1	1000	4	1	1	99999	1028										
4121	幻彩流光棋盘	Furniture_zhuozi_29	34	4121	4121		FurnitureItem	999	色泽多变明亮的棋盘，光华流转，置身其中，恍如误入仙境	3000000	1	1	1000	5	1	1	99999	1029										
4122	紫檀鎏金棋盘	Furniture_zhuozi_30	34	4122	4122		FurnitureItem	999	以上等紫檀木制成的棋盘，以黄金描边，高贵大气之余不显粗俗，多为大户人家所用	6000000	1	1	1000	6	1	1	99999	1030										
10807	墨绿镶金棋盘	Furniture_zhuozi_40	34	50092	50092		FurnitureItem	999	以罕见的上品黄花梨木制成的棋盘，木材榫合处皆镶以黄金，工艺精湛，浑然天成	12000000	1	1	1000	6	1	1	99999	1040										
10808	绛红雕金棋盘	Furniture_zhuozi_41	34	50093	50093		FurnitureItem	999	绝品金丝楠木与数百块黄金交错打造而成的棋盘，黄金处更由当世第一金匠手工雕刻，木料黄金相得益彰，让人叹为观止	24000000	1	1	1000	7	1	1	99999	1041										
4123	稻禾蒲团	Furniture_yizi_1	34	4123	4123		FurnitureItem	999	以稻禾糅合而成的蒲团，表面较为粗糙，多为普通人家使用	100000	1	1	1000	2	1	1	99999	1501										
4124	笋壳蒲团	Furniture_yizi_2	34	4124	4124		FurnitureItem	999	以笋壳填充，面料缝制而成的蒲团，尚算舒适且价格较为低廉	250000	1	1	1000	3	1	1	99999	1502										
4125	紫罗兰	Furniture_yizi_3	34	4125	4125		FurnitureItem	999	以淡紫色中等布料缝制而成，上有简单刺绣，质地较软，已臻至佳品之列	500000	1	1	1000	4	1	1	99999	1503										
4126	冷玉琅缳	Furniture_yizi_4	34	4126	4126		FurnitureItem	999	以杏黄色上等布料缝制而成，以金丝绣成玉佩之形，织工精细，已属上品	1000000	1	1	1000	5	1	1	99999	1504										
4127	紫玉成烟	Furniture_yizi_5	34	4127	4127		FurnitureItem	999	以绛紫色宫廷布料缝制而成，柔软舒适，如坐云端，辅以描金云纹，高贵典雅	2000000	1	1	1000	6	1	1	99999	1505										
10809	交十叠翠	Furniture_yizi_19	34	50094	50094		FurnitureItem	999	绣金色与淡绿色绫鸾锦缎交十织成，其上再叠暖垫，层次分明，造型雅致，已是极为难得之物	4000000	1	1	1000	6	1	1	99999	1519										
10810	金风玉露	Furniture_yizi_20	34	50095	50095		FurnitureItem	999	主体用宝相绣金丝缕以穿云织针织成，云纹绣于垫面，明靛水晶球镶于侧边，点睛之笔。金风玉露一相逢，便胜却人间无数	8000000	1	1	1000	7	1	1	99999	1520										
4128	粗麻方垫	Furniture_yizi_6	34	4128	4128		FurnitureItem	999	粗麻绣制而成的坐垫，质地较硬，多为普通人家使用	100000	1	1	1000	2	1	1	99999	1506										
4129	棉质方垫	Furniture_yizi_7	34	4129	4129		FurnitureItem	999	在棉质布面上绣制兰花纹理的坐垫，改善了填充料的品质，使之更为舒适	250000	1	1	1000	3	1	1	99999	1507										
4130	幽芳	Furniture_yizi_8	34	4130	4130		FurnitureItem	999	传闻西域有一奇花，晨露附于其上色泽如血，香气弥漫，以此花露染制而成的紫蓝色坐垫	500000	1	1	1000	4	1	1	99999	1508										
4131	红尘客梦	Furniture_yizi_9	34	4131	4131		FurnitureItem	999	传闻昔日李靖拜访杨素时，红拂芳心默许，故偷换坐垫，以期李靖察觉。后两人佳话流传于世，故多有仿制	1000000	1	1	1000	5	1	1	99999	1509										
4132	金兰	Furniture_yizi_10	34	4132	4132		FurnitureItem	999	灿金色的坐垫，奢华富贵，以烫金蚕丝绣金色兰花，更彰显贵气，非大富大贵之家不可用之	2000000	1	1	1000	6	1	1	99999	1510										
10811	红莲揽翠	Furniture_yizi_21	34	50096	50096		FurnitureItem	999	布面色为淡红，靠背色为青绿，坐之仿佛置身于竹林而观林中池塘之莲花。意境高远，脱俗逸尘	4000000	1	1	1000	6	1	1	99999	1521										
10812	胭脂点雪	Furniture_yizi_22	34	50097	50097		FurnitureItem	999	布面绣以雪白色雏菊，饰以胭红色靠背，红白辉映，相映成趣。靠背镶金，更显贵气。雅俗共赏，不可多得	8000000	1	1	1000	7	1	1	99999	1522										
4133	松木长凳	Furniture_yizi_11	34	4133	4133		FurnitureItem	999	松木制成的长凳，纹理天然美观，经久耐用，物美而价廉\n\n[FFFE0D]摆放后，可以点击进行使用[-]	100000	1	1	1000	2	1	1	99999	1511										
4134	桦木长凳	Furniture_yizi_12	34	4134	4134		FurnitureItem	999	桦木制成的长凳，色泽较深，看上去厚重沉稳，坚固牢靠\n\n[FFFE0D]摆放后，可以点击进行使用[-]	250000	1	1	1000	3	1	1	99999	1512										
4135	墨香圆凳	Furniture_yizi_13	34	4135	4135		FurnitureItem	999	以墨蓝色清漆均匀上色的圆凳，隐隐渗出一股淡淡的墨香\n\n[FFFE0D]摆放后，可以点击进行使用[-]	500000	1	1	1000	4	1	1	99999	1513										
4136	幻彩流光圆凳	Furniture_yizi_14	34	4136	4136		FurnitureItem	999	色泽多变明亮的圆凳，光华流转，置身其中，恍如误入仙境\n\n[FFFE0D]摆放后，可以点击进行使用[-]	1000000	1	1	1000	5	1	1	99999	1514										
4137	紫檀鎏金圆凳	Furniture_yizi_15	34	4137	4137		FurnitureItem	999	以上等紫檀木制成的圆凳，以黄金描边，高贵大气之余不显粗俗，多为大户人家所用\n\n[FFFE0D]摆放后，可以点击进行使用[-]	2000000	1	1	1000	6	1	1	99999	1515										
10813	墨绿镶金圆凳	Furniture_yizi_23	34	50098	50098		FurnitureItem	999	以罕见的上品黄花梨木制成的圆凳，木材榫合处皆镶以黄金，工艺精湛，浑然天成\n\n[FFFE0D]摆放后，可以点击进行使用[-]	4000000	1	1	1000	6	1	1	99999	1523										
10814	绛红雕金圆凳	Furniture_yizi_24	34	50099	50099		FurnitureItem	999	绝品金丝楠木与数百块黄金交错打造而成的圆凳，黄金处更由当世第一金匠手工雕刻，木料黄金相得益彰，让人叹为观止\n\n[FFFE0D]摆放后，可以点击进行使用[-]	8000000	1	1	1000	7	1	1	99999	1524										
4138	松木椅	Furniture_yizi_16	34	4138	4138		FurnitureItem	999	松木制成的凳子，纹理天然美观，经久耐用，物美而价廉\n\n[FFFE0D]摆放后，可以点击进行使用[-]	100000	1	1	1000	2	1	1	99999	1516										
4139	核桃木扶手椅	Furniture_yizi_17	34	4139	4139		FurnitureItem	999	朱红色的靠椅，结实耐用，不失档次，多为家境较好的人家用于大堂待客\n\n[FFFE0D]摆放后，可以点击进行使用[-]	500000	1	1	1000	4	1	1	99999	1517										
4140	朱丹描金椅	Furniture_yizi_18	34	4140	4140		FurnitureItem	999	以上等紫檀木制成的太师椅，以黄金描边，一眼望去，便知坐于其上之人定为贵人\n\n[FFFE0D]摆放后，可以点击进行使用[-]	2000000	1	1	1000	6	1	1	99999	1518										
10815	墨绿镶金太师椅	Furniture_yizi_25	34	50100	50100		FurnitureItem	999	以罕见的上品黄花梨木制成的太师椅，木材榫合处皆镶以黄金，工艺精湛，浑然天成\n\n[FFFE0D]摆放后，可以点击进行使用[-]	4000000	1	1	1000	6	1	1	99999	1525										
4141	松木浴盆	Furniture_yugang_1	34	4141	4141		FurnitureItem	999	松木制成的浴盆，纹理天然美观，经久耐用，物美而价廉 \n\n[FFFE0D]摆放后的【浴盆】类家具，可以点击进行使用操作[-]	600000	1	1	1000	2	1	1	99999	2001										
4142	桦木浴盆	Furniture_yugang_2	34	4142	4142		FurnitureItem	999	桦木制成的浴盆，色泽较深，看上去厚重沉稳，坚固牢靠 \n\n[FFFE0D]摆放后的【浴盆】类家具，可以点击进行使用操作[-]	1500000	1	1	1000	3	1	1	99999	2002										
4143	墨香浴盆	Furniture_yugang_3	34	4143	4143		FurnitureItem	999	以墨蓝色清漆均匀上色的浴盆，隐隐渗出一股淡淡的墨香 \n\n[FFFE0D]摆放后的【浴盆】类家具，可以点击进行使用操作[-]	3000000	1	1	1000	4	1	1	99999	2003										
4144	镜花水月	Furniture_yugang_4	34	4144	4144		FurnitureItem	999	色泽多变明亮的浴盆，光华流转，置身其中，恍如误入仙境 \n\n[FFFE0D]摆放后的【浴盆】类家具，可以点击进行使用操作[-]	8000000	1	1	1000	5	1	1	99999	2004										
