TemplateId	Name	Kind	ItemType	Icon	BigIcon	CDType	ClassName	DetailType	Intro	ItemValue	Level	ObjID	Price	Quality	RequireLevel	Sellable	Stack	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10
1402	同伴·金翅鹏皇	Parter_s_boss5	34	825	825		RandomItem	1	使用后召唤[ff578c]甲级[-]同伴金翅鹏皇\n[FFFE0D]（不可摆摊出售）[-]	1500000	1	1	100	5	1	0	1	1383									
1403	同伴·定海金刚	Parter_s_boss6	34	828	828		RandomItem	1	使用后召唤[ff578c]甲级[-]同伴定海金刚\n[FFFE0D]（不可摆摊出售）[-]	1500000	1	1	100	5	1	0	1	1384									
1404	同伴·撼天熊皇	Parter_s_boss7	34	827	827		RandomItem	1	使用后召唤[ff578c]甲级[-]同伴撼天熊皇\n[FFFE0D]（不可摆摊出售）[-]	1500000	1	1	100	5	1	0	1	1385									
1405	同伴·赤睛虎皇	Parter_s_boss8	34	826	826		RandomItem	1	使用后召唤[ff578c]甲级[-]同伴赤睛虎皇\n[FFFE0D]（不可摆摊出售）[-]	1500000	1	1	100	5	1	0	1	1386									
2511	同伴·银角犀皇	Parter_s_boss15	34	2511	2511		RandomItem	1	使用后召唤[ff578c]甲级[-]同伴银角犀皇\n[FFFE0D]（不可摆摊出售）[-]	1500000	1	1	100	5	1	0	1	2511									
1406	同伴·寒玉鹿王	Parter_a_boss1	34	847	847		RandomItem	1	使用后召唤[11adf6]丙级[-]同伴寒玉鹿王\n[FFFE0D]（不可摆摊出售）[-]	200000	1	1	100	3	1	0	1	1387									
1407	同伴·大地狼王	Parter_a_boss2	34	848	848		RandomItem	1	使用后召唤[11adf6]丙级[-]同伴大地狼王\n[FFFE0D]（不可摆摊出售）[-]	200000	1	1	100	3	1	0	1	1388									
2221	同伴·白眉猴王	Parter_boss5	34	2221	2221		RandomItem	1	使用后召唤[11adf6]丙级[-]同伴白眉猴王\n[FFFE0D]（不可摆摊出售）[-]	200000	1	1	100	3	1	0	1	2231									
1408	同伴·九尾狐王	Parter_a_boss3	34	850	850		RandomItem	1	使用后召唤[aa62fc]乙级[-]同伴九尾狐王\n[FFFE0D]（不可摆摊出售）[-]	500000	1	1	100	4	1	0	1	1389									
1409	同伴·奔焰豹王	Parter_a_boss4	34	849	849		RandomItem	1	使用后召唤[aa62fc]乙级[-]同伴奔焰豹王\n[FFFE0D]（不可摆摊出售）[-]	500000	1	1	100	4	1	0	1	1390									
2222	同伴·双首异兽	Parter_boss6	34	2222	2222		RandomItem	1	使用后召唤[aa62fc]乙级[-]同伴双首异兽\n[FFFE0D]（不可摆摊出售）[-]	500000	1	1	100	4	1	0	1	2232									
2183	同伴·莺儿	Partner_B_1	34	2183	2183		RandomItem	1	使用后召唤[11adf6]丙级[-]同伴莺儿\n[FFFE0D]（不可摆摊出售）[-]	500000	1	1	100	3	1	0	1	2192									
2184	同伴·卢青	Partner_B_2	34	2184	2184		RandomItem	1	使用后召唤[11adf6]丙级[-]同伴卢青\n[FFFE0D]（不可摆摊出售）[-]	200000	1	1	100	3	1	0	1	2193									
2185	同伴·顾武	Partner_B_3	34	2185	2185		RandomItem	1	使用后召唤[11adf6]丙级[-]同伴顾武\n[FFFE0D]（不可摆摊出售）[-]	200000	1	1	100	3	1	0	1	2194									
2186	同伴·李三	Partner_B_4	34	2186	2186		RandomItem	1	使用后召唤[11adf6]丙级[-]同伴李三\n[FFFE0D]（不可摆摊出售）[-]	200000	1	1	100	3	1	0	1	2195									
2187	同伴·胡神医	Partner_B_5	34	2187	2187		RandomItem	1	使用后召唤[11adf6]丙级[-]同伴胡神医\n[FFFE0D]（不可摆摊出售）[-]	200000	1	1	100	3	1	0	1	2196									
2188	同伴·秦沐白	Partner_B_6	34	2188	2188		RandomItem	1	使用后召唤[11adf6]丙级[-]同伴秦沐白\n[FFFE0D]（不可摆摊出售）[-]	200000	1	1	100	3	1	0	1	2197									
2189	同伴·苏墨芸	Partner_B_7	34	2189	2189		RandomItem	1	使用后召唤[11adf6]丙级[-]同伴苏墨芸\n[FFFE0D]（不可摆摊出售）[-]	200000	1	1	100	3	1	0	1	2198									
2190	同伴·萧动尘	Partner_B_8	34	2190	2190		RandomItem	1	使用后召唤[11adf6]丙级[-]同伴萧动尘\n[FFFE0D]（不可摆摊出售）[-]	200000	1	1	100	3	1	0	1	2199									
2191	同伴·张仲天	Partner_B_9	34	2191	2191		RandomItem	1	使用后召唤[11adf6]丙级[-]同伴张仲天\n[FFFE0D]（不可摆摊出售）[-]	200000	1	1	100	3	1	0	1	2200									
2192	同伴·路达	Partner_B_10	34	2192	2192		RandomItem	1	使用后召唤[11adf6]丙级[-]同伴路达\n[FFFE0D]（不可摆摊出售）[-]	200000	1	1	100	3	1	0	1	2201									
2193	同伴·殷方	Partner_B_11	34	2193	2193		RandomItem	1	使用后召唤[11adf6]丙级[-]同伴殷方\n[FFFE0D]（不可摆摊出售）[-]	200000	1	1	100	3	1	0	1	2202									
2194	同伴·南宫彩虹	Partner_A_1	34	2194	2194		RandomItem	1	使用后召唤[aa62fc]乙级[-]同伴南宫彩虹\n[FFFE0D]（不可摆摊出售）[-]	500000	1	1	100	4	1	0	1	2203									
2195	同伴·紫轩	Partner_A_2	34	2195	2195		RandomItem	1	使用后召唤[aa62fc]乙级[-]同伴紫轩\n[FFFE0D]（不可摆摊出售）[-]	500000	1	1	100	4	1	0	1	2204									
2196	同伴·无相	Partner_A_3	34	2196	2196		RandomItem	1	使用后召唤[aa62fc]乙级[-]同伴无相\n[FFFE0D]（不可摆摊出售）[-]	500000	1	1	100	4	1	0	1	2205									
2197	同伴·林海	Partner_A_4	34	2197	2197		RandomItem	1	使用后召唤[aa62fc]乙级[-]同伴林海\n[FFFE0D]（不可摆摊出售）[-]	500000	1	1	100	4	1	0	1	2206									
2198	同伴·陆文龙	Partner_A_5	34	2198	2198		RandomItem	1	使用后召唤[aa62fc]乙级[-]同伴陆文龙\n[FFFE0D]（不可摆摊出售）[-]	500000	1	1	100	4	1	0	1	2207									
2199	同伴·赵无双	Partner_A_6	34	2199	2199		RandomItem	1	使用后召唤[aa62fc]乙级[-]同伴赵无双\n[FFFE0D]（不可摆摊出售）[-]	500000	1	1	100	4	1	0	1	2208									
2200	同伴·蔷薇	Partner_A_7	34	2200	2200		RandomItem	1	使用后召唤[aa62fc]乙级[-]同伴蔷薇\n[FFFE0D]（不可摆摊出售）[-]	500000	1	1	100	4	1	0	1	2209									
2201	同伴·张如梦	Partner_A_8	34	2201	2201		RandomItem	1	使用后召唤[aa62fc]乙级[-]同伴张如梦\n[FFFE0D]（不可摆摊出售）[-]	500000	1	1	100	4	1	0	1	2210									
2202	同伴·赵节	Partner_A_9	34	2202	2202		RandomItem	1	使用后召唤[aa62fc]乙级[-]同伴赵节\n[FFFE0D]（不可摆摊出售）[-]	500000	1	1	100	4	1	0	1	2211									
2203	同伴·邵骑风	Partner_A_10	34	2203	2203		RandomItem	1	使用后召唤[aa62fc]乙级[-]同伴邵骑风\n[FFFE0D]（不可摆摊出售）[-]	500000	1	1	100	4	1	0	1	2212									
2204	同伴·张琳心	Partner_A_11	34	2204	2204		RandomItem	1	使用后召唤[aa62fc]乙级[-]同伴张琳心\n[FFFE0D]（不可摆摊出售）[-]	500000	1	1	100	4	1	0	1	2213									
2205	同伴·卓非凡	Partner_A_12	34	2205	2205		RandomItem	1	使用后召唤[aa62fc]乙级[-]同伴卓非凡\n[FFFE0D]（不可摆摊出售）[-]	500000	1	1	100	4	1	0	1	2214									
2206	同伴·赵升权	Partner_A_13	34	2206	2206		RandomItem	1	使用后召唤[aa62fc]乙级[-]同伴赵升权\n[FFFE0D]（不可摆摊出售）[-]	500000	1	1	100	4	1	0	1	2215									
2207	同伴·纳兰真	Partner_A_14	34	2207	2207		RandomItem	1	使用后召唤[aa62fc]乙级[-]同伴纳兰真\n[FFFE0D]（不可摆摊出售）[-]	500000	1	1	100	4	1	0	1	2216									
2208	同伴·柴嵩	Partner_A_15	34	2208	2208		RandomItem	1	使用后召唤[aa62fc]乙级[-]同伴柴嵩\n[FFFE0D]（不可摆摊出售）[-]	500000	1	1	100	4	1	0	1	2217									
2209	同伴·唐潇	Partner_A_16	34	2209	2209		RandomItem	1	使用后召唤[aa62fc]乙级[-]同伴唐潇\n[FFFE0D]（不可摆摊出售）[-]	500000	1	1	100	4	1	0	1	2218									
2210	同伴·何暮雪	Partner_A_17	34	2210	2210		RandomItem	1	使用后召唤[aa62fc]乙级[-]同伴何暮雪\n[FFFE0D]（不可摆摊出售）[-]	500000	1	1	100	4	1	0	1	2219									
2211	同伴·无想	Partner_A_18	34	2211	2211		RandomItem	1	使用后召唤[aa62fc]乙级[-]同伴无想\n[FFFE0D]（不可摆摊出售）[-]	500000	1	1	100	4	1	0	1	2220									
2237	同伴·月明瑶	Partner_A_19	34	2237	2237		RandomItem	1	使用后召唤[aa62fc]乙级[-]同伴月明瑶\n[FFFE0D]（不可摆摊出售）[-]	500000	1	1	100	4	1	0	1	2237									
2238	同伴·封玉书	Partner_A_20	34	2238	2238		RandomItem	1	使用后召唤[aa62fc]乙级[-]同伴封玉书\n[FFFE0D]（不可摆摊出售）[-]	500000	1	1	100	4	1	0	1	2238									
2239	同伴·曲霞	Partner_A_21	34	2239	2239		RandomItem	1	使用后召唤[aa62fc]乙级[-]同伴曲霞\n[FFFE0D]（不可摆摊出售）[-]	500000	1	1	100	4	1	0	1	2239									
2212	同伴·月眉儿	Partner_S_1	34	2212	2212		RandomItem	1	使用后召唤[ff578c]甲级[-]同伴月眉儿\n[FFFE0D]（不可摆摊出售）[-]	1500000	1	1	100	5	1	0	1	2221									
2213	同伴·张风	Partner_S_2	34	2213	2213		RandomItem	1	使用后召唤[ff578c]甲级[-]同伴张风\n[FFFE0D]（不可摆摊出售）[-]	1500000	1	1	100	5	1	0	1	2222									
2214	同伴·燕若雪	Partner_S_3	34	2214	2214		RandomItem	1	使用后召唤[ff578c]甲级[-]同伴燕若雪\n[FFFE0D]（不可摆摊出售）[-]	1500000	1	1	100	5	1	0	1	2223									
2215	同伴·天星道长	Partner_S_4	34	2215	2215		RandomItem	1	使用后召唤[ff578c]甲级[-]同伴天星道长\n[FFFE0D]（不可摆摊出售）[-]	1500000	1	1	100	5	1	0	1	2224									
2216	同伴·杨熙烈	Partner_S_5	34	2216	2216		RandomItem	1	使用后召唤[ff578c]甲级[-]同伴杨熙烈\n[FFFE0D]（不可摆摊出售）[-]	1500000	1	1	100	5	1	0	1	2225									
2217	同伴·南宫灭	Partner_S_6	34	2217	2217		RandomItem	1	使用后召唤[ff578c]甲级[-]同伴南宫灭\n[FFFE0D]（不可摆摊出售）[-]	1500000	1	1	100	5	1	0	1	2226									
2218	同伴·上官飞龙	Partner_S_7	34	2218	2218		RandomItem	1	使用后召唤[ff578c]甲级[-]同伴上官飞龙\n[FFFE0D]（不可摆摊出售）[-]	1500000	1	1	100	5	1	0	1	2227									
2219	同伴·方勉	Partner_S_8	34	2219	2219		RandomItem	1	使用后召唤[ff578c]甲级[-]同伴方勉\n[FFFE0D]（不可摆摊出售）[-]	1500000	1	1	100	5	1	0	1	2228									
2220	同伴·纳兰潜凛	Partner_S_9	34	2220	2220		RandomItem	1	使用后召唤[ff578c]甲级[-]同伴纳兰潜凛\n[FFFE0D]（不可摆摊出售）[-]	1500000	1	1	100	5	1	0	1	2229									
2253	同伴·南宫飞云	Partner_SS_1	34	2253	2253		RandomItem	1	使用后召唤[ff8f06]地级[-]同伴南宫飞云\n[FFFE0D]（不可摆摊出售）[-]	6000000	1	1	100	6	1	0	1	2253									
2254	同伴·杨影枫	Partner_SS_2	34	2254	2254		RandomItem	1	使用后召唤[ff8f06]地级[-]同伴杨影枫\n[FFFE0D]（不可摆摊出售）[-]	6000000	1	1	100	6	1	0	1	2254									
2255	同伴·唐简	Partner_SS_3	34	2255	2255		RandomItem	1	使用后召唤[ff8f06]地级[-]同伴唐简\n[FFFE0D]（不可摆摊出售）[-]	6000000	1	1	100	6	1	0	1	2255									
2256	同伴·玄天道人	Partner_SS_4	34	2256	2256		RandomItem	1	使用后召唤[ff8f06]地级[-]同伴玄天道人\n[FFFE0D]（不可摆摊出售）[-]	6000000	1	1	100	6	1	0	1	2256									
2257	同伴·SS6	Partner_SS_5	34	2257	2257		RandomItem	1	使用后召唤 [e6d012]天级[-]同伴SS6\n[FFFE0D]（不可摆摊出售）[-]	6000000	1	1	100	6	1	0	1	2257									
2258	同伴·虞姬	Partner_SS_6	34	2258	2258		RandomItem	1	使用后召唤[ff8f06]地级[-]同伴虞姬\n[FFFE0D]（不可摆摊出售）[-]	6000000	1	1	100	6	1	0	1	2258									
2259	同伴·岳飞	Partner_SS_7	34	2259	2259		RandomItem	1	使用后召唤[ff8f06]地级[-]同伴岳飞\n[FFFE0D]（不可摆摊出售）[-]	6000000	1	1	100	6	1	0	1	2259									
2260	同伴·紫背鳄皇	Partner_S_10	34	2260	2260		RandomItem	1	使用后召唤[ff578c]甲级[-]同伴紫背鳄皇\n[FFFE0D]（不可摆摊出售）[-]	1500000	1	1	100	5	1	0	1	2260									
2261	同伴·银角犀皇	Partner_S_11	34	2261	2261		RandomItem	1	使用后召唤[ff578c]甲级[-]同伴银角犀皇\n[FFFE0D]（不可摆摊出售）[-]	1500000	1	1	100	5	1	0	1	2261									
2262	同伴·唐影	Partner_S_12	34	2262	2262		RandomItem	1	使用后召唤[ff578c]甲级[-]同伴唐影\n[FFFE0D]（不可摆摊出售）[-]	1500000	1	1	100	5	1	0	1	2262									
2263	同伴·秋依水	Partner_S_13	34	2263	2263		RandomItem	1	使用后召唤[ff578c]甲级[-]同伴秋依水\n[FFFE0D]（不可摆摊出售）[-]	1500000	1	1	100	5	1	0	1	2263									
2264	同伴·孟知秋	Partner_S_14	34	2264	2264		RandomItem	1	使用后召唤[ff578c]甲级[-]同伴孟知秋\n[FFFE0D]（不可摆摊出售）[-]	1500000	1	1	100	5	1	0	1	2264									
2265	同伴·耶律辟离	Partner_A_22	34	2265	2265		RandomItem	1	使用后召唤[aa62fc]乙级[-]同伴耶律辟离\n[FFFE0D]（不可摆摊出售）[-]	500000	1	1	100	4	1	0	1	2265									
2665	同伴·清晓师太	Partner_S_15	34	815	815		RandomItem	1	使用后召唤[ff578c]甲级[-]同伴清晓师太\n[FFFE0D]（不可摆摊出售）[-]	1500000	1	1	100	5	1	0	1	2665									
2666	同伴·黄暮云	Partner_S_16	34	816	816		RandomItem	1	使用后召唤[ff578c]甲级[-]同伴黄暮云\n[FFFE0D]（不可摆摊出售）[-]	1500000	1	1	100	5	1	0	1	2271									
3389	同伴·道一真人	Partner_S_17	34	817	817		RandomItem	1	使用后召唤[ff578c]甲级[-]同伴道一真人\n[FFFE0D]（不可摆摊出售）[-]	1500000	1	1	100	5	1	0	1	2272									
3390	同伴·李恬儿	Partner_A_23	34	842	842		RandomItem	1	使用后召唤[aa62fc]乙级[-]同伴李恬儿\n[FFFE0D]（不可摆摊出售）[-]	500000	1	1	100	4	1	0	1	2273									
3391	同伴·李天目	Partner_A_24	34	843	843		RandomItem	1	使用后召唤[aa62fc]乙级[-]同伴李天目\n[FFFE0D]（不可摆摊出售）[-]	500000	1	1	100	4	1	0	1	2275									
3406	同伴·独孤剑碎片	Parter_SS_Piece1	34	803	803		ComposeMeterial	1	集齐[FFFE0D]10个[-]可召唤[ff8f06]地级[-]同伴独孤剑	600000	1	1	100	6	1	0	99999										
3407	同伴·南宫飞云碎片	Parter_SS_Piece2	34	2253	2253		ComposeMeterial	1	集齐[FFFE0D]10个[-]可召唤[ff8f06]地级[-]同伴南宫飞云	600000	1	1	100	6	1	0	99999										
3408	同伴·杨影枫碎片	Parter_SS_Piece3	34	2254	2254		ComposeMeterial	1	集齐[FFFE0D]10个[-]可召唤[ff8f06]地级[-]同伴杨影枫	600000	1	1	100	6	1	0	99999										
3409	同伴·荆轲碎片	Parter_SS_Piece4	34	809	809		ComposeMeterial	1	集齐[FFFE0D]10个[-]可召唤[ff8f06]地级[-]同伴荆轲	600000	1	1	100	6	1	0	99999										
3410	同伴·虞姬碎片	Parter_SS_Piece5	34	2258	2258		ComposeMeterial	1	集齐[FFFE0D]10个[-]可召唤[ff8f06]地级[-]同伴虞姬	600000	1	1	100	6	1	0	99999										
3411	同伴·岳飞碎片	Parter_SS_Piece6	34	2259	2259		ComposeMeterial	1	集齐[FFFE0D]10个[-]可召唤[ff8f06]地级[-]同伴岳飞	600000	1	1	100	6	1	0	99999										
3412	同伴·李广碎片	Parter_SS_Piece7	34	810	810		ComposeMeterial	1	集齐[FFFE0D]10个[-]可召唤[ff8f06]地级[-]同伴李广	600000	1	1	100	6	1	0	99999										
3413	同伴·赵云碎片	Parter_SS_Piece8	34	811	811		ComposeMeterial	1	集齐[FFFE0D]10个[-]可召唤[ff8f06]地级[-]同伴赵云	600000	1	1	100	6	1	0	99999										
3414	同伴·李元霸碎片	Parter_SS_Piece9	34	1447	1447		ComposeMeterial	1	集齐[FFFE0D]10个[-]可召唤[ff8f06]地级[-]同伴李元霸	600000	1	1	100	6	1	0	99999										
3764	同伴·杨瑛	Partner_S_18	34	813	813		RandomItem	1	使用后召唤[ff578c]甲级[-]同伴杨瑛\n[FFFE0D]（不可摆摊出售）[-]	1500000	1	1	100	5	1	0	1	3764									
3765	同伴·祝子虚	Partner_S_19	34	814	814		RandomItem	1	使用后召唤[ff578c]甲级[-]同伴祝子虚\n[FFFE0D]（不可摆摊出售）[-]	1500000	1	1	100	5	1	0	1	3765									
3766	同伴·端木睿	Partner_S_20	34	818	818		RandomItem	1	使用后召唤[ff578c]甲级[-]同伴端木睿\n[FFFE0D]（不可摆摊出售）[-]	1500000	1	1	100	5	1	0	1	3766									
4584	同伴·黑面郎君	Parter_S_21	34	4584	4584		RandomItem	1	使用后召唤[ff578c]甲级[-]同伴黑面郎君\n[FFFE0D]（不可摆摊出售）[-]	1500000	1	1	100	5	1	0	1	4584									
4585	同伴·何人我	Parter_S_22	34	4585	4585		RandomItem	1	使用后召唤[ff578c]甲级[-]同伴何人我\n[FFFE0D]（不可摆摊出售）[-]	1500000	1	1	100	5	1	0	1	4585									
4586	同伴·唐仇	Parter_S_23	34	4586	4586		RandomItem	1	使用后召唤[ff578c]甲级[-]同伴唐仇\n[FFFE0D]（不可摆摊出售）[-]	1500000	1	1	100	5	1	0	1	4586									
4576	同伴·冰鳞蜥皇	Parter_S_37	34	4576	4576		RandomItem	1	使用后召唤[ff578c]甲级[-]同伴冰鳞蜥皇\n[FFFE0D]（不可摆摊出售）[-]	1500000	1	1	100	5	1	0	1	4576									
4577	同伴·银钩蝎皇	Parter_S_38	34	4577	4577		RandomItem	1	使用后召唤[ff578c]甲级[-]同伴银钩蝎皇\n[FFFE0D]（不可摆摊出售）[-]	1500000	1	1	100	5	1	0	1	4577									
4578	同伴·狂鬃獒皇	Parter_S_39	34	4578	4578		RandomItem	1	使用后召唤[ff578c]甲级[-]同伴狂鬃獒皇\n[FFFE0D]（不可摆摊出售）[-]	1500000	1	1	100	5	1	0	1	4578									
6079	同伴·黄真伊	Parter_S_40	34	6079	6079		RandomItem	1	使用后召唤[ff578c]甲级[-]同伴黄真伊\n[FFFE0D]（不可摆摊出售）[-]	1500000	1	1	100	5	1	0	1	6079									
6795	同伴·林更新	Parter_S_41	34	6795	6795		RandomItem	1	使用后召唤[ff578c]甲级[-]同伴林更新\n[FFFE0D]（不可摆摊出售）[-]	1500000	1	1	100	5	1	0	1	6795									
6796	同伴·颖宝宝	Parter_S_42	34	6796	6796		RandomItem	1	使用后召唤[ff578c]甲级[-]同伴颖宝宝\n[FFFE0D]（不可摆摊出售）[-]	1500000	1	1	100	5	1	0	1	6796									
