TemplateId	Name	Kind	ItemType	Icon	BigIcon	CDType	ClassName	DetailType	Intro	ItemValue	Level	ObjID	Price	Quality	RequireLevel	Sellable	Stack	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10	ShowType
11385	精炼油	CookMaterials_4_2	34	90004	90004		RandomItem	1	油坊精炼出的油，无味色浅，色泽明亮\n[11adf6]珍品食材[-]		1	1	1000	3	1	0	99999	11385	1									
11386	万里飘香	CookMaterials_4_3	34	90004	90004		RandomItem	1	天下第一油坊产出的油，色泽鲜亮澄澈，几无杂质\n[aa62fc]绝品食材[-]		1	1	1000	4	1	0	99999	11386	1									
11387	野菜	CookMaterials_5_1	34	90005	90005		RandomItem	1	路边常见的野菜，食之有益\n[64db00]普通食材[-]		1	1	1000	2	1	0	99999	11387	1									
11388	大株野菜	CookMaterials_5_2	34	90005	90005		RandomItem	1	优沃条件下长出的野菜，较为肥壮鲜美\n[11adf6]珍品食材[-]		1	1	1000	3	1	0	99999	11388	1									
11389	手植鲜蔬	CookMaterials_5_3	34	90005	90005		RandomItem	1	取菜种手植，精心培侍浇水施肥长成的菜，菜色鲜亮，品相极佳\n[aa62fc]绝品食材[-]		1	1	1000	4	1	0	99999	11389	1									
11390	嫩豆腐	CookMaterials_6_1	34	90006	90006		RandomItem	1	以石膏点制的豆腐，水分较多，质地细嫩\n[64db00]普通食材[-]		1	1	1000	2	1	0	99999	11390	1									
11391	韧豆腐	CookMaterials_6_2	34	90006	90006		RandomItem	1	以卤水点制的豆腐，味道更浓，质地更韧，适宜烹饪\n[11adf6]珍品食材[-]		1	1	1000	3	1	0	99999	11391	1									
11392	水林白璧	CookMaterials_6_3	34	90006	90006		RandomItem	1	东海之外的僧侣传来的稀有物品点制的豆腐，极为鲜美，嫩滑细腻\n[aa62fc]绝品食材[-]		1	1	1000	4	1	0	99999	11392	1									
11393	鸡蛋	CookMaterials_7_1	34	90007	90007		RandomItem	1	普通芦花鸡产的蛋，味甘，性平\n[64db00]普通食材[-]		1	1	1000	2	1	0	99999	11393	1									
11394	红心蛋	CookMaterials_7_2	34	90007	90007		RandomItem	1	传说西域有火鸡，其蛋黄通红似火，风味独特\n[11adf6]珍品食材[-]		1	1	1000	3	1	0	99999	11394	1									
11395	药膳蛋	CookMaterials_7_3	34	90007	90007		RandomItem	1	自小饲以药材长大的鸡所产的蛋，药用价值丰富，食之大补\n[aa62fc]绝品食材[-]		1	1	1000	4	1	0	99999	11395	1									
11396	香菇	CookMaterials_8_1	34	90008	90008		RandomItem	1	肉质肥厚细嫩，味道鲜美，久负盛名，深受喜爱\n[64db00]普通食材[-]		1	1	1000	2	1	0	99999	11396	1									
11397	珍品香菇	CookMaterials_8_2	34	90008	90008		RandomItem	1	民间养殖的香菇，香气独特，营养丰富\n[11adf6]珍品食材[-]		1	1	1000	3	1	0	99999	11397	1									
11398	山珍菇王	CookMaterials_8_3	34	90008	90008		RandomItem	1	生长于深山中的香菇，浓香飘百里，鲜味沁心脾\n[aa62fc]绝品食材[-]		1	1	1000	4	1	0	99999	11398	1									
11399	辣椒	CookMaterials_9_1	34	90009	90009		RandomItem	1	辣味调味品，有人嗜之如命\n[64db00]普通食材[-]		1	1	1000	2	1	0	99999	11399	1									
11400	朝天椒	CookMaterials_9_2	34	90009	90009		RandomItem	1	味道更为给力的辣椒\n[11adf6]珍品食材[-]		1	1	1000	3	1	0	99999	11400	1									
11401	鬼王椒	CookMaterials_9_3	34	90009	90009		RandomItem	1	西域传来的辣度极高的辣椒，人人闻之色变视之为砒霜，但仍有人视之如蜜糖\n[aa62fc]绝品食材[-]		1	1	1000	4	1	0	99999	11401	1									
11402	小银耳	CookMaterials_10_1	34	90010	90010		RandomItem	1	较小的银耳，普通百姓常用的食材\n[64db00]普通食材[-]		1	1	1000	2	1	0	99999	11402	1									
11403	银耳	CookMaterials_10_2	34	90010	90010		RandomItem	1	临安城中各大酒楼常选用的食材\n[11adf6]珍品食材[-]		1	1	1000	3	1	0	99999	11403	1									
11404	贡品银耳	CookMaterials_10_3	34	90010	90010		RandomItem	1	大宋皇室专用贡品，难得一见\n[aa62fc]绝品食材[-]		1	1	1000	4	1	0	99999	11404	1									
11405	鸡肉	CookMaterials_11_1	34	90011	90011		RandomItem	1	普通养殖鸡的鸡肉，味道尚可\n[64db00]普通食材[-]		1	1	1000	2	1	0	99999	11405	1									
11406	土鸡肉	CookMaterials_11_2	34	90011	90011		RandomItem	1	散养或野生的土鸡肉，风味十足，有些鲜美\n[11adf6]珍品食材[-]		1	1	1000	3	1	0	99999	11406	1									
11407	鸡王肉	CookMaterials_11_3	34	90011	90011		RandomItem	1	野生鸡群中的鸡王的肉，肉质紧实，顶级口感\n[aa62fc]绝品食材[-]		1	1	1000	4	1	0	99999	11407	1									
11408	五花肉	CookMaterials_12_1	34	90012	90012		RandomItem	1	肥瘦相间的兽肉，嫩且多汁\n[64db00]普通食材[-]		1	1	1000	2	1	0	99999	11408	1									
11409	后腿肉	CookMaterials_12_2	34	90012	90012		RandomItem	1	野兽的后腿肉，肉质精嫩，肥瘦相连\n[11adf6]珍品食材[-]		1	1	1000	3	1	0	99999	11409	1									
11410	精里脊肉	CookMaterials_12_3	34	90012	90012		RandomItem	1	野兽身上味道最佳的部位，产量极少，肉质鲜美异常\n[aa62fc]绝品食材[-]		1	1	1000	4	1	0	99999	11410	1									
11411	小熊掌	CookMaterials_13_1	34	90013	90013		RandomItem	1	体型较小的熊类的熊掌，一般口感\n[64db00]普通食材[-]		1	1	1000	2	1	0	99999	11411	1									
11412	熊掌	CookMaterials_13_2	34	90013	90013		RandomItem	1	普通熊类的熊掌，口感极佳\n[11adf6]珍品食材[-]		1	1	1000	3	1	0	99999	11412	1									
11413	熊皇掌	CookMaterials_13_3	34	90013	90013		RandomItem	1	撼天熊皇的熊掌，极为稀有难得，传说中只有最强的侠士才能获得\n[aa62fc]绝品食材[-]		1	1	1000	4	1	0	99999	11413	1									
11414	小虾米	CookMaterials_14_1	34	90014	90014		RandomItem	1	水中一网下去极易收获的小虾米，味道鲜美\n[64db00]普通食材[-]		1	1	1000	2	1	0	99999	11414	1									
11415	河虾	CookMaterials_14_2	34	90014	90014		RandomItem	1	生长于淡水中的虾，肉质极为细嫩\n[11adf6]珍品食材[-]		1	1	1000	3	1	0	99999	11415	1									
11416	海虾	CookMaterials_14_3	34	90014	90014		RandomItem	1	生长于海水中的虾，营养全面丰富\n[aa62fc]绝品食材[-]		1	1	1000	4	1	0	99999	11416	1									
11417	河蟹	CookMaterials_15_1	34	90015	90015		RandomItem	1	淡水中生长的螃蟹，味道鲜美\n[64db00]普通食材[-]		1	1	1000	2	1	0	99999	11417	1									
11418	海蟹	CookMaterials_15_2	34	90015	90015		RandomItem	1	海水中生长的螃蟹，口感鲜嫩，营养丰富\n[11adf6]珍品食材[-]		1	1	1000	3	1	0	99999	11418	1									
11419	大闸蟹	CookMaterials_15_3	34	90015	90015		RandomItem	1	青背、白肚、金爪、黄毛，肉质鲜美异常\n[aa62fc]绝品食材[-]		1	1	1000	4	1	0	99999	11419	1									
11420	小鲤鱼	CookMaterials_16_1	34	90016	90016		RandomItem	1	体型较小的鲤鱼，民间最常见的食用鱼类\n[64db00]普通食材[-]		1	1	1000	2	1	0	99999	11420	1									
11421	鲤鱼	CookMaterials_16_2	34	90016	90016		RandomItem	1	普通鲤鱼，肉质鲜嫩，适合烹饪\n[11adf6]珍品食材[-]		1	1	1000	3	1	0	99999	11421	1									
11422	大鲤鱼	CookMaterials_16_3	34	90016	90016		RandomItem	1	体型较大的鲤鱼，传说可越过龙门而化身成龙\n[aa62fc]绝品食材[-]		1	1	1000	4	1	0	99999	11422	1									
11423	小鲈鱼	CookMaterials_17_1	34	90017	90017		RandomItem	1	体型较小的鲈鱼，口感差强人意\n[64db00]普通食材[-]		1	1	1000	2	1	0	99999	11423	1									
11424	鲈鱼	CookMaterials_17_2	34	90017	90017		RandomItem	1	普通鲈鱼，肉质洁白肥嫩，味道鲜美\n[11adf6]珍品食材[-]		1	1	1000	3	1	0	99999	11424	1									
11425	大鲈鱼	CookMaterials_17_3	34	90017	90017		RandomItem	1	极为名贵的大鲈鱼，肉质细美，宜羹，又可为脍\n[aa62fc]绝品食材[-]		1	1	1000	4	1	0	99999	11425	1									
11426	小银鱼	CookMaterials_18_1	34	90018	90018		RandomItem	1	体型较小的银鱼，基本无鱼刺，适合小孩子使用\n[64db00]普通食材[-]		1	1	1000	2	1	0	99999	11426	1									
11427	银鱼	CookMaterials_18_2	34	90018	90018		RandomItem	1	普通银鱼，可不去鳍、骨，属“整体性食物”\n[11adf6]珍品食材[-]		1	1	1000	3	1	0	99999	11427	1									
11428	大银鱼	CookMaterials_18_3	34	90018	90018		RandomItem	1	体型较大的银鱼，通体透明，口感极为细嫩\n[aa62fc]绝品食材[-]		1	1	1000	4	1	0	99999	11428	1									
11429	小鳗鱼	CookMaterials_19_1	34	90019	90019		RandomItem	1	体型较小的鳗鱼，似蛇，无鳞\n[64db00]普通食材[-]		1	1	1000	2	1	0	99999	11429	1									
11430	鳗鱼	CookMaterials_19_2	34	90019	90019		RandomItem	1	普通鳗鱼，肉质细嫩，味道鲜美\n[11adf6]珍品食材[-]		1	1	1000	3	1	0	99999	11430	1									
11431	大鳗鱼	CookMaterials_19_3	34	90019	90019		RandomItem	1	体型较大的鳗鱼，口感极为滑嫩，易入味，烹饪的顶级食材\n[aa62fc]绝品食材[-]		1	1	1000	4	1	0	99999	11431	1									
11432	小河豚	CookMaterials_20_1	34	90020	90020		RandomItem	1	体型较小的河豚，有剧毒，故有舍命吃河豚之说\n[64db00]普通食材[-]		1	1	1000	2	1	0	99999	11432	1									
11433	河豚	CookMaterials_20_2	34	90020	90020		RandomItem	1	体型中等的河豚，其肉洁白如霜，鲜嫩可口\n[11adf6]珍品食材[-]		1	1	1000	3	1	0	99999	11433	1									
11434	大河豚	CookMaterials_20_3	34	90020	90020		RandomItem	1	极为肥美的河豚，肉味腴美，有人入口后叹曰：不吃河鲀，不知鱼味\n[aa62fc]绝品食材[-]		1	1	1000	4	1	0	99999	11434	1									
11435	小江团	CookMaterials_21_1	34	90021	90021		RandomItem	1	体型较小的江团，鲜美细嫩，营养丰富\n[64db00]普通食材[-]		1	1	1000	2	1	0	99999	11435	1									
11436	江团	CookMaterials_21_2	34	90021	90021		RandomItem	1	 体型中等的江团，粉红石首仍无骨，雪白河豚不药人\n[11adf6]珍品食材[-]		1	1	1000	3	1	0	99999	11436	1									
11437	大江团	CookMaterials_21_3	34	90021	90021		RandomItem	1	极肥美的江团，足以达到朝廷贡品的等级\n[aa62fc]绝品食材[-]		1	1	1000	4	1	0	99999	11437	1									
11438	水煮鱼片	CookDishes_1_1	34	90022	90022		CookMeal	1	寻常菜式，清水煮鲜鱼，材料易得，烹饪简单。油而不腻，肉质滑嫩\n食用效果：食用后略微提升会心几率\n持续时间：[FFFE0D]8小时[-]		1	1	1000	1	1	0	99999	5951	1	28800								
11439	水煮鱼片·美味	CookDishes_1_2	34	90022	90022		CookMeal	1	寻常菜式，清水煮鲜鱼，材料易得，烹饪简单。油而不腻，肉质滑嫩\n食用效果：食用后显著提升会心几率\n持续时间：[FFFE0D]8小时[-]		1	1	1000	2	1	0	99999	5951	2	28800								
11440	水煮鱼片·珍馐	CookDishes_1_3	34	90022	90022		CookMeal	1	寻常菜式，清水煮鲜鱼，材料易得，烹饪简单。油而不腻，肉质滑嫩\n食用效果：食用后大幅提升会心几率\n持续时间：[FFFE0D]8小时[-]		1	1	1000	3	1	0	99999	5951	3	28800								
11441	水煮鲜虾	CookDishes_2_1	34	90023	90023		CookMeal	1	清水烧开，放虾入锅，煮熟即可，配蘸料食用更佳。虾味鲜美，肉嫩可口\n食用效果：食用后略微提升抗会心几率\n持续时间：[FFFE0D]8小时[-]		1	1	1000	1	1	0	99999	5952	1	28800								
11442	水煮鲜虾·美味	CookDishes_2_2	34	90023	90023		CookMeal	1	清水烧开，放虾入锅，煮熟即可，配蘸料食用更佳。虾味鲜美，肉嫩可口\n食用效果：食用后显著提升抗会心几率\n持续时间：[FFFE0D]8小时[-]		1	1	1000	2	1	0	99999	5952	2	28800								
11443	水煮鲜虾·珍馐	CookDishes_2_3	34	90023	90023		CookMeal	1	清水烧开，放虾入锅，煮熟即可，配蘸料食用更佳。虾味鲜美，肉嫩可口\n食用效果：食用后大幅提升抗会心几率\n持续时间：[FFFE0D]8小时[-]		1	1	1000	3	1	0	99999	5952	3	28800								
11444	水煮肉片	CookDishes_3_1	34	90024	90024		CookMeal	1	常见家常菜，瘦肉切片，清水煮熟。肉嫩菜鲜，汤红油亮\n食用效果：食用后略微提升生命和生命回复\n持续时间：[FFFE0D]8小时[-]		1	1	1000	1	1	0	99999	5953	1	28800								
11445	水煮肉片·美味	CookDishes_3_2	34	90024	90024		CookMeal	1	常见家常菜，瘦肉切片，清水煮熟。肉嫩菜鲜，汤红油亮\n食用效果：食用后显著提升生命和生命回复\n持续时间：[FFFE0D]8小时[-]		1	1	1000	2	1	0	99999	5953	2	28800								
11446	水煮肉片·珍馐	CookDishes_3_3	34	90024	90024		CookMeal	1	常见家常菜，瘦肉切片，清水煮熟。肉嫩菜鲜，汤红油亮\n食用效果：食用后大幅提升生命和生命回复\n持续时间：[FFFE0D]8小时[-]		1	1	1000	3	1	0	99999	5953	3	28800								
11447	水煮豆腐	CookDishes_4_1	34	90025	90025		CookMeal	1	烹饪简单，用料常见，豆腐切块下水，煮熟即可。食之补中益气，清热润燥\n食用效果：食用后略微提升攻击力\n持续时间：[FFFE0D]8小时[-]		1	1	1000	1	1	0	99999	5967	1	28800								
11448	水煮豆腐·美味	CookDishes_4_2	34	90025	90025		CookMeal	1	烹饪简单，用料常见，豆腐切块下水，煮熟即可。食之补中益气，清热润燥\n食用效果：食用后显著提升攻击力\n持续时间：[FFFE0D]8小时[-]		1	1	1000	2	1	0	99999	5967	2	28800								
11449	水煮豆腐·珍馐	CookDishes_4_3	34	90025	90025		CookMeal	1	烹饪简单，用料常见，豆腐切块下水，煮熟即可。食之补中益气，清热润燥\n食用效果：食用后大幅提升攻击力\n持续时间：[FFFE0D]8小时[-]		1	1	1000	3	1	0	99999	5967	3	28800								
11450	水煮青菜	CookDishes_5_1	34	90026	90026		CookMeal	1	烹饪简单，用料常见，沸水下入青菜再次沸腾出锅装盘即可。汤清菜明，颇具诗意\n食用效果：食用后略微提升全系抗性\n持续时间：[FFFE0D]8小时[-]		1	1	1000	1	1	0	99999	5968	1	28800								
11451	水煮青菜·美味	CookDishes_5_2	34	90026	90026		CookMeal	1	烹饪简单，用料常见，沸水下入青菜再次沸腾出锅装盘即可。汤清菜明，颇具诗意\n食用效果：食用后显著提升全系抗性\n持续时间：[FFFE0D]8小时[-]		1	1	1000	2	1	0	99999	5968	2	28800								
11452	水煮青菜·珍馐	CookDishes_5_3	34	90026	90026		CookMeal	1	烹饪简单，用料常见，沸水下入青菜再次沸腾出锅装盘即可。汤清菜明，颇具诗意\n食用效果：食用后大幅提升全系抗性\n持续时间：[FFFE0D]8小时[-]		1	1	1000	3	1	0	99999	5968	3	28800								
11453	阳春面	CookDishes_6_1	34	90027	90027		CookMeal	1	又称清汤光面，沸水细面，佐以调料。汤清味鲜，清淡爽口\n食用效果：食用后略微提升五行相克强化\n持续时间：[FFFE0D]8小时[-]		1	1	1000	1	1	0	99999	5954	1	28800								
11454	阳春面·美味	CookDishes_6_2	34	90027	90027		CookMeal	1	又称清汤光面，沸水细面，佐以调料。汤清味鲜，清淡爽口\n食用效果：食用后显著提升五行相克强化\n持续时间：[FFFE0D]8小时[-]		1	1	1000	2	1	0	99999	5954	2	28800								
11455	阳春面·珍馐	CookDishes_6_3	34	90027	90027		CookMeal	1	又称清汤光面，沸水细面，佐以调料。汤清味鲜，清淡爽口\n食用效果：食用后大幅提升五行相克强化\n持续时间：[FFFE0D]8小时[-]		1	1	1000	3	1	0	99999	5954	3	28800								
11456	荷包面	CookDishes_7_1	34	90028	90028		CookMeal	1	清水煮沸放入鸡蛋，九成熟时下面条，面熟出锅。以面为主，以蛋点睛\n食用效果：食用后可对[FFFE0D]武林盟主[-]造成额外的少量伤害\n持续时长：[FFFE0D]60分钟[-]		1	1	1000	2	1	0	99999	5910	1	3600								
11457	荷包面·美味	CookDishes_7_2	34	90028	90028		CookMeal	1	清水煮沸放入鸡蛋，九成熟时下面条，面熟出锅。以面为主，以蛋点睛\n食用效果：食用后可对[FFFE0D]武林盟主[-]造成额外的伤害\n持续时长：[FFFE0D]60分钟[-]		1	1	1000	3	1	0	99999	5910	2	3600								
11458	荷包面·珍馐	CookDishes_7_3	34	90028	90028		CookMeal	1	清水煮沸放入鸡蛋，九成熟时下面条，面熟出锅。以面为主，以蛋点睛\n食用效果：食用后可对[FFFE0D]武林盟主[-]造成额外的大量伤害\n持续时长：[FFFE0D]60分钟[-]		1	1	1000	4	1	0	99999	5910	3	3600	1							
11459	蟹黄豆腐	CookDishes_8_1	34	90029	90029		CookMeal	1	螃蟹取黄，豆腐混之，面粉收汁。豆腐白嫩、蟹肉黄香，咸中带鲜，香鲜可口，别具风味\n食用效果：食用后略微提升全系抗性\n持续时间：[FFFE0D]8小时[-]		1	1	1000	3	1	0	99999	5929	1	28800								
11460	蟹黄豆腐·美味	CookDishes_8_2	34	90029	90029		CookMeal	1	螃蟹取黄，豆腐混之，面粉收汁。豆腐白嫩、蟹肉黄香，咸中带鲜，香鲜可口，别具风味\n食用效果：食用后显著提升全系抗性\n持续时间：[FFFE0D]8小时[-]		1	1	1000	4	1	0	99999	5929	2	28800								
11461	蟹黄豆腐·珍馐	CookDishes_8_3	34	90029	90029		CookMeal	1	螃蟹取黄，豆腐混之，面粉收汁。豆腐白嫩、蟹肉黄香，咸中带鲜，香鲜可口，别具风味\n食用效果：食用后大幅提升全系抗性\n持续时间：[FFFE0D]8小时[-]		1	1	1000	5	1	0	99999	5929	3	28800	1							
11462	肉酿生麸	CookDishes_9_1	34	90030	90030		CookMeal	1	水面筋拉皮，裹入肉末收口，煮熟起锅。面皮薄韧光亮，肉馅鲜嫩多汁\n食用效果：食用后可在[FFFE0D]历代名将[-]中提升少量伤害\n持续时长：[FFFE0D]60分钟[-]		1	1	1000	2	1	0	99999	5922	1	3600								
11463	肉酿生麸·美味	CookDishes_9_2	34	90030	90030		CookMeal	1	水面筋拉皮，裹入肉末收口，煮熟起锅。面皮薄韧光亮，肉馅鲜嫩多汁\n食用效果：食用后可在[FFFE0D]历代名将[-]中提升伤害\n持续时长：[FFFE0D]60分钟[-]		1	1	1000	3	1	0	99999	5922	2	3600								
11464	肉酿生麸·珍馐	CookDishes_9_3	34	90030	90030		CookMeal	1	水面筋拉皮，裹入肉末收口，煮熟起锅。面皮薄韧光亮，肉馅鲜嫩多汁\n食用效果：食用后可在[FFFE0D]历代名将[-]中提升大量伤害\n持续时长：[FFFE0D]60分钟[-]		1	1	1000	4	1	0	99999	5922	3	3600	1							
11465	鸡汤煮干丝	CookDishes_10_1	34	90031	90031		CookMeal	1	鸡肉及豆腐切丝，与虾仁同放入鸡汤中旺火煮之。爽口开胃，异常珍美，百食不厌。此菜或许可以养颜\n食用效果：食用后略微提升五行相克强化\n持续时间：[FFFE0D]8小时[-]		1	1	1000	3	1	0	99999	5936	1	28800								
11466	鸡汤煮干丝·美味	CookDishes_10_2	34	90031	90031		CookMeal	1	鸡肉及豆腐切丝，与虾仁同放入鸡汤中旺火煮之。爽口开胃，异常珍美，百食不厌。此菜或许可以养颜\n食用效果：食用后显著提升五行相克强化\n持续时间：[FFFE0D]8小时[-]		1	1	1000	4	1	0	99999	5936	2	28800								
11467	鸡汤煮干丝·珍馐	CookDishes_10_3	34	90031	90031		CookMeal	1	鸡肉及豆腐切丝，与虾仁同放入鸡汤中旺火煮之。爽口开胃，异常珍美，百食不厌。此菜或许可以养颜\n食用效果：食用后大幅提升五行相克强化\n持续时间：[FFFE0D]8小时[-]		1	1	1000	5	1	0	99999	5936	3	28800	1							
11468	皮蛋瘦肉粥	CookDishes_11_1	34	90032	90032		CookMeal	1	大米煮粥，放入皮蛋及肉片，肉片浮起时离火。入口顺滑，鲜美异常\n食用效果：食用后略微提升五行相克弱化\n持续时间：[FFFE0D]8小时[-]		1	1	1000	3	1	0	99999	5937	1	28800								
11469	皮蛋瘦肉粥·美味	CookDishes_11_2	34	90032	90032		CookMeal	1	大米煮粥，放入皮蛋及肉片，肉片浮起时离火。入口顺滑，鲜美异常\n食用效果：食用后显著提升五行相克弱化\n持续时间：[FFFE0D]8小时[-]		1	1	1000	4	1	0	99999	5937	2	28800								
11470	皮蛋瘦肉粥·珍馐	CookDishes_11_3	34	90032	90032		CookMeal	1	大米煮粥，放入皮蛋及肉片，肉片浮起时离火。入口顺滑，鲜美异常\n食用效果：食用后大幅提升五行相克弱化\n持续时间：[FFFE0D]8小时[-]		1	1	1000	5	1	0	99999	5937	3	28800	1							
11471	麻婆豆腐	CookDishes_12_1	34	90033	90033		CookMeal	1	川渝传统名菜，用辣椒入味豆腐。口味独特，口感顺滑\n食用效果：食用后完成[FFFE0D]山贼秘窟[-]可获得额外的少量经验\n持续时长：[FFFE0D]60分钟[-]		1	1	1000	2	1	0	99999	5914	1	3600								
11472	麻婆豆腐·美味	CookDishes_12_2	34	90033	90033		CookMeal	1	川渝传统名菜，用辣椒入味豆腐。口味独特，口感顺滑\n食用效果：食用后完成[FFFE0D]山贼秘窟[-]可获得额外经验\n持续时长：[FFFE0D]60分钟[-]		1	1	1000	3	1	0	99999	5914	2	3600								
11473	麻婆豆腐·珍馐	CookDishes_12_3	34	90033	90033		CookMeal	1	川渝传统名菜，用辣椒入味豆腐。口味独特，口感顺滑\n食用效果：食用后完成[FFFE0D]山贼秘窟[-]可获得额外的大量经验\n持续时长：[FFFE0D]60分钟[-]		1	1	1000	4	1	0	99999	5914	3	3600	1							
11474	鸿运当头	CookDishes_13_1	34	90034	90034		CookMeal	1	虾仁拼圈，辣椒居中。菜品鲜香可口，寓意生动\n食用效果：食用后略微提升力量\n持续时间：[FFFE0D]8小时[-]		1	1	1000	2	1	0	99999	5943	1	28800								
11475	鸿运当头·美味	CookDishes_13_2	34	90034	90034		CookMeal	1	虾仁拼圈，辣椒居中。菜品鲜香可口，寓意生动\n食用效果：食用后显著提升力量\n持续时间：[FFFE0D]8小时[-]		1	1	1000	3	1	0	99999	5943	2	28800								
11476	鸿运当头·珍馐	CookDishes_13_3	34	90034	90034		CookMeal	1	虾仁拼圈，辣椒居中。菜品鲜香可口，寓意生动\n食用效果：食用后大幅提升力量\n持续时间：[FFFE0D]8小时[-]		1	1	1000	4	1	0	99999	5943	3	28800	1							
11477	海鲜粥	CookDishes_14_1	34	90035	90035		CookMeal	1	水中加米熬成白粥，再加以虾蟹慢火细煮。清香鲜美，益精强志。曾有通天彻地，智慧卓绝之人喜食之\n食用效果：食用后略微提升反弹近程伤害和反弹远程伤害\n持续时间：[FFFE0D]8小时[-]		1	1	1000	3	1	0	99999	5930	1	28800								
11478	海鲜粥·美味	CookDishes_14_2	34	90035	90035		CookMeal	1	水中加米熬成白粥，再加以虾蟹慢火细煮。清香鲜美，益精强志。曾有通天彻地，智慧卓绝之人喜食之\n食用效果：食用后显著提升反弹近程伤害和反弹远程伤害\n持续时间：[FFFE0D]8小时[-]		1	1	1000	4	1	0	99999	5930	2	28800								
11479	海鲜粥·珍馐	CookDishes_14_3	34	90035	90035		CookMeal	1	水中加米熬成白粥，再加以虾蟹慢火细煮。清香鲜美，益精强志。曾有通天彻地，智慧卓绝之人喜食之\n食用效果：食用后大幅提升反弹近程伤害和反弹远程伤害\n持续时间：[FFFE0D]8小时[-]		1	1	1000	5	1	0	99999	5930	3	28800	1							
11480	三鲜水饺	CookDishes_15_1	34	90036	90036		CookMeal	1	取青菜肉末虾仁调成馅料，覆以面皮，下水煮熟即可。鲜香可口，味道丰富。食材之混合亦如血脉之混合\n食用效果：食用后略微提升闪避\n持续时间：[FFFE0D]8小时[-]		1	1	1000	4	1	0	99999	5931	1	28800								
11481	三鲜水饺·美味	CookDishes_15_2	34	90036	90036		CookMeal	1	取青菜肉末虾仁调成馅料，覆以面皮，下水煮熟即可。鲜香可口，味道丰富。食材之混合亦如血脉之混合\n食用效果：食用后显著提升闪避\n持续时间：[FFFE0D]8小时[-]		1	1	1000	5	1	0	99999	5931	2	28800								
11482	三鲜水饺·珍馐	CookDishes_15_3	34	90036	90036		CookMeal	1	取青菜肉末虾仁调成馅料，覆以面皮，下水煮熟即可。鲜香可口，味道丰富。食材之混合亦如血脉之混合\n食用效果：食用后大幅提升闪避\n持续时间：[FFFE0D]8小时[-]		1	1	1000	6	1	0	99999	5931	3	28800	1							
11483	馄饨	CookDishes_16_1	34	90037	90037		CookMeal	1	青菜肉末和馅，以薄面皮包之，下锅煮熟即可。亦有抄手、云吞、包面等叫法\n食用效果：食用后略微提升属性效果几率\n持续时间：[FFFE0D]8小时[-]		1	1	1000	1	1	0	99999	5938	1	28800								
11484	馄饨·美味	CookDishes_16_2	34	90037	90037		CookMeal	1	青菜肉末和馅，以薄面皮包之，下锅煮熟即可。亦有抄手、云吞、包面等叫法\n食用效果：食用后显著提升属性效果几率\n持续时间：[FFFE0D]8小时[-]		1	1	1000	2	1	0	99999	5938	2	28800								
