TemplateId	Name	Kind	ItemType	BigIcon	CDType	ClassName	DetailType	Icon	Intro	ItemValue	Level	ObjID	Price	Quality	RequireLevel	Sellable	Stack	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10
8946	8阶戒指洗练符	Refine_T8_Ring_Q1	36	8556		RefineStone	1	8556		300000	8	7	300000	3	94	1	1	3	21								
8947	9阶戒指洗练符	Refine_T9_Ring_Q1	36	8556		RefineStone	1	8556		380000	9	7	380000	3	104	1	1	3	24								
8948	10阶戒指洗练符	Refine_T10_Ring_Q1	36	8556		RefineStone	1	8556		540000	10	7	540000	3	114	1	1	3	27								
8949	11阶戒指洗练符	Refine_T11_Ring_Q1	36	8556		RefineStone	1	8556		760000	11	7	760000	3	124	1	1	3	30								
8950	12阶戒指洗练符	Refine_T12_Ring_Q1	36	8556		RefineStone	1	8556		940000	12	7	940000	3	134	1	1	3	33								
8951	13阶戒指洗练符	Refine_T13_Ring_Q1	36	8556		RefineStone	1	8556		1080000	13	7	1080000	3	144	1	1	3	36								
8952	14阶戒指洗练符	Refine_T14_Ring_Q1	36	8556		RefineStone	1	8556		1200000	14	7	1200000	3	154	1	1	3	39								
8953	15阶戒指洗练符	Refine_T15_Ring_Q1	36	8556		RefineStone	1	8556		1440000	15	7	1440000	3	164	1	1	3	42								
8954	16阶戒指洗练符	Refine_T16_Ring_Q1	36	8556		RefineStone	1	8556		1540000	16	7	1540000	3	174	1	1	3	45								
8955	17阶戒指洗练符	Refine_T17_Ring_Q1	36	8556		RefineStone	1	8556		1680000	17	7	1680000	3	184	1	1	3	48								
8956	18阶戒指洗练符	Refine_T18_Ring_Q1	36	8556		RefineStone	1	8556		1840000	18	7	1840000	3	194	1	1	3	51								
8957	19阶戒指洗练符	Refine_T19_Ring_Q1	36	8556		RefineStone	1	8556		1840000	19	7	1840000	3	204	1	1	3	54								
8958	20阶戒指洗练符	Refine_T20_Ring_Q1	36	8556		RefineStone	1	8556		1840000	20	7	1840000	3	214	1	1	3	57								
9341	7阶玉佩洗练符	Refine_T7_Pendant_Q1	36	8569		RefineStone	1	8569		200000	7	7	200000	3	86	1	1	10	18								
8959	8阶玉佩洗练符	Refine_T8_Pendant_Q1	36	8569		RefineStone	1	8569		300000	8	7	300000	3	96	1	1	10	21								
8960	9阶玉佩洗练符	Refine_T9_Pendant_Q1	36	8569		RefineStone	1	8569		380000	9	7	380000	3	106	1	1	10	24								
8961	10阶玉佩洗练符	Refine_T10_Pendant_Q1	36	8569		RefineStone	1	8569		540000	10	7	540000	3	116	1	1	10	27								
8962	11阶玉佩洗练符	Refine_T11_Pendant_Q1	36	8569		RefineStone	1	8569		760000	11	7	760000	3	126	1	1	10	30								
8963	12阶玉佩洗练符	Refine_T12_Pendant_Q1	36	8569		RefineStone	1	8569		940000	12	7	940000	3	136	1	1	10	33								
8964	13阶玉佩洗练符	Refine_T13_Pendant_Q1	36	8569		RefineStone	1	8569		1080000	13	7	1080000	3	146	1	1	10	36								
8965	14阶玉佩洗练符	Refine_T14_Pendant_Q1	36	8569		RefineStone	1	8569		1200000	14	7	1200000	3	156	1	1	10	39								
8966	15阶玉佩洗练符	Refine_T15_Pendant_Q1	36	8569		RefineStone	1	8569		1440000	15	7	1440000	3	166	1	1	10	42								
8967	16阶玉佩洗练符	Refine_T16_Pendant_Q1	36	8569		RefineStone	1	8569		1540000	16	7	1540000	3	176	1	1	10	45								
8968	17阶玉佩洗练符	Refine_T17_Pendant_Q1	36	8569		RefineStone	1	8569		1680000	17	7	1680000	3	186	1	1	10	48								
8969	18阶玉佩洗练符	Refine_T18_Pendant_Q1	36	8569		RefineStone	1	8569		1840000	18	7	1840000	3	196	1	1	10	51								
8970	19阶玉佩洗练符	Refine_T19_Pendant_Q1	36	8569		RefineStone	1	8569		1840000	19	7	1840000	3	206	1	1	10	54								
8971	20阶玉佩洗练符	Refine_T20_Pendant_Q1	36	8569		RefineStone	1	8569		1840000	20	7	1840000	3	216	1	1	10	57								
9342	7阶护身符洗练符	Refine_T7_Amulet_Q1	36	8582		RefineStone	1	8582		200000	7	7	200000	3	88	1	1	5	18								
8972	8阶护身符洗练符	Refine_T8_Amulet_Q1	36	8582		RefineStone	1	8582		300000	8	7	300000	3	98	1	1	5	21								
8973	9阶护身符洗练符	Refine_T9_Amulet_Q1	36	8582		RefineStone	1	8582		380000	9	7	380000	3	108	1	1	5	24								
8974	10阶护身符洗练符	Refine_T10_Amulet_Q1	36	8582		RefineStone	1	8582		540000	10	7	540000	3	118	1	1	5	27								
8975	11阶护身符洗练符	Refine_T11_Amulet_Q1	36	8582		RefineStone	1	8582		760000	11	7	760000	3	128	1	1	5	30								
8976	12阶护身符洗练符	Refine_T12_Amulet_Q1	36	8582		RefineStone	1	8582		940000	12	7	940000	3	138	1	1	5	33								
8977	13阶护身符洗练符	Refine_T13_Amulet_Q1	36	8582		RefineStone	1	8582		1080000	13	7	1080000	3	148	1	1	5	36								
8978	14阶护身符洗练符	Refine_T14_Amulet_Q1	36	8582		RefineStone	1	8582		1200000	14	7	1200000	3	158	1	1	5	39								
8979	15阶护身符洗练符	Refine_T15_Amulet_Q1	36	8582		RefineStone	1	8582		1440000	15	7	1440000	3	168	1	1	5	42								
8980	16阶护身符洗练符	Refine_T16_Amulet_Q1	36	8582		RefineStone	1	8582		1540000	16	7	1540000	3	178	1	1	5	45								
8981	17阶护身符洗练符	Refine_T17_Amulet_Q1	36	8582		RefineStone	1	8582		1680000	17	7	1680000	3	188	1	1	5	48								
8982	18阶护身符洗练符	Refine_T18_Amulet_Q1	36	8582		RefineStone	1	8582		1840000	18	7	1840000	3	198	1	1	5	51								
8983	19阶护身符洗练符	Refine_T19_Amulet_Q1	36	8582		RefineStone	1	8582		1840000	19	7	1840000	3	208	1	1	5	54								
8984	20阶护身符洗练符	Refine_T20_Amulet_Q1	36	8582		RefineStone	1	8582		1840000	20	7	1840000	3	218	1	1	5	57								
9343	7阶帽子洗练符	Refine_T7_Helm_Q1	36	8595		RefineStone	1	8595		100000	7	7	100000	3	81	1	1	8	18								
8985	8阶帽子洗练符	Refine_T8_Helm_Q1	36	8595		RefineStone	1	8595		150000	8	7	150000	3	91	1	1	8	21								
8986	9阶帽子洗练符	Refine_T9_Helm_Q1	36	8595		RefineStone	1	8595		190000	9	7	190000	3	101	1	1	8	24								
8987	10阶帽子洗练符	Refine_T10_Helm_Q1	36	8595		RefineStone	1	8595		270000	10	7	270000	3	111	1	1	8	27								
8988	11阶帽子洗练符	Refine_T11_Helm_Q1	36	8595		RefineStone	1	8595		380000	11	7	380000	3	121	1	1	8	30								
8989	12阶帽子洗练符	Refine_T12_Helm_Q1	36	8595		RefineStone	1	8595		470000	12	7	470000	3	131	1	1	8	33								
8990	13阶帽子洗练符	Refine_T13_Helm_Q1	36	8595		RefineStone	1	8595		540000	13	7	540000	3	141	1	1	8	36								
8991	14阶帽子洗练符	Refine_T14_Helm_Q1	36	8595		RefineStone	1	8595		600000	14	7	600000	3	151	1	1	8	39								
8992	15阶帽子洗练符	Refine_T15_Helm_Q1	36	8595		RefineStone	1	8595		720000	15	7	720000	3	161	1	1	8	42								
8993	16阶帽子洗练符	Refine_T16_Helm_Q1	36	8595		RefineStone	1	8595		770000	16	7	770000	3	171	1	1	8	45								
8994	17阶帽子洗练符	Refine_T17_Helm_Q1	36	8595		RefineStone	1	8595		840000	17	7	840000	3	181	1	1	8	48								
8995	18阶帽子洗练符	Refine_T18_Helm_Q1	36	8595		RefineStone	1	8595		920000	18	7	920000	3	191	1	1	8	51								
8996	19阶帽子洗练符	Refine_T19_Helm_Q1	36	8595		RefineStone	1	8595		920000	19	7	920000	3	201	1	1	8	54								
8997	20阶帽子洗练符	Refine_T20_Helm_Q1	36	8595		RefineStone	1	8595		920000	20	7	920000	3	211	1	1	8	57								
9344	7阶衣服洗练符	Refine_T7_Armor_Q1	36	8608		RefineStone	1	8608		300000	7	7	300000	3	85	1	1	2	18								
8998	8阶衣服洗练符	Refine_T8_Armor_Q1	36	8608		RefineStone	1	8608		450000	8	7	450000	3	95	1	1	2	21								
8999	9阶衣服洗练符	Refine_T9_Armor_Q1	36	8608		RefineStone	1	8608		570000	9	7	570000	3	105	1	1	2	24								
9000	10阶衣服洗练符	Refine_T10_Armor_Q1	36	8608		RefineStone	1	8608		810000	10	7	810000	3	115	1	1	2	27								
9001	11阶衣服洗练符	Refine_T11_Armor_Q1	36	8608		RefineStone	1	8608		1140000	11	7	1140000	3	125	1	1	2	30								
9002	12阶衣服洗练符	Refine_T12_Armor_Q1	36	8608		RefineStone	1	8608		1410000	12	7	1410000	3	135	1	1	2	33								
9003	13阶衣服洗练符	Refine_T13_Armor_Q1	36	8608		RefineStone	1	8608		1620000	13	7	1620000	3	145	1	1	2	36								
9004	14阶衣服洗练符	Refine_T14_Armor_Q1	36	8608		RefineStone	1	8608		1800000	14	7	1800000	3	155	1	1	2	39								
9005	15阶衣服洗练符	Refine_T15_Armor_Q1	36	8608		RefineStone	1	8608		2160000	15	7	2160000	3	165	1	1	2	42								
9006	16阶衣服洗练符	Refine_T16_Armor_Q1	36	8608		RefineStone	1	8608		2310000	16	7	2310000	3	175	1	1	2	45								
9007	17阶衣服洗练符	Refine_T17_Armor_Q1	36	8608		RefineStone	1	8608		2520000	17	7	2520000	3	185	1	1	2	48								
9008	18阶衣服洗练符	Refine_T18_Armor_Q1	36	8608		RefineStone	1	8608		2760000	18	7	2760000	3	195	1	1	2	51								
9009	19阶衣服洗练符	Refine_T19_Armor_Q1	36	8608		RefineStone	1	8608		2760000	19	7	2760000	3	205	1	1	2	54								
9010	20阶衣服洗练符	Refine_T20_Armor_Q1	36	8608		RefineStone	1	8608		2760000	20	7	2760000	3	215	1	1	2	57								
9345	7阶护腕洗练符	Refine_T7_Cuff_Q1	36	8621		RefineStone	1	8621		100000	7	7	100000	3	83	1	1	9	18								
9011	8阶护腕洗练符	Refine_T8_Cuff_Q1	36	8621		RefineStone	1	8621		150000	8	7	150000	3	93	1	1	9	21								
9012	9阶护腕洗练符	Refine_T9_Cuff_Q1	36	8621		RefineStone	1	8621		190000	9	7	190000	3	103	1	1	9	24								
9013	10阶护腕洗练符	Refine_T10_Cuff_Q1	36	8621		RefineStone	1	8621		270000	10	7	270000	3	113	1	1	9	27								
9014	11阶护腕洗练符	Refine_T11_Cuff_Q1	36	8621		RefineStone	1	8621		380000	11	7	380000	3	123	1	1	9	30								
9015	12阶护腕洗练符	Refine_T12_Cuff_Q1	36	8621		RefineStone	1	8621		470000	12	7	470000	3	133	1	1	9	33								
9016	13阶护腕洗练符	Refine_T13_Cuff_Q1	36	8621		RefineStone	1	8621		540000	13	7	540000	3	143	1	1	9	36								
9017	14阶护腕洗练符	Refine_T14_Cuff_Q1	36	8621		RefineStone	1	8621		600000	14	7	600000	3	153	1	1	9	39								
9018	15阶护腕洗练符	Refine_T15_Cuff_Q1	36	8621		RefineStone	1	8621		720000	15	7	720000	3	163	1	1	9	42								
9019	16阶护腕洗练符	Refine_T16_Cuff_Q1	36	8621		RefineStone	1	8621		770000	16	7	770000	3	173	1	1	9	45								
9020	17阶护腕洗练符	Refine_T17_Cuff_Q1	36	8621		RefineStone	1	8621		840000	17	7	840000	3	183	1	1	9	48								
9021	18阶护腕洗练符	Refine_T18_Cuff_Q1	36	8621		RefineStone	1	8621		920000	18	7	920000	3	193	1	1	9	51								
9022	19阶护腕洗练符	Refine_T19_Cuff_Q1	36	8621		RefineStone	1	8621		920000	19	7	920000	3	203	1	1	9	54								
9023	20阶护腕洗练符	Refine_T20_Cuff_Q1	36	8621		RefineStone	1	8621		920000	20	7	920000	3	213	1	1	9	57								
9346	7阶腰带洗练符	Refine_T7_Belt_Q1	36	8634		RefineStone	1	8634		100000	7	7	100000	3	87	1	1	7	18								
9024	8阶腰带洗练符	Refine_T8_Belt_Q1	36	8634		RefineStone	1	8634		150000	8	7	150000	3	97	1	1	7	21								
9025	9阶腰带洗练符	Refine_T9_Belt_Q1	36	8634		RefineStone	1	8634		190000	9	7	190000	3	107	1	1	7	24								
9026	10阶腰带洗练符	Refine_T10_Belt_Q1	36	8634		RefineStone	1	8634		270000	10	7	270000	3	117	1	1	7	27								
9027	11阶腰带洗练符	Refine_T11_Belt_Q1	36	8634		RefineStone	1	8634		380000	11	7	380000	3	127	1	1	7	30								
9028	12阶腰带洗练符	Refine_T12_Belt_Q1	36	8634		RefineStone	1	8634		470000	12	7	470000	3	137	1	1	7	33								
9029	13阶腰带洗练符	Refine_T13_Belt_Q1	36	8634		RefineStone	1	8634		540000	13	7	540000	3	147	1	1	7	36								
9030	14阶腰带洗练符	Refine_T14_Belt_Q1	36	8634		RefineStone	1	8634		600000	14	7	600000	3	157	1	1	7	39								
9031	15阶腰带洗练符	Refine_T15_Belt_Q1	36	8634		RefineStone	1	8634		720000	15	7	720000	3	167	1	1	7	42								
9032	16阶腰带洗练符	Refine_T16_Belt_Q1	36	8634		RefineStone	1	8634		770000	16	7	770000	3	177	1	1	7	45								
9033	17阶腰带洗练符	Refine_T17_Belt_Q1	36	8634		RefineStone	1	8634		840000	17	7	840000	3	187	1	1	7	48								
9034	18阶腰带洗练符	Refine_T18_Belt_Q1	36	8634		RefineStone	1	8634		920000	18	7	920000	3	197	1	1	7	51								
9035	19阶腰带洗练符	Refine_T19_Belt_Q1	36	8634		RefineStone	1	8634		920000	19	7	920000	3	207	1	1	7	54								
9036	20阶腰带洗练符	Refine_T20_Belt_Q1	36	8634		RefineStone	1	8634		920000	20	7	920000	3	217	1	1	7	57								
9347	7阶鞋子洗练符	Refine_T7_Boots_Q1	36	8647		RefineStone	1	8647		100000	7	7	100000	3	89	1	1	6	18								
9037	8阶鞋子洗练符	Refine_T8_Boots_Q1	36	8647		RefineStone	1	8647		150000	8	7	150000	3	99	1	1	6	21								
9038	9阶鞋子洗练符	Refine_T9_Boots_Q1	36	8647		RefineStone	1	8647		190000	9	7	190000	3	109	1	1	6	24								
9039	10阶鞋子洗练符	Refine_T10_Boots_Q1	36	8647		RefineStone	1	8647		270000	10	7	270000	3	119	1	1	6	27								
9040	11阶鞋子洗练符	Refine_T11_Boots_Q1	36	8647		RefineStone	1	8647		380000	11	7	380000	3	129	1	1	6	30								
9041	12阶鞋子洗练符	Refine_T12_Boots_Q1	36	8647		RefineStone	1	8647		470000	12	7	470000	3	139	1	1	6	33								
9042	13阶鞋子洗练符	Refine_T13_Boots_Q1	36	8647		RefineStone	1	8647		540000	13	7	540000	3	149	1	1	6	36								
9043	14阶鞋子洗练符	Refine_T14_Boots_Q1	36	8647		RefineStone	1	8647		600000	14	7	600000	3	159	1	1	6	39								
9044	15阶鞋子洗练符	Refine_T15_Boots_Q1	36	8647		RefineStone	1	8647		720000	15	7	720000	3	169	1	1	6	42								
9045	16阶鞋子洗练符	Refine_T16_Boots_Q1	36	8647		RefineStone	1	8647		770000	16	7	770000	3	179	1	1	6	45								
9046	17阶鞋子洗练符	Refine_T17_Boots_Q1	36	8647		RefineStone	1	8647		840000	17	7	840000	3	189	1	1	6	48								
9047	18阶鞋子洗练符	Refine_T18_Boots_Q1	36	8647		RefineStone	1	8647		920000	18	7	920000	3	199	1	1	6	51								
9048	19阶鞋子洗练符	Refine_T19_Boots_Q1	36	8647		RefineStone	1	8647		920000	19	7	920000	3	209	1	1	6	54								
9049	20阶鞋子洗练符	Refine_T20_Boots_Q1	36	8647		RefineStone	1	8647		920000	20	7	920000	3	219	1	1	6	57								
9348	【传承】7阶武器洗练符	Refine_T7_Weapon_Q2	36	9378		RefineStone	3	9378		800000	7	7	800000	4	80	1	1	1	20								
9050	【传承】8阶武器洗练符	Refine_T8_Weapon_Q2	36	9378		RefineStone	3	9378		1200000	8	7	1200000	4	90	1	1	1	23								
9051	【传承】9阶武器洗练符	Refine_T9_Weapon_Q2	36	9378		RefineStone	3	9378		1600000	9	7	1600000	4	100	1	1	1	26								
9052	【传承】10阶武器洗练符	Refine_T10_Weapon_Q2	36	9378		RefineStone	3	9378		2150000	10	7	2150000	4	110	1	1	1	29								
9053	【传承】11阶武器洗练符	Refine_T11_Weapon_Q2	36	9378		RefineStone	3	9378		2850000	11	7	2850000	4	120	1	1	1	32								
9054	【传承】12阶武器洗练符	Refine_T12_Weapon_Q2	36	9378		RefineStone	3	9378		3450000	12	7	3450000	4	130	1	1	1	35								
9055	【传承】13阶武器洗练符	Refine_T13_Weapon_Q2	36	9378		RefineStone	3	9378		3950000	13	7	3950000	4	140	1	1	1	38								
9056	【传承】14阶武器洗练符	Refine_T14_Weapon_Q2	36	9378		RefineStone	3	9378		4350000	14	7	4350000	4	150	1	1	1	41								
9057	【传承】15阶武器洗练符	Refine_T15_Weapon_Q2	36	9378		RefineStone	3	9378		4800000	15	7	4800000	4	160	1	1	1	44								
9058	【传承】16阶武器洗练符	Refine_T16_Weapon_Q2	36	9378		RefineStone	3	9378		5300000	16	7	5300000	4	170	1	1	1	47								
9059	【传承】17阶武器洗练符	Refine_T17_Weapon_Q2	36	9378		RefineStone	3	9378		5800000	17	7	5800000	4	180	1	1	1	50								
9060	【传承】18阶武器洗练符	Refine_T18_Weapon_Q2	36	9378		RefineStone	3	9378		6350000	18	7	6350000	4	190	1	1	1	53								
9061	【传承】19阶武器洗练符	Refine_T19_Weapon_Q2	36	9378		RefineStone	3	9378		6350000	19	7	6350000	4	200	1	1	1	56								
9062	【传承】20阶武器洗练符	Refine_T20_Weapon_Q2	36	9378		RefineStone	3	9378		6350000	20	7	6350000	4	210	1	1	1	59								
9349	【传承】7阶项链洗练符	Refine_T7_Necklace_Q2	36	9379		RefineStone	3	9379		320000	7	7	320000	4	82	1	1	4	20								
9063	【传承】8阶项链洗练符	Refine_T8_Necklace_Q2	36	9379		RefineStone	3	9379		480000	8	7	480000	4	92	1	1	4	23								
9064	【传承】9阶项链洗练符	Refine_T9_Necklace_Q2	36	9379		RefineStone	3	9379		640000	9	7	640000	4	102	1	1	4	26								
9065	【传承】10阶项链洗练符	Refine_T10_Necklace_Q2	36	9379		RefineStone	3	9379		860000	10	7	860000	4	112	1	1	4	29								
9066	【传承】11阶项链洗练符	Refine_T11_Necklace_Q2	36	9379		RefineStone	3	9379		1140000	11	7	1140000	4	122	1	1	4	32								
9067	【传承】12阶项链洗练符	Refine_T12_Necklace_Q2	36	9379		RefineStone	3	9379		1380000	12	7	1380000	4	132	1	1	4	35								
9068	【传承】13阶项链洗练符	Refine_T13_Necklace_Q2	36	9379		RefineStone	3	9379		1580000	13	7	1580000	4	142	1	1	4	38								
9069	【传承】14阶项链洗练符	Refine_T14_Necklace_Q2	36	9379		RefineStone	3	9379		1740000	14	7	1740000	4	152	1	1	4	41								
9070	【传承】15阶项链洗练符	Refine_T15_Necklace_Q2	36	9379		RefineStone	3	9379		1920000	15	7	1920000	4	162	1	1	4	44								
9071	【传承】16阶项链洗练符	Refine_T16_Necklace_Q2	36	9379		RefineStone	3	9379		2120000	16	7	2120000	4	172	1	1	4	47								
9072	【传承】17阶项链洗练符	Refine_T17_Necklace_Q2	36	9379		RefineStone	3	9379		2320000	17	7	2320000	4	182	1	1	4	50								
9073	【传承】18阶项链洗练符	Refine_T18_Necklace_Q2	36	9379		RefineStone	3	9379		2540000	18	7	2540000	4	192	1	1	4	53								
9074	【传承】19阶项链洗练符	Refine_T19_Necklace_Q2	36	9379		RefineStone	3	9379		2540000	19	7	2540000	4	202	1	1	4	56								
9075	【传承】20阶项链洗练符	Refine_T20_Necklace_Q2	36	9379		RefineStone	3	9379		2540000	20	7	2540000	4	212	1	1	4	59								
9350	【传承】7阶戒指洗练符	Refine_T7_Ring_Q2	36	9380		RefineStone	3	9380		320000	7	7	320000	4	84	1	1	3	20								
9076	【传承】8阶戒指洗练符	Refine_T8_Ring_Q2	36	9380		RefineStone	3	9380		480000	8	7	480000	4	94	1	1	3	23								
9077	【传承】9阶戒指洗练符	Refine_T9_Ring_Q2	36	9380		RefineStone	3	9380		640000	9	7	640000	4	104	1	1	3	26								
9078	【传承】10阶戒指洗练符	Refine_T10_Ring_Q2	36	9380		RefineStone	3	9380		860000	10	7	860000	4	114	1	1	3	29								
9079	【传承】11阶戒指洗练符	Refine_T11_Ring_Q2	36	9380		RefineStone	3	9380		1140000	11	7	1140000	4	124	1	1	3	32								
9080	【传承】12阶戒指洗练符	Refine_T12_Ring_Q2	36	9380		RefineStone	3	9380		1380000	12	7	1380000	4	134	1	1	3	35								
9081	【传承】13阶戒指洗练符	Refine_T13_Ring_Q2	36	9380		RefineStone	3	9380		1580000	13	7	1580000	4	144	1	1	3	38								
9082	【传承】14阶戒指洗练符	Refine_T14_Ring_Q2	36	9380		RefineStone	3	9380		1740000	14	7	1740000	4	154	1	1	3	41								
9083	【传承】15阶戒指洗练符	Refine_T15_Ring_Q2	36	9380		RefineStone	3	9380		1920000	15	7	1920000	4	164	1	1	3	44								
9084	【传承】16阶戒指洗练符	Refine_T16_Ring_Q2	36	9380		RefineStone	3	9380		2120000	16	7	2120000	4	174	1	1	3	47								
9085	【传承】17阶戒指洗练符	Refine_T17_Ring_Q2	36	9380		RefineStone	3	9380		2320000	17	7	2320000	4	184	1	1	3	50								
9086	【传承】18阶戒指洗练符	Refine_T18_Ring_Q2	36	9380		RefineStone	3	9380		2540000	18	7	2540000	4	194	1	1	3	53								
9087	【传承】19阶戒指洗练符	Refine_T19_Ring_Q2	36	9380		RefineStone	3	9380		2540000	19	7	2540000	4	204	1	1	3	56								
9088	【传承】20阶戒指洗练符	Refine_T20_Ring_Q2	36	9380		RefineStone	3	9380		2540000	20	7	2540000	4	214	1	1	3	59								
9351	【传承】7阶玉佩洗练符	Refine_T7_Pendant_Q2	36	9381		RefineStone	3	9381		320000	7	7	320000	4	86	1	1	10	20								
9089	【传承】8阶玉佩洗练符	Refine_T8_Pendant_Q2	36	9381		RefineStone	3	9381		480000	8	7	480000	4	96	1	1	10	23								
9090	【传承】9阶玉佩洗练符	Refine_T9_Pendant_Q2	36	9381		RefineStone	3	9381		640000	9	7	640000	4	106	1	1	10	26								
9091	【传承】10阶玉佩洗练符	Refine_T10_Pendant_Q2	36	9381		RefineStone	3	9381		860000	10	7	860000	4	116	1	1	10	29								
9092	【传承】11阶玉佩洗练符	Refine_T11_Pendant_Q2	36	9381		RefineStone	3	9381		1140000	11	7	1140000	4	126	1	1	10	32								
9093	【传承】12阶玉佩洗练符	Refine_T12_Pendant_Q2	36	9381		RefineStone	3	9381		1380000	12	7	1380000	4	136	1	1	10	35								
9094	【传承】13阶玉佩洗练符	Refine_T13_Pendant_Q2	36	9381		RefineStone	3	9381		1580000	13	7	1580000	4	146	1	1	10	38								
9095	【传承】14阶玉佩洗练符	Refine_T14_Pendant_Q2	36	9381		RefineStone	3	9381		1740000	14	7	1740000	4	156	1	1	10	41								
9096	【传承】15阶玉佩洗练符	Refine_T15_Pendant_Q2	36	9381		RefineStone	3	9381		1920000	15	7	1920000	4	166	1	1	10	44								
9097	【传承】16阶玉佩洗练符	Refine_T16_Pendant_Q2	36	9381		RefineStone	3	9381		2120000	16	7	2120000	4	176	1	1	10	47								
9098	【传承】17阶玉佩洗练符	Refine_T17_Pendant_Q2	36	9381		RefineStone	3	9381		2320000	17	7	2320000	4	186	1	1	10	50								
9099	【传承】18阶玉佩洗练符	Refine_T18_Pendant_Q2	36	9381		RefineStone	3	9381		2540000	18	7	2540000	4	196	1	1	10	53								
