Index	NpcName	TitleID	NpcTemplateId	WalkNearLength	CanAutoPath	NpcLevel	XPos	YPos	StandDir	Quantity	NpcType	NpcCamp	NpcDroprate	NpcSeriesAuto	NpcSeriesMetal	NpcSeriesWood	NpcSeriesWater	NpcSeriesFire	NpcSeriesEarth	Removewhendeath	ChangeColorScheme	HideTaskId
citynpc19	腾云		693	150		99	5420	16780	57	-1	0	0		0	0	0	0	0	0	0	0	
citynpc20	驾雾		699	150		99	5200	16690	57	-1	0	0		0	0	0	0	0	0	0	0	
citynpc21	秋依水		694	150		99	9022	6970	36	-1	0	0		0	0	0	0	0	0	0	0	
citynpc22	刘云	105	91	150		99	18340	11270	48	-1	0	0		0	0	0	0	0	0	0	0	
citynpc23	柴嵩		1350	150		99	9371	8700	32	-1	0	0		0	0	0	0	0	0	0	0	
citynpc24	南宫飞云		89	150		99	8686	9893	2	-1	0	0		0	0	0	0	0	0	0	0	
citynpc25	张风		92	150		99	6920	11417	62	-1	0	0		0	0	0	0	0	0	0	0	
citynpc26	清晓		1529	150		99	13520	16860	42	-1	0	0		0	0	0	0	0	0	0	0	
citynpc27	祝子虚		1528	150		99	13344	12820	35	-1	0	0		0	0	0	0	0	0	0	0	
citynpc28	黄暮云	123	1530	150	1	99	10836	4413	0	-1	0	0		0	0	0	0	0	0	0	0	
citynpc29	小紫烟	118	95	150		99	13490	4212	0	-1	0	0		0	0	0	0	0	0	0	0	
citynpc30	龙五	127	2752	150		99	7888	6100	31	-1	0	0		0	0	0	0	0	0	0	0	
CommerceTask	万金财	109	190	200	1	99	5500	16540	28	-1	0	0		0	0	0	0	0	0	0	0	
daiyanren_tingting	挺哥	5000	1666	150	1	99	13342	7447	43	-1	0	0		0	0	0	0	0	0	0	0	
daiyanren_yuanyuan	小缘	5001	1667	150		99	11812	8263	11	-1	0	0		0	0	0	0	0	0	0	0	6008
Arena_np1	武僧	115	1829	200	1	99	11811	16615	49	-1	0	0		0	0	0	0	0	0	0	0	
Daiyanren_City_zhaoliying	颖宝宝	120	2279		1	99	5960	17260	32	0	-1	0	0		0	0	0	0	0	0	0	0
Daiyanren_City_lingengxin	林更新	122	2326	150	1	99	6720	17360	46	-1	0	0		0	0	0	0	0	0	0	0	
Marry_yuelao	月老	125	2371	150	1	99	14460	4890	49	-1	0	0		0	0	0	0	0	0	0	0	
Marry_hongniang	红娘	126	2372	150	1	99	14000	5070	48	-1	0	0		0	0	0	0	0	0	0	0	
Marry_huatong1	凤囍	124	2373	150	1	99	14000	4680	48	-1	0	0		0	0	0	0	0	0	0	0	
Cook_Hunter	小猎户		3833	150	1	99	14154	12222	42	-1	0	0		0	0	0	0	0	0			
qinggong1	上升气流		74	20		99	15414	15524	0	-1	0	0		0	0	0	0	0	0	0	0	
qinggong2	上升气流		74	20		99	13887	15865	0	-1	0	0		0	0	0	0	0	0	0	0	
weibing1	卫兵		98	20		99	3660	11420	32	-1	0	0		0	0	0	0	0	0	0	0	
weibing2	卫兵		98	20		99	3720	11010	0	-1	0	0		0	0	0	0	0	0	0	0	
weibing3	卫兵		98	20		99	19030	11520	33	-1	0	0		0	0	0	0	0	0	0	0	
weibing4	卫兵		98	20		99	19050	10970	0	-1	0	0		0	0	0	0	0	0	0	0	
weibing5	卫兵		98	20		99	8760	18025	48	-1	0	0		0	0	0	0	0	0	0	0	
weibing6	卫兵		98	20		99	8190	18025	16	-1	0	0		0	0	0	0	0	0	0	0	
GoodVoice_diaoxiang	好声音雕像（本服冠军）	7210	2940	150			8200	11650	16	-1	0	0		0	0	0	0	0	0	0	0	
jiuguanjieyin	老板娘	117	3213	200	1	99	5788	16055	0	-1	0	0		0	0	0	0	0	0	0	0	
JYFL_video	林青羽	66	3246	150	1	99	10755	8705	32	-1	0	0		0	0	0	0	0	0			
lihe4	礼盒		3692	20		99	13355	9749	0	-1	0	0		0	0	0	0	0	0	0	0	
lihe4	礼盒		3692	20		99	10991	17148	0	-1	0	0		0	0	0	0	0	0	0	0	
lihe4	礼盒		3692	20		99	19071	11836	0	-1	0	0		0	0	0	0	0	0	0	0	
lihe4	礼盒		3692	20		99	19151	10805	0	-1	0	0		0	0	0	0	0	0	0	0	
lihe4	礼盒		3692	20		99	18378	11347	0	-1	0	0		0	0	0	0	0	0	0	0	
lihe4	礼盒		3692	20		99	14368	8164	0	-1	0	0		0	0	0	0	0	0	0	0	
lihe4	礼盒		3692	20		99	14226	7480	0	-1	0	0		0	0	0	0	0	0	0	0	
lihe4	礼盒		3692	20		99	13785	5579	0	-1	0	0		0	0	0	0	0	0	0	0	
lihe4	礼盒		3692	20		99	10509	4540	0	-1	0	0		0	0	0	0	0	0	0	0	
lihe4	礼盒		3692	20		99	8482	11245	0	-1	0	0		0	0	0	0	0	0	0	0	
lihe4	礼盒		3692	20		99	11721	12905	0	-1	0	0		0	0	0	0	0	0	0	0	
lihe4	礼盒		3692	20		99	11383	10599	0	-1	0	0		0	0	0	0	0	0	0	0	
lihe4	礼盒		3692	20		99	13227	12964	0	-1	0	0		0	0	0	0	0	0	0	0	
lihe4	礼盒		3692	20		99	5211	16410	0	-1	0	0		0	0	0	0	0	0	0	0	
lihe5	礼盒		3693	20		99	11480	16569	0	-1	0	0		0	0	0	0	0	0	0	0	
lihe5	礼盒		3693	20		99	11180	17194	0	-1	0	0		0	0	0	0	0	0	0	0	
lihe5	礼盒		3693	20		99	10978	15524	0	-1	0	0		0	0	0	0	0	0	0	0	
lihe5	礼盒		3693	20		99	8766	14533	0	-1	0	0		0	0	0	0	0	0	0	0	
lihe5	礼盒		3693	20		99	8115	15524	0	-1	0	0		0	0	0	0	0	0	0	0	
lihe5	礼盒		3693	20		99	8830	17874	0	-1	0	0		0	0	0	0	0	0	0	0	
lihe5	礼盒		3693	20		99	8197	17699	0	-1	0	0		0	0	0	0	0	0	0	0	
lihe5	礼盒		3693	20		99	6187	14909	0	-1	0	0		0	0	0	0	0	0	0	0	
lihe5	礼盒		3693	20		99	11332	12641	0	-1	0	0		0	0	0	0	0	0	0	0	
lihe5	礼盒		3693	20		99	11274	10496	0	-1	0	0		0	0	0	0	0	0	0	0	
lihe5	礼盒		3693	20		99	14137	10379	0	-1	0	0		0	0	0	0	0	0	0	0	
lihe5	礼盒		3693	20		99	13498	12890	0	-1	0	0		0	0	0	0	0	0	0	0	
lihe5	礼盒		3693	20		99	13763	12722	0	-1	0	0		0	0	0	0	0	0	0	0	
lihe5	礼盒		3693	20		99	5268	16296	0	-1	0	0		0	0	0	0	0	0	0	0	
lihe5	礼盒		3693	20		99	5211	15981	0	-1	0	0		0	0	0	0	0	0	0	0	
lihe5	礼盒		3693	20		99	6938	16945	0	-1	0	0		0	0	0	0	0	0	0	0	
lihe5	礼盒		3693	20		99	6944	15132	0	-1	0	0		0	0	0	0	0	0	0	0	
lihe6	礼盒		3694	20		99	13805	4502	0	-1	0	0		0	0	0	0	0	0	0	0	
lihe6	礼盒		3694	20		99	10859	17083	0	-1	0	0		0	0	0	0	0	0	0	0	
lihe6	礼盒		3694	20		99	8758	10872	0	-1	0	0		0	0	0	0	0	0	0	0	
lihe6	礼盒		3694	20		99	11170	12487	0	-1	0	0		0	0	0	0	0	0	0	0	
lihe6	礼盒		3694	20		99	10979	12281	0	-1	0	0		0	0	0	0	0	0	0	0	
lihe6	礼盒		3694	20		99	10854	11972	0	-1	0	0		0	0	0	0	0	0	0	0	
lihe6	礼盒		3694	20		99	11934	10056	0	-1	0	0		0	0	0	0	0	0	0	0	
lihe6	礼盒		3694	20		99	14247	10621	0	-1	0	0		0	0	0	0	0	0	0	0	
lihe6	礼盒		3694	20		99	14255	11950	0	-1	0	0		0	0	0	0	0	0	0	0	
lihe6	礼盒		3694	20		99	13638	12832	0	-1	0	0		0	0	0	0	0	0	0	0	
lihe6	礼盒		3694	20		99	13983	12523	0	-1	0	0		0	0	0	0	0	0	0	0	
lihe6	礼盒		3694	20		99	5253	16167	0	-1	0	0		0	0	0	0	0	0	0	0	
lihe6	礼盒		3694	20		99	6703	17045	0	-1	0	0		0	0	0	0	0	0	0	0	
lihe6	礼盒		3694	20		99	6503	17067	0	-1	0	0		0	0	0	0	0	0	0	0	
lihe6	礼盒		3694	20		99	5782	15710	0	-1	0	0		0	0	0	0	0	0	0	0	
lihe6	礼盒		3694	20		99	5610	15710	0	-1	0	0		0	0	0	0	0	0	0	0	
jiutan2	酒坛		3696	20		99	13596	9956	0	-1	0	0		0	0	0	0	0	0	0	0	
jiutan2	酒坛		3696	20		99	10675	16876	0	-1	0	0		0	0	0	0	0	0	0	0	
jiutan2	酒坛		3696	20		99	9598	16902	0	-1	0	0		0	0	0	0	0	0	0	0	
jiutan2	酒坛		3696	20		99	9582	16358	0	-1	0	0		0	0	0	0	0	0	0	0	
jiutan2	酒坛		3696	20		99	7749	16464	0	-1	0	0		0	0	0	0	0	0	0	0	
jiutan2	酒坛		3696	20		99	12915	8298	0	-1	0	0		0	0	0	0	0	0	0	0	
jiutan2	酒坛		3696	20		99	14658	8383	0	-1	0	0		0	0	0	0	0	0	0	0	
jiutan2	酒坛		3696	20		99	13813	8214	0	-1	0	0		0	0	0	0	0	0	0	0	
jiutan2	酒坛		3696	20		99	11508	12817	0	-1	0	0		0	0	0	0	0	0	0	0	
jiutan2	酒坛		3696	20		99	10935	12171	0	-1	0	0		0	0	0	0	0	0	0	0	
jiutan2	酒坛		3696	20		99	11758	10202	0	-1	0	0		0	0	0	0	0	0	0	0	
jiutan2	酒坛		3696	20		99	14115	12398	0	-1	0	0		0	0	0	0	0	0	0	0	
jiutan2	酒坛		3696	20		99	14255	12207	0	-1	0	0		0	0	0	0	0	0	0	0	
jiutan2	酒坛		3696	20		99	13344	15241	0	-1	0	0		0	0	0	0	0	0	0	0	
jiutan2	酒坛		3696	20		99	13359	15123	0	-1	0	0		0	0	0	0	0	0	0	0	
jiutan2	酒坛		3696	20		99	5468	15832	0	-1	0	0		0	0	0	0	0	0	0	0	
jiutan2	酒坛		3696	20		99	5289	15817	0	-1	0	0		0	0	0	0	0	0	0	0	
jiutan2	酒坛		3696	20		99	5346	15953	0	-1	0	0		0	0	0	0	0	0	0	0	
jiutan3	酒坛		3697	20		99	8469	18134	0	-1	0	0		0	0	0	0	0	0	0	0	
jiutan3	酒坛		3697	20		99	6396	15796	0	-1	0	0		0	0	0	0	0	0	0	0	
jiutan3	酒坛		3697	20		99	8914	14920	48	-1	0	0		0	0	0	0	0	0	0	0	
jiutan3	酒坛		3697	20		99	8920	14717	48	-1	0	0		0	0	0	0	0	0	0	0	
jiutan3	酒坛		3697	20		99	8920	15566	48	-1	0	0		0	0	0	0	0	0	0	0	
