ClassName	X	Y
xunluo2_2_1	9044	10528
xunluo2_2_1	9591	10535
xunluo2_2_1	9287	10187
xunluo2_3_1	9388	9611
xunluo2_3_1	9715	9868
xunluo2_3_1	10244	9781
xunluo2_3_1	9968	9353
xunluo2_3_1	9613	9071
xunluo2_3_1	9178	9310
xunluo2_3_1	9618	10213
xunluo2_3_1	9306	10529
xunluo2_3_1	8906	10225
xunluo2_3_1	9243	9897
xunluo2_3_1	9034	9590
xunluo2_3_1	9589	9337
xunluo2_3_1	9884	9602
xunluo2_3_1	10686	10207
xunluo2_3_1	9120	10735
xunluo2_3_1	9462	10728
xunluo2_3_1	9455	10353
xunluo2_3_1	10319	10094
xunluo2_3_1	10113	10427
xunluo2_3_1	9985	9065
xunluo2_3_1	10000	9936
xunluo2_3_1	9368	9118
xunluo2_3_1	9481	9974
xunluo2_3_1	9688	9588
xunluo2_3_1	9818	10408
xunluo2_3_1	10138	9597
xunluo2_3_1	10557	9749
xunluo2_3_1	9044	10528
xunluo2_3_1	9591	10535
xunluo2_3_1	9287	10187
xunluo2_3_1	8921	9836
xunluo2_4_1	9715	9868
xunluo2_4_1	10244	9781
xunluo2_4_1	10686	10207
xunluo2_4_1	10319	10094
xunluo2_4_1	10113	10427
xunluo2_4_1	9618	10213
xunluo2_4_1	9968	9353
xunluo2_4_1	9613	9071
xunluo2_4_1	9178	9310
xunluo2_4_1	9306	10529
xunluo2_4_1	8906	10225
xunluo2_4_1	9589	9337
xunluo2_4_1	9884	9602
xunluo2_4_1	9985	9065
xunluo2_4_1	10000	9936
xunluo2_4_1	9368	9118
xunluo2_4_1	9243	9897
xunluo2_4_1	9034	9590
xunluo2_4_1	9481	9974
xunluo2_4_1	9688	9588
xunluo2_4_1	9120	10735
xunluo2_4_1	9462	10728
xunluo2_4_1	9455	10353
xunluo2_4_1	9818	10408
xunluo2_4_1	10138	9597
xunluo2_4_1	10557	9749
xunluo2_4_1	9044	10528
xunluo2_4_1	9591	10535
xunluo2_4_1	9287	10187
xunluo2_4_1	8921	9836
xunluo2_4_1	9388	9611
xunluo3_1_1	1868	2459
xunluo3_1_1	2356	2590
xunluo3_1_1	2382	2248
xunluo3_1_1	2164	2002
xunluo3_1_1	2495	2795
xunluo3_1_1	2906	2369
xunluo3_1_1	2688	2454
xunluo3_1_1	2693	2669
xunluo3_1_1	2062	2195
xunluo3_1_1	2678	2153
xunluo3_1_1	2125	2423
xunluo3_1_1	2253	2844
xunluo3_1_1	2474	1986
xunluo3_1_1	2526	2508
xunluo3_1_1	2078	2692
xunluo3_1_2	2062	2195
xunluo3_1_2	2678	2153
xunluo3_1_2	2382	2248
xunluo3_1_2	2906	2369
xunluo3_1_2	2688	2454
xunluo3_1_2	2125	2423
xunluo3_1_2	2253	2844
xunluo3_1_2	2474	1986
xunluo3_1_2	2164	2002
xunluo3_1_2	2495	2795
xunluo3_1_2	1868	2459
xunluo3_1_2	2356	2590
xunluo3_1_2	2526	2508
xunluo3_1_2	2078	2692
xunluo3_1_2	2693	2669
xunluo3_2_1	2678	2153
xunluo3_2_1	1868	2459
xunluo3_2_1	2356	2590
xunluo3_2_1	2382	2248
xunluo3_2_1	2125	2423
xunluo3_2_1	2253	2844
xunluo3_2_1	2474	1986
xunluo3_2_1	2164	2002
xunluo3_2_1	2495	2795
xunluo3_2_1	2526	2508
xunluo3_2_1	2906	2369
xunluo3_2_1	2688	2454
xunluo3_2_1	2078	2692
xunluo3_2_1	2693	2669
xunluo3_2_1	2062	2195
xunluo3_3_1	1868	2459
xunluo3_3_1	2356	2590
xunluo3_3_1	2382	2248
xunluo3_3_1	2906	2369
xunluo3_3_1	2253	2844
xunluo3_3_1	2474	1986
xunluo3_3_1	2078	2692
xunluo3_3_1	2693	2669
xunluo3_3_1	2164	2002
xunluo3_3_1	2688	2454
xunluo3_3_1	2125	2423
xunluo3_3_1	2495	2795
xunluo3_3_1	2526	2508
xunluo3_3_1	2062	2195
xunluo3_3_1	2678	2153
xunluo3_4_1	2356	2590
xunluo3_4_1	2382	2248
xunluo3_4_1	2253	2844
xunluo3_4_1	2474	1986
xunluo3_4_1	2164	2002
xunluo3_4_1	2495	2795
xunluo3_4_1	2693	2669
xunluo3_4_1	2062	2195
xunluo3_4_1	2526	2508
xunluo3_4_1	2078	2692
xunluo3_4_1	2906	2369
xunluo3_4_1	2688	2454
xunluo3_4_1	2125	2423
xunluo3_4_1	2678	2153
xunluo3_4_1	1868	2459
xunluo4_1_1	8927	2827
xunluo4_1_1	9326	2389
xunluo4_1_1	9197	2604
xunluo4_1_1	9195	2981
xunluo4_1_1	9434	3077
xunluo4_1_1	9441	2798
xunluo4_1_1	9512	2518
xunluo4_1_1	9065	2327
xunluo4_1_1	8928	3164
xunluo4_1_1	8699	2869
xunluo4_1_1	9662	3049
xunluo4_1_1	9152	2781
xunluo4_1_1	9682	2810
xunluo4_1_1	8869	2523
xunluo4_1_1	9090	3330
xunluo4_1_1	9303	3346
xunluo4_1_2	9326	2389
xunluo4_1_2	9682	2810
xunluo4_1_2	8928	3164
xunluo4_1_2	8699	2869
xunluo4_1_2	9434	3077
xunluo4_1_2	9441	2798
xunluo4_1_2	9195	2981
xunluo4_1_2	9662	3049
xunluo4_1_2	9152	2781
xunluo4_1_2	9512	2518
xunluo4_1_2	9065	2327
xunluo4_1_2	8869	2523
xunluo4_1_2	9197	2604
xunluo4_1_2	9090	3330
xunluo4_1_2	9303	3346
xunluo4_1_2	8927	2827
xunluo4_2_1	9682	2810
xunluo4_2_1	8928	3164
xunluo4_2_1	8699	2869
xunluo4_2_1	9434	3077
xunluo4_2_1	9441	2798
xunluo4_2_1	9512	2518
xunluo4_2_1	9065	2327
xunluo4_2_1	9662	3049
xunluo4_2_1	9303	3346
xunluo4_2_1	8927	2827
xunluo4_2_1	8869	2523
xunluo4_2_1	9197	2604
xunluo4_2_1	9195	2981
xunluo4_2_1	9152	2781
xunluo4_2_1	9090	3330
xunluo4_2_1	9326	2389
xunluo4_3_1	8928	3164
xunluo4_3_1	8699	2869
xunluo4_3_1	8869	2523
xunluo4_3_1	9197	2604
xunluo4_3_1	9512	2518
xunluo4_3_1	9065	2327
xunluo4_3_1	9195	2981
xunluo4_3_1	9434	3077
xunluo4_3_1	9441	2798
xunluo4_3_1	9662	3049
xunluo4_3_1	9152	2781
xunluo4_3_1	9090	3330
xunluo4_3_1	9326	2389
xunluo4_3_1	9303	3346
xunluo4_3_1	8927	2827
xunluo4_3_1	9682	2810
xunluo4_4_1	8699	2869
xunluo4_4_1	9195	2981
xunluo4_4_1	9434	3077
xunluo4_4_1	8927	2827
xunluo4_4_1	9326	2389
xunluo4_4_1	9441	2798
xunluo4_4_1	9512	2518
xunluo4_4_1	9065	2327
xunluo4_4_1	9662	3049
xunluo4_4_1	9152	2781
xunluo4_4_1	8869	2523
xunluo4_4_1	9197	2604
xunluo4_4_1	9090	3330
xunluo4_4_1	9303	3346
xunluo4_4_1	9682	2810
xunluo4_4_1	8928	3164
