Index	NpcName	TitleID	NpcTemplateId	HideTaskId	WalkNearLength	CanAutoPath	NpcLevel	XPos	YPos	StandDir	Quantity	NpcType	NpcCamp	NpcDroprate	NpcSeriesAuto	NpcSeriesMetal	NpcSeriesWood	NpcSeriesWater	NpcSeriesFire	NpcSeriesEarth	Removewhendeath	ChangeColorScheme
yewai_10_1	大刀马贼		1749		50		20	3590	10411	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	3802	10652	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	3938	10437	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	4387	10474	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	3974	10107	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	4443	10117	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	4179	10279	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	7161	11433	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	7200	11108	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	7009	10774	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	6658	10779	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	6320	10766	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	6069	10935	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	5965	11260	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	6169	11550	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	6346	11351	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	6424	11000	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	6897	11039	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	10926	11636	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	11253	11593	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	11456	11440	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	11645	11191	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	11492	10910	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	11221	10832	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	10898	10775	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	10602	10903	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	10474	11187	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	10599	11468	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	10787	11294	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	10851	11024	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	11228	11383	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	11303	11102	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	8891	13485	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	8846	13703	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	9862	13583	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	9784	14239	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	9539	14303	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	9638	13756	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	9542	14057	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	9104	14025	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	9268	13468	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	9845	13923	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	6077	12753	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	6253	13406	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	6086	13163	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	7145	12894	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	7153	13163	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	6341	12567	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	4572	10663	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	4612	9881	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	4271	9851	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	6508	11592	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	6918	11601	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	6815	11356	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	6603	11205	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	8344	12183	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	8622	11701	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	8736	11925	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	8894	12169	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	8942	11672	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	9166	12241	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	9291	11686	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	9429	12136	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	8913	12480	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	9453	11849	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	8397	11777	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	8555	12441	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	9305	12451	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	8600	12149	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	9147	11952	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	12482	12504	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	12317	12973	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	12743	12489	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	12709	12218	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	12622	12712	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	12627	13181	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	12356	13210	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	12080	13157	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	12796	12886	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	12854	12644	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	12233	12510	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	12428	12247	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	12111	12289	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	11847	12445	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	12065	12648	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	11809	12739	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	11855	13018	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	4242	13405	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	4313	12749	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	4619	12824	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	3674	13332	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	3923	13255	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	4013	13801	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	4009	13516	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	3776	13597	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	4355	13013	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	4253	13635	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	4413	13816	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	4750	13038	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	4853	13273	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	4512	13227	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	4647	13717	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	4524	13466	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_1	大刀马贼		1749		50		20	4791	13532	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	5553	6999	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	9491	3523	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	9855	3473	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	9725	3277	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	10363	8020	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	10622	7659	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	12580	8533	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	13537	8715	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	12683	8245	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	12918	8081	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	13104	8460	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	13216	8107	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	9701	6235	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	9541	5900	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	9558	5554	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	9754	5768	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	9951	5611	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	11850	5350	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	12491	4936	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	11748	5089	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	12162	5112	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	11975	4915	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	11768	4793	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	12209	4814	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	11221	3216	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	11629	3049	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	5880	7140	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	5425	6670	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	6210	7145	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	6030	6710	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	5755	6805	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	5860	6494	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	11397	2982	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	11576	2831	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	11962	3393	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	11779	3210	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	11976	3601	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	12647	7031	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	12978	7160	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	13326	7142	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	13587	6981	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	13668	6663	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	12127	4528	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	12415	4626	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	12189	5362	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	12436	5240	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	9377	6144	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	9273	5859	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	9284	5513	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	10089	5335	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	10243	5642	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	10221	5987	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	10054	6212	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	9933	5955	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	10933	7999	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	11074	7510	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	10957	7248	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	10353	7218	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	10142	7436	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	10138	7858	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	10378	7772	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	10442	7457	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	10823	7811	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	10845	7489	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	12613	6708	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	12684	6445	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	12987	6303	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	13307	6299	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	13321	6923	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	13346	6605	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	13558	6393	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	11366	3507	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	11708	3615	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	11980	3130	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	12224	3476	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	9120	3447	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	8984	3146	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	9077	2767	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	9656	2609	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	9255	3184	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	9340	2856	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	9761	2871	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	9533	3080	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	12707	8769	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	13319	8917	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	13569	8414	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	13258	8670	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	12883	8601	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	12915	8301	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	13331	8317	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	13006	8898	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_10_2	泼皮		1748		50		20	6232	6913	0	-1	0	0		-1	0	0	0	0	0	0	0
